slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,HOME,CLEVELAND CAVALIERS,WIN,1724,14,22,6,10,9,10,0,3,4,2,1,1,0,38.2
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,NEW YORK KNICKS,WIN,1286,12,17,3,5,10,12,3,6,4,0,1,1,1,35.1
irvinky01,Kyrie Irving,BROOKLYN NETS,HOME,UTAH JAZZ,LOSS,1933,12,19,3,5,5,6,2,3,11,2,1,1,0,34.8
bookede01,Devin Booker,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,2047,12,23,2,4,13,13,2,5,3,2,0,3,4,30.1
moranja01,Ja Morant,MEMPHIS GRIZZLIES,HOME,HOUSTON ROCKETS,WIN,2213,10,11,3,4,3,3,0,5,8,1,1,2,1,28.7
youngtr01,Trae Young,ATLANTA HAWKS,HOME,PHOENIX SUNS,WIN,2267,11,25,5,12,9,11,2,2,10,2,1,6,2,27.0
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,BROOKLYN NETS,WIN,2193,9,12,0,0,4,6,4,14,3,1,2,0,3,26.7
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,MEMPHIS GRIZZLIES,LOSS,2348,13,37,5,19,10,11,3,3,6,0,1,1,3,25.6
inglejo01,Joe Ingles,UTAH JAZZ,AWAY,BROOKLYN NETS,WIN,1797,10,14,6,8,1,1,0,3,5,1,0,1,0,25.6
huertke01,Kevin Huerter,ATLANTA HAWKS,HOME,PHOENIX SUNS,WIN,2290,8,14,4,5,3,4,3,12,8,1,0,2,2,25.5
poweldw01,Dwight Powell,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,WIN,1448,9,9,1,1,2,2,2,4,2,1,0,1,3,21.1
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,HOME,HOUSTON ROCKETS,WIN,1868,8,17,6,10,2,2,1,3,3,1,2,0,3,20.2
bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,1952,6,8,0,2,3,4,1,2,4,4,1,0,2,19.4
willilo02,Lou Williams,LOS ANGELES CLIPPERS,HOME,CLEVELAND CAVALIERS,WIN,1171,10,13,2,4,2,2,0,1,4,0,0,3,0,19.0
randlju01,Julius Randle,NEW YORK KNICKS,AWAY,MILWAUKEE BUCKS,LOSS,1609,10,20,3,6,2,2,4,11,3,0,0,4,3,18.0
barrerj01,RJ Barrett,NEW YORK KNICKS,AWAY,MILWAUKEE BUCKS,LOSS,1913,6,15,5,7,5,6,3,5,3,1,1,3,0,17.9
collijo01,John Collins,ATLANTA HAWKS,HOME,PHOENIX SUNS,WIN,1755,10,16,2,5,0,0,2,8,0,0,3,1,5,17.7
zubaciv01,Ivica Zubac,LOS ANGELES CLIPPERS,HOME,CLEVELAND CAVALIERS,WIN,1479,6,8,0,0,0,0,5,5,2,0,4,1,0,17.0
sextoco01,Collin Sexton,CLEVELAND CAVALIERS,AWAY,LOS ANGELES CLIPPERS,LOSS,1709,10,18,4,6,1,1,0,1,1,2,0,3,1,16.0
aytonde01,Deandre Ayton,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,1968,10,14,0,0,0,0,2,8,1,0,2,4,2,15.3
beverpa01,Patrick Beverley,LOS ANGELES CLIPPERS,HOME,CLEVELAND CAVALIERS,WIN,1371,3,7,2,5,2,4,4,3,9,1,0,0,3,15.3
gordoer01,Eric Gordon,HOUSTON ROCKETS,AWAY,MEMPHIS GRIZZLIES,LOSS,1901,9,19,4,12,1,1,1,3,1,1,1,1,3,15.1
portibo01,Bobby Portis,NEW YORK KNICKS,AWAY,MILWAUKEE BUCKS,LOSS,1629,8,14,1,4,3,4,2,6,1,1,0,2,2,15.1
capelca01,Clint Capela,HOUSTON ROCKETS,AWAY,MEMPHIS GRIZZLIES,LOSS,1988,6,7,0,0,4,4,3,13,2,0,0,4,5,14.9
valanjo01,Jonas Valančiūnas,MEMPHIS GRIZZLIES,HOME,HOUSTON ROCKETS,WIN,1675,8,14,0,2,3,4,2,4,2,0,1,1,2,14.9
mitchdo01,Donovan Mitchell,UTAH JAZZ,AWAY,BROOKLYN NETS,WIN,2181,8,19,3,7,6,6,0,0,4,1,0,3,3,14.5
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,NEW YORK KNICKS,WIN,1255,6,9,1,2,4,4,0,3,3,1,0,2,2,14.3
poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,LOSS,1681,6,12,3,7,2,4,0,2,5,0,0,1,0,13.3
osmande01,Cedi Osman,CLEVELAND CAVALIERS,AWAY,LOS ANGELES CLIPPERS,LOSS,1448,7,13,5,8,2,2,0,3,1,0,0,2,3,13.1
robingl02,Glenn Robinson,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,LOSS,1897,6,10,1,4,0,0,2,5,2,1,0,1,0,12.7
hensojo01,John Henson,CLEVELAND CAVALIERS,AWAY,LOS ANGELES CLIPPERS,LOSS,1115,4,8,0,1,2,2,1,6,2,1,3,0,2,12.2
meltode01,De'Anthony Melton,MEMPHIS GRIZZLIES,HOME,HOUSTON ROCKETS,WIN,1564,4,9,1,4,3,4,1,5,4,0,1,0,1,12.2
johnsca02,Cameron Johnson,PHOENIX SUNS,AWAY,ATLANTA HAWKS,LOSS,1515,3,4,2,3,1,1,1,5,3,1,1,1,1,12.0
clarkbr01,Brandon Clarke,MEMPHIS GRIZZLIES,HOME,HOUSTON ROCKETS,WIN,1436,6,8,0,1,2,2,1,6,2,1,0,3,2,11.9
klebima01,Maxi Kleber,DALLAS MAVERICKS,AWAY,GOLDEN STATE WARRIORS,WIN,1459,3,5,3,4,2,2,1,6,1,0,0,0,0,11.9
ilyaser01,Ersan İlyasova,MILWAUKEE BUCKS,HOME,NEW YORK KNICKS,WIN,976,6,10,2,4,0,0,1,6,1,1,1,2,4,10.7
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,AWAY,LOS ANGELES CLIPPERS,LOSS,720,4,7,2,3,4,6,0,0,2,0,0,1,0,10.3
