team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,38,95,12,36,15,20,12,29,17,8,4,10,25
MEMPHIS GRIZZLIES,240,40,89,11,33,24,31,13,44,31,8,3,11,18
PHILADELPHIA 76ERS,240,36,73,6,23,20,26,6,33,20,4,2,15,18
ORLANDO MAGIC,240,45,87,11,29,18,23,13,31,28,9,2,7,18
BROOKLYN NETS,290,49,103,15,42,31,44,15,44,25,3,4,16,31
PORTLAND TRAIL BLAZERS,290,53,121,14,45,28,36,16,39,35,9,5,3,30
PHOENIX SUNS,240,31,76,7,23,23,28,9,27,12,8,3,21,18
UTAH JAZZ,240,48,86,10,21,19,23,10,33,31,11,4,14,23
