Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,James Harden (16766215),James Harden,16766215,PG/G/UTIL,11000,BKN@POR 03/23/2021 10:00PM ET,BKN,57.26
PG,Russell Westbrook (16766218),Russell Westbrook,16766218,PG/G/UTIL,10800,WAS@NY 03/23/2021 07:30PM ET,WAS,53.32
C,Nikola Jokic (16766221),Nikola Jokic,16766221,C/UTIL,10700,DEN@ORL 03/23/2021 07:00PM ET,DEN,59.79
PG/SF,LeBron James (16766223),LeBron James,16766223,PG/SF/F/G/UTIL,10400,LAL@NO 03/23/2021 07:30PM ET,LAL,50.71
C,Joel Embiid (16766228),Joel Embiid,16766228,C/UTIL,10300,PHI@GS 03/23/2021 10:00PM ET,PHI,54.33
PG,Damian Lillard (16766230),Damian Lillard,16766230,PG/G/UTIL,10000,BKN@POR 03/23/2021 10:00PM ET,POR,50.49
PF/C,Julius Randle (16766233),Julius Randle,16766233,PF/C/F/UTIL,9900,WAS@NY 03/23/2021 07:30PM ET,NY,48.47
PG/SG,Kyrie Irving (16766237),Kyrie Irving,16766237,PG/SG/G/UTIL,9800,BKN@POR 03/23/2021 10:00PM ET,BKN,46.60
C,Nikola Vucevic (16766241),Nikola Vucevic,16766241,C/UTIL,9700,DEN@ORL 03/23/2021 07:00PM ET,ORL,49.82
PG,Stephen Curry (16766243),Stephen Curry,16766243,PG/G/UTIL,9600,PHI@GS 03/23/2021 10:00PM ET,GS,48.92
SG,Bradley Beal (16766246),Bradley Beal,16766246,SG/G/UTIL,9400,WAS@NY 03/23/2021 07:30PM ET,WAS,48.40
SF,Jimmy Butler (16766249),Jimmy Butler,16766249,SF/F/UTIL,9300,PHO@MIA 03/23/2021 08:00PM ET,MIA,47.48
SF/PF,Kevin Durant (16766252),Kevin Durant,16766252,SF/PF/F/UTIL,8900,BKN@POR 03/23/2021 10:00PM ET,BKN,50.28
PG/SF,Ben Simmons (16766256),Ben Simmons,16766256,PG/SF/F/G/UTIL,8800,PHI@GS 03/23/2021 10:00PM ET,PHI,41.03
PF/C,Zion Williamson (16766261),Zion Williamson,16766261,PF/C/F/UTIL,8700,LAL@NO 03/23/2021 07:30PM ET,NO,41.84
C,Anthony Davis (16766265),Anthony Davis,16766265,C/UTIL,8600,LAL@NO 03/23/2021 07:30PM ET,LAL,43.75
PF,Tobias Harris (16766267),Tobias Harris,16766267,PF/F/UTIL,8500,PHI@GS 03/23/2021 10:00PM ET,PHI,39.21
C,Bam Adebayo (16766270),Bam Adebayo,16766270,C/UTIL,8100,PHO@MIA 03/23/2021 08:00PM ET,MIA,42.66
SG,Devin Booker (16766272),Devin Booker,16766272,SG/G/UTIL,7900,PHO@MIA 03/23/2021 08:00PM ET,PHO,38.62
SF/PF,Brandon Ingram (16766275),Brandon Ingram,16766275,SF/PF/F/UTIL,7800,LAL@NO 03/23/2021 07:30PM ET,NO,40.33
PF/C,Draymond Green (16766279),Draymond Green,16766279,PF/C/F/UTIL,7600,PHI@GS 03/23/2021 10:00PM ET,GS,30.74
PG/SG,CJ McCollum (16766283),CJ McCollum,16766283,PG/SG/G/UTIL,7400,BKN@POR 03/23/2021 10:00PM ET,POR,40.16
PG,Chris Paul (16766287),Chris Paul,16766287,PG/G/UTIL,7300,PHO@MIA 03/23/2021 08:00PM ET,PHO,38.34
PG,Jamal Murray (16766290),Jamal Murray,16766290,PG/G/UTIL,7100,DEN@ORL 03/23/2021 07:00PM ET,DEN,36.6
PG/SF,Aaron Gordon (16766293),Aaron Gordon,16766293,PG/SF/F/G/UTIL,6900,DEN@ORL 03/23/2021 07:00PM ET,ORL,32.09
C,Montrezl Harrell (16766298),Montrezl Harrell,16766298,C/UTIL,6800,LAL@NO 03/23/2021 07:30PM ET,LAL,27.24
SF/PF,Kyle Kuzma (16766300),Kyle Kuzma,16766300,SF/PF/F/UTIL,6800,LAL@NO 03/23/2021 07:30PM ET,LAL,24.88
PG,Lonzo Ball (16766304),Lonzo Ball,16766304,PG/G/UTIL,6800,LAL@NO 03/23/2021 07:30PM ET,NO,32.03
SF/PF,Michael Porter Jr. (16766307),Michael Porter Jr.,16766307,SF/PF/F/UTIL,6700,DEN@ORL 03/23/2021 07:00PM ET,DEN,30.84
SG/SF,Andrew Wiggins (16766318),Andrew Wiggins,16766318,SG/SF/F/G/UTIL,6600,PHI@GS 03/23/2021 10:00PM ET,GS,30.67
SG,Evan Fournier (16766323),Evan Fournier,16766323,SG/G/UTIL,6600,DEN@ORL 03/23/2021 07:00PM ET,ORL,31.52
SF,RJ Barrett (16766311),RJ Barrett,16766311,SF/F/UTIL,6600,WAS@NY 03/23/2021 07:30PM ET,NY,30.84
PG/SG,Dennis Schroder (16766314),Dennis Schroder,16766314,PG/SG/G/UTIL,6600,LAL@NO 03/23/2021 07:30PM ET,LAL,27.96
C,Enes Kanter (16766326),Enes Kanter,16766326,C/UTIL,6400,BKN@POR 03/23/2021 10:00PM ET,POR,30.65
SF/PF,Kelly Oubre Jr. (16766333),Kelly Oubre Jr.,16766333,SF/PF/F/UTIL,6200,PHI@GS 03/23/2021 10:00PM ET,GS,28.12
SG/SF,Terrence Ross (16766328),Terrence Ross,16766328,SG/SF/F/G/UTIL,6200,DEN@ORL 03/23/2021 07:00PM ET,ORL,27.15
C,Dwight Howard (16766337),Dwight Howard,16766337,C/UTIL,6000,PHI@GS 03/23/2021 10:00PM ET,PHI,20.12
PF/C,Rui Hachimura (16766339),Rui Hachimura,16766339,PF/C/F/UTIL,6000,WAS@NY 03/23/2021 07:30PM ET,WAS,24.76
C,Deandre Ayton (16766343),Deandre Ayton,16766343,C/UTIL,5900,PHO@MIA 03/23/2021 08:00PM ET,PHO,33.29
PF/C,Kelly Olynyk (16766345),Kelly Olynyk,16766345,PF/C/F/UTIL,5900,PHO@MIA 03/23/2021 08:00PM ET,MIA,24.51
SF,Will Barton (16766349),Will Barton,16766349,SF/F/UTIL,5800,DEN@ORL 03/23/2021 07:00PM ET,DEN,25.35
SF,Alec Burks (16766352),Alec Burks,16766352,SF/F/UTIL,5800,WAS@NY 03/23/2021 07:30PM ET,NY,23.64
PG/SG,Immanuel Quickley (16766355),Immanuel Quickley,16766355,PG/SG/G/UTIL,5800,WAS@NY 03/23/2021 07:30PM ET,NY,20.91
PG/SG,Tyler Herro (16766363),Tyler Herro,16766363,PG/SG/G/UTIL,5700,PHO@MIA 03/23/2021 08:00PM ET,MIA,29.35
PF/C,Robert Covington (16766359),Robert Covington,16766359,PF/C/F/UTIL,5700,BKN@POR 03/23/2021 10:00PM ET,POR,25.42
PG/SG,Jordan Poole (16766367),Jordan Poole,16766367,PG/SG/G/UTIL,5600,PHI@GS 03/23/2021 10:00PM ET,GS,15.99
PG/SG,Shake Milton (16766374),Shake Milton,16766374,PG/SG/G/UTIL,5500,PHI@GS 03/23/2021 10:00PM ET,PHI,22.88
