slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
siakapa01,Pascal Siakam,TORONTO RAPTORS,AWAY,ATLANTA HAWKS,WIN,2428,12,20,2,5,7,9,4,10,4,2,1,2,3,31.1
jamesle01,LeBron James,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2264,11,21,5,10,1,5,2,10,12,3,0,3,4,27.3
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,WIN,2039,10,21,7,13,3,3,0,9,2,2,2,0,1,26.4
bogdabo02,Bojan Bogdanović,INDIANA PACERS,HOME,LOS ANGELES CLIPPERS,WIN,1916,12,19,3,6,2,2,2,5,1,3,0,1,2,25.3
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,ORLANDO MAGIC,LOSS,2169,12,16,2,3,1,1,4,7,5,0,0,3,3,24.8
turnemy01,Myles Turner,INDIANA PACERS,HOME,LOS ANGELES CLIPPERS,WIN,1647,7,8,3,3,0,0,1,1,3,4,6,1,2,23.7
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,WIN,2161,10,20,0,7,4,4,0,2,9,5,0,2,2,23.1
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,2187,9,14,1,1,3,3,1,9,5,1,0,0,2,22.9
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,AWAY,ATLANTA HAWKS,WIN,2213,11,22,4,11,4,5,0,5,6,0,0,1,2,22.5
rosste01,Terrence Ross,ORLANDO MAGIC,HOME,MINNESOTA TIMBERWOLVES,WIN,1861,13,23,6,13,0,0,0,5,1,0,0,1,0,22.3
georgpa01,Paul George,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,1913,7,16,6,13,7,7,0,5,4,4,0,4,2,22.1
derozde01,DeMar DeRozan,SAN ANTONIO SPURS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2072,14,28,0,0,7,8,1,5,6,0,0,5,1,21.6
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,MEMPHIS GRIZZLIES,WIN,1994,5,16,1,4,4,6,1,12,15,4,0,1,3,21.6
roziete01,Terry Rozier,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,1164,5,9,5,7,4,4,0,4,6,1,0,0,0,21.1
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,HOME,SAN ANTONIO SPURS,WIN,1968,9,15,0,0,4,4,2,1,6,1,2,1,5,20.4
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,MINNESOTA TIMBERWOLVES,WIN,1874,9,16,1,2,2,2,3,7,3,0,2,1,1,19.7
theisda01,Daniel Theis,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,1365,9,11,2,2,0,0,3,3,2,0,2,1,4,19.1
rondora01,Rajon Rondo,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2101,7,11,3,4,0,0,3,4,10,0,0,3,2,18.6
jacksja02,Jaren Jackson,MEMPHIS GRIZZLIES,AWAY,OKLAHOMA CITY THUNDER,LOSS,2022,12,18,1,2,2,3,3,4,0,2,0,5,4,17.5
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2068,10,21,5,8,0,0,0,5,2,0,1,0,2,17.1
irvinky01,Kyrie Irving,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,2147,6,21,2,6,10,10,1,6,8,1,0,3,2,17.0
