Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16438429),Giannis Antetokounmpo,16438429,PF/C/F/UTIL,10800,OKC@MIL 02/19/2021 08:00PM ET,MIL,56.59
C,Joel Embiid (16438433),Joel Embiid,16438433,C/UTIL,10700,CHI@PHI 02/19/2021 07:30PM ET,PHI,52.70
PG,Stephen Curry (16438435),Stephen Curry,16438435,PG/G/UTIL,10100,GS@ORL 02/19/2021 07:00PM ET,GS,49.46
C,Nikola Vucevic (16438438),Nikola Vucevic,16438438,C/UTIL,9900,GS@ORL 02/19/2021 07:00PM ET,ORL,47.86
SF,Kawhi Leonard (16438440),Kawhi Leonard,16438440,SF/F/UTIL,9700,UTA@LAC 02/19/2021 10:00PM ET,LAC,46.66
PG,Trae Young (16438443),Trae Young,16438443,PG/G/UTIL,9500,ATL@BOS 02/19/2021 07:30PM ET,ATL,46.94
SG,Zach LaVine (16438446),Zach LaVine,16438446,SG/G/UTIL,9300,CHI@PHI 02/19/2021 07:30PM ET,CHI,46.25
C,Karl-Anthony Towns (16438449),Karl-Anthony Towns,16438449,C/UTIL,9200,TOR@MIN 02/19/2021 09:00PM ET,MIN,46.53
PG/SF,Ben Simmons (16438451),Ben Simmons,16438451,PG/SF/F/G/UTIL,9100,CHI@PHI 02/19/2021 07:30PM ET,PHI,41.97
SF/PF,Jayson Tatum (16438456),Jayson Tatum,16438456,SF/PF/F/UTIL,8800,ATL@BOS 02/19/2021 07:30PM ET,BOS,45.40
SG,Paul George (16438460),Paul George,16438460,SG/G/UTIL,8600,UTA@LAC 02/19/2021 10:00PM ET,LAC,43.88
PF/C,Zion Williamson (16438463),Zion Williamson,16438463,PF/C/F/UTIL,8400,PHO@NO 02/19/2021 08:00PM ET,NO,40.90
PG/SG,Donovan Mitchell (16438467),Donovan Mitchell,16438467,PG/SG/G/UTIL,8300,UTA@LAC 02/19/2021 10:00PM ET,UTA,40.15
PG/SG,Shai Gilgeous-Alexander (16438471),Shai Gilgeous-Alexander,16438471,PG/SG/G/UTIL,8200,OKC@MIL 02/19/2021 08:00PM ET,OKC,41.67
SG,Devin Booker (16438475),Devin Booker,16438475,SG/G/UTIL,8100,PHO@NO 02/19/2021 08:00PM ET,PHO,37.27
SF/PF,Brandon Ingram (16438478),Brandon Ingram,16438478,SF/PF/F/UTIL,8000,PHO@NO 02/19/2021 08:00PM ET,NO,40.88
SG/SF,Jaylen Brown (16438485),Jaylen Brown,16438485,SG/SF/F/G/UTIL,7900,ATL@BOS 02/19/2021 07:30PM ET,BOS,41.73
PF,Tobias Harris (16438482),Tobias Harris,16438482,PF/F/UTIL,7900,CHI@PHI 02/19/2021 07:30PM ET,PHI,38.72
PG/SG,Fred VanVleet (16438490),Fred VanVleet,16438490,PG/SG/G/UTIL,7800,TOR@MIN 02/19/2021 09:00PM ET,TOR,41.12
PF/C,Pascal Siakam (16438494),Pascal Siakam,16438494,PF/C/F/UTIL,7700,TOR@MIN 02/19/2021 09:00PM ET,TOR,40.7
PG,Chris Paul (16438498),Chris Paul,16438498,PG/G/UTIL,7700,PHO@NO 02/19/2021 08:00PM ET,PHO,38.31
SG/SF,Khris Middleton (16438501),Khris Middleton,16438501,SG/SF/F/G/UTIL,7600,OKC@MIL 02/19/2021 08:00PM ET,MIL,38.96
SF/PF,Jerami Grant (16438506),Jerami Grant,16438506,SF/PF/F/UTIL,7500,DET@MEM 02/19/2021 08:00PM ET,DET,39.30
PG,Ja Morant (16438510),Ja Morant,16438510,PG/G/UTIL,7400,DET@MEM 02/19/2021 08:00PM ET,MEM,36.77
C,Rudy Gobert (16438515),Rudy Gobert,16438515,C/UTIL,7300,UTA@LAC 02/19/2021 10:00PM ET,UTA,39.45
