Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,Luka Doncic (15076327),Luka Doncic,15076327,PG/SF/F/G/UTIL,11400,DAL@PHO 08/13/2020 04:00PM ET,DAL,57.88
PG,Damian Lillard (15076332),Damian Lillard,15076332,PG/G/UTIL,11200,POR@BKN 08/13/2020 09:00PM ET,POR,50.90
PF,Giannis Antetokounmpo (15076335),Giannis Antetokounmpo,15076335,PF/F/UTIL,10600,MIL@MEM 08/13/2020 04:00PM ET,MIL,59.32
PG/SG,Devin Booker (15076338),Devin Booker,15076338,PG/SG/G/UTIL,9800,DAL@PHO 08/13/2020 04:00PM ET,PHO,42.96
PF/C,Jusuf Nurkic (15076342),Jusuf Nurkic,15076342,PF/C/F/UTIL,9200,POR@BKN 08/13/2020 09:00PM ET,POR,42.79
C,Nikola Vucevic (15076346),Nikola Vucevic,15076346,C/UTIL,9100,NO@ORL 08/13/2020 09:00PM ET,ORL,42.94
PG,Ja Morant (15076348),Ja Morant,15076348,PG/G/UTIL,9000,MIL@MEM 08/13/2020 04:00PM ET,MEM,34.90
PG/SG,Jrue Holiday (15076351),Jrue Holiday,15076351,PG/SG/G/UTIL,8800,NO@ORL 08/13/2020 09:00PM ET,NO,39.78
C,Kristaps Porzingis (15076355),Kristaps Porzingis,15076355,C/UTIL,8800,DAL@PHO 08/13/2020 04:00PM ET,DAL,41.52
SF/PF,Brandon Ingram (15076357),Brandon Ingram,15076357,SF/PF/F/UTIL,8500,NO@ORL 08/13/2020 09:00PM ET,NO,40.85
SF,Khris Middleton (15076361),Khris Middleton,15076361,SF/F/UTIL,8300,MIL@MEM 08/13/2020 04:00PM ET,MIL,37.44
PG/SG,Donovan Mitchell (15076364),Donovan Mitchell,15076364,PG/SG/G/UTIL,8200,SA@UTA 08/13/2020 06:30PM ET,UTA,38.5
PF/C,Deandre Ayton (15076372),Deandre Ayton,15076372,PF/C/F/UTIL,8100,DAL@PHO 08/13/2020 04:00PM ET,PHO,39.84
SF/PF,DeMar DeRozan (15076368),DeMar DeRozan,15076368,SF/PF/F/UTIL,8100,SA@UTA 08/13/2020 06:30PM ET,SA,39.03
SG,Caris LeVert (15076376),Caris LeVert,15076376,SG/G/UTIL,8000,POR@BKN 08/13/2020 09:00PM ET,BKN,32.46
PG/SG,CJ McCollum (15076379),CJ McCollum,15076379,PG/SG/G/UTIL,7900,POR@BKN 08/13/2020 09:00PM ET,POR,37.34
C,Rudy Gobert (15076383),Rudy Gobert,15076383,C/UTIL,7800,SA@UTA 08/13/2020 06:30PM ET,UTA,39.75
C,Jonas Valanciunas (15076385),Jonas Valanciunas,15076385,C/UTIL,7700,MIL@MEM 08/13/2020 04:00PM ET,MEM,34.49
PF/C,Zion Williamson (15076387),Zion Williamson,15076387,PF/C/F/UTIL,7600,NO@ORL 08/13/2020 09:00PM ET,NO,34.54
C,Jarrett Allen (15076391),Jarrett Allen,15076391,C/UTIL,7500,POR@BKN 08/13/2020 09:00PM ET,BKN,29.11
SF/PF,Aaron Gordon (15076393),Aaron Gordon,15076393,SF/PF/F/UTIL,7400,NO@ORL 08/13/2020 09:00PM ET,ORL,32.73
PG,Ricky Rubio (15076397),Ricky Rubio,15076397,PG/G/UTIL,7300,DAL@PHO 08/13/2020 04:00PM ET,PHO,35.21
PG,Lonzo Ball (15076400),Lonzo Ball,15076400,PG/G/UTIL,7200,NO@ORL 08/13/2020 09:00PM ET,NO,33.92
C,Jaren Jackson Jr. (15076403),Jaren Jackson Jr.,15076403,C/UTIL,7000,MIL@MEM 08/13/2020 04:00PM ET,MEM,30.28
PG,Mike Conley (15076405),Mike Conley,15076405,PG/G/UTIL,6800,SA@UTA 08/13/2020 06:30PM ET,UTA,26.80
PG,Dejounte Murray (15076408),Dejounte Murray,15076408,PG/G/UTIL,6500,SA@UTA 08/13/2020 06:30PM ET,SA,27.54
SF/PF,Carmelo Anthony (15076411),Carmelo Anthony,15076411,SF/PF/F/UTIL,6300,POR@BKN 08/13/2020 09:00PM ET,POR,28.33
SG,Evan Fournier (15076415),Evan Fournier,15076415,SG/G/UTIL,6100,NO@ORL 08/13/2020 09:00PM ET,ORL,29.46
SG/SF,Tim Hardaway Jr. (15076418),Tim Hardaway Jr.,15076418,SG/SF/F/G/UTIL,6000,DAL@PHO 08/13/2020 04:00PM ET,DAL,25.22
PG/SG,Derrick White (15076423),Derrick White,15076423,PG/SG/G/UTIL,5900,SA@UTA 08/13/2020 06:30PM ET,SA,23.62
PG,Eric Bledsoe (15076427),Eric Bledsoe,15076427,PG/G/UTIL,5800,MIL@MEM 08/13/2020 04:00PM ET,MIL,31.20
SG/SF,Joe Ingles (15076430),Joe Ingles,15076430,SG/SF/F/G/UTIL,5800,SA@UTA 08/13/2020 06:30PM ET,UTA,24.77
SF/PF,Rudy Gay (15076435),Rudy Gay,15076435,SF/PF/F/UTIL,5700,SA@UTA 08/13/2020 06:30PM ET,SA,22.16
C,Jakob Poeltl (15076439),Jakob Poeltl,15076439,C/UTIL,5700,SA@UTA 08/13/2020 06:30PM ET,SA,18.97
C,Aron Baynes (15076441),Aron Baynes,15076441,C/UTIL,5600,DAL@PHO 08/13/2020 04:00PM ET,PHO,22.68
SG,Dillon Brooks (15076446),Dillon Brooks,15076446,SG/G/UTIL,5500,MIL@MEM 08/13/2020 04:00PM ET,MEM,25.85
SF,Bojan Bogdanovic (15076443),Bojan Bogdanovic,15076443,SF/F/UTIL,5500,SA@UTA 08/13/2020 06:30PM ET,UTA,30.04
SG/SF,Terrence Ross (15076449),Terrence Ross,15076449,SG/SF/F/G/UTIL,5400,NO@ORL 08/13/2020 09:00PM ET,ORL,24.23
C,Brook Lopez (15076458),Brook Lopez,15076458,C/UTIL,5300,MIL@MEM 08/13/2020 04:00PM ET,MIL,26.22
SF/PF,Jonathan Isaac (15076454),Jonathan Isaac,15076454,SF/PF/F/UTIL,5300,NO@ORL 08/13/2020 09:00PM ET,ORL,30.17
SG/SF,Mikal Bridges (15076460),Mikal Bridges,15076460,SG/SF/F/G/UTIL,5300,DAL@PHO 08/13/2020 04:00PM ET,PHO,20.75
SG/SF,Joe Harris (15076469),Joe Harris,15076469,SG/SF/F/G/UTIL,5200,POR@BKN 08/13/2020 09:00PM ET,BKN,25.13
