slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
couside01,DeMarcus Cousins,NEW ORLEANS PELICANS,HOME,DENVER NUGGETS,WIN,2373,12,25,2,6,14,21,7,15,4,0,4,6,3,32.3
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,SACRAMENTO KINGS,WIN,2463,12,18,5,8,3,6,2,9,9,3,2,7,0,30.8
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,MILWAUKEE BUCKS,LOSS,2233,12,16,0,0,3,8,7,13,6,0,0,1,5,28.6
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,AWAY,CHARLOTTE HORNETS,WIN,2154,13,28,3,10,6,6,0,11,10,0,2,3,2,28.5
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,2380,9,19,2,7,2,2,5,11,4,2,4,2,3,23.5
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,DETROIT PISTONS,WIN,2198,7,10,2,4,5,5,2,3,6,0,0,1,1,21.9
johnsty01,Tyler Johnson,MIAMI HEAT,AWAY,SAN ANTONIO SPURS,LOSS,1827,9,12,5,8,2,4,0,3,2,1,0,1,1,21.3
gordoaa01,Aaron Gordon,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,2710,9,15,0,4,6,9,5,10,2,0,1,2,4,20.9
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2060,8,12,0,0,2,3,12,9,2,0,0,3,3,20.7
horfoal01,Al Horford,BOSTON CELTICS,HOME,DALLAS MAVERICKS,WIN,1959,7,17,3,5,0,0,2,6,8,2,3,0,1,20.4
