slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hardeja01,James Harden,HOUSTON ROCKETS,HOME,DENVER NUGGETS,WIN,2370,13,29,4,11,9,11,1,6,11,4,0,6,4,29.7
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,INDIANA PACERS,LOSS,2203,16,24,3,6,3,4,0,3,2,2,1,3,2,28.4
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,1919,12,21,7,15,3,3,1,5,2,2,0,1,2,27.9
bartowi01,Will Barton,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,LOSS,1821,8,13,4,5,4,5,0,7,8,1,1,1,1,25.7
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,1851,12,19,3,4,3,7,3,3,2,1,1,1,3,23.8
harriga01,Gary Harris,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,LOSS,2359,10,16,3,6,5,6,1,1,4,3,0,3,2,23.4
holmeri01,Richaun Holmes,PHILADELPHIA 76ERS,AWAY,ORLANDO MAGIC,LOSS,2519,11,19,1,4,1,1,5,9,5,1,1,1,6,23.1
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,PHILADELPHIA 76ERS,WIN,2196,10,23,0,1,6,6,5,8,2,2,0,0,2,22.4
covinro01,Robert Covington,PHILADELPHIA 76ERS,AWAY,ORLANDO MAGIC,LOSS,2693,9,21,3,9,3,3,5,8,0,5,2,2,5,21.2
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,INDIANA PACERS,LOSS,2230,7,12,0,0,2,6,5,9,3,0,8,1,3,20.5
teaguje01,Jeff Teague,INDIANA PACERS,HOME,UTAH JAZZ,WIN,2222,6,15,3,4,6,6,1,4,5,1,1,0,1,19.6
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,LOSS,2377,7,14,0,3,8,8,1,12,8,0,1,5,3,19.4
bradlav01,Avery Bradley,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,2044,8,16,4,8,0,0,3,6,4,1,0,0,3,18.5
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,1709,5,11,2,5,1,1,0,5,13,1,0,0,2,18.1
horfoal01,Al Horford,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,2139,6,11,0,1,4,7,2,7,5,1,2,1,0,17.9
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,1668,7,9,0,0,0,0,3,7,0,0,3,0,1,16.4
rosede01,Derrick Rose,NEW YORK KNICKS,AWAY,LOS ANGELES CLIPPERS,LOSS,1654,6,11,0,0,6,6,1,3,5,0,0,1,1,16.4
batumni01,Nicolas Batum,CHARLOTTE HORNETS,HOME,ATLANTA HAWKS,WIN,1875,5,8,1,2,5,7,0,1,6,1,0,1,0,16.1
milescj01,C.J. Miles,INDIANA PACERS,HOME,UTAH JAZZ,WIN,1392,4,6,3,3,4,4,1,1,0,3,0,0,2,15.6
crowdja01,Jae Crowder,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,2285,5,12,3,8,3,4,3,5,1,3,1,1,2,15.4
mccontj01,T.J. McConnell,PHILADELPHIA 76ERS,AWAY,ORLANDO MAGIC,LOSS,2065,6,15,0,2,4,4,0,1,10,3,0,3,0,15.2
