Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (14974382),James Harden,14974382,PG/SG/G/UTIL,11100,MIL@HOU 08/02/2020 08:30PM ET,HOU,59.66
PF,Giannis Antetokounmpo (14974386),Giannis Antetokounmpo,14974386,PF/F/UTIL,11000,MIL@HOU 08/02/2020 08:30PM ET,MIL,60.23
PG/SF,Luka Doncic (14974389),Luka Doncic,14974389,PG/SF/F/G/UTIL,10800,DAL@PHO 08/02/2020 09:00PM ET,DAL,57.11
PG,Russell Westbrook (14974394),Russell Westbrook,14974394,PG/G/UTIL,9800,MIL@HOU 08/02/2020 08:30PM ET,HOU,51.45
PG,Damian Lillard (14974397),Damian Lillard,14974397,PG/G/UTIL,9500,POR@BOS 08/02/2020 03:30PM ET,POR,49.72
C,Kristaps Porzingis (14974400),Kristaps Porzingis,14974400,C/UTIL,9000,DAL@PHO 08/02/2020 09:00PM ET,DAL,40.92
C,Nikola Vucevic (14974402),Nikola Vucevic,14974402,C/UTIL,8700,SAC@ORL 08/02/2020 06:00PM ET,ORL,43.28
PG/SG,Devin Booker (14974404),Devin Booker,14974404,PG/SG/G/UTIL,8600,DAL@PHO 08/02/2020 09:00PM ET,PHO,42.40
PF/C,Deandre Ayton (14974408),Deandre Ayton,14974408,PF/C/F/UTIL,8500,DAL@PHO 08/02/2020 09:00PM ET,PHO,41.79
SF/PF,Jayson Tatum (14974412),Jayson Tatum,14974412,SF/PF/F/UTIL,8200,POR@BOS 08/02/2020 03:30PM ET,BOS,41.69
C,Jonas Valanciunas (14974416),Jonas Valanciunas,14974416,C/UTIL,8000,SA@MEM 08/02/2020 04:00PM ET,MEM,34.54
PG,De'Aaron Fox (14974418),De'Aaron Fox,14974418,PG/G/UTIL,7900,SAC@ORL 08/02/2020 06:00PM ET,SAC,39.04
SG,Caris LeVert (14974421),Caris LeVert,14974421,SG/G/UTIL,7800,WAS@BKN 08/02/2020 02:00PM ET,BKN,31.32
SF,Khris Middleton (14974424),Khris Middleton,14974424,SF/F/UTIL,7800,MIL@HOU 08/02/2020 08:30PM ET,MIL,37.41
PF/C,Jusuf Nurkic (14974427),Jusuf Nurkic,14974427,PF/C/F/UTIL,7700,POR@BOS 08/02/2020 03:30PM ET,POR,50.75
PG/SG,CJ McCollum (14974431),CJ McCollum,14974431,PG/SG/G/UTIL,7700,POR@BOS 08/02/2020 03:30PM ET,POR,37.62
SF,DeMar DeRozan (14974435),DeMar DeRozan,14974435,SF/F/UTIL,7600,SA@MEM 08/02/2020 04:00PM ET,SA,39.21
SF/PF,Aaron Gordon (14974438),Aaron Gordon,14974438,SF/PF/F/UTIL,7500,SAC@ORL 08/02/2020 06:00PM ET,ORL,32.63
PF/C,Rui Hachimura (14974442),Rui Hachimura,14974442,PF/C/F/UTIL,7400,WAS@BKN 08/02/2020 02:00PM ET,WAS,25.5
PG,Ja Morant (14974446),Ja Morant,14974446,PG/G/UTIL,7300,SA@MEM 08/02/2020 04:00PM ET,MEM,34.15
