Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,James Harden (16719793),James Harden,16719793,PG/G/UTIL,11000,BKN@ORL 03/19/2021 08:00PM ET,BKN,57.87
PG,Damian Lillard (16719796),Damian Lillard,16719796,PG/G/UTIL,10900,DAL@POR 03/19/2021 10:00PM ET,POR,51.41
PG,Luka Doncic (16719799),Luka Doncic,16719799,PG/G/UTIL,10700,DAL@POR 03/19/2021 10:00PM ET,DAL,57.18
C,Nikola Jokic (16719802),Nikola Jokic,16719802,C/UTIL,10600,CHI@DEN 03/19/2021 09:00PM ET,DEN,59.32
C,Nikola Vucevic (16719804),Nikola Vucevic,16719804,C/UTIL,9900,BKN@ORL 03/19/2021 08:00PM ET,ORL,49.72
PG,Stephen Curry (16719806),Stephen Curry,16719806,PG/G/UTIL,9700,GS@MEM 03/19/2021 08:00PM ET,GS,48.92
PF/C,Domantas Sabonis (16719809),Domantas Sabonis,16719809,PF/C/F/UTIL,9500,IND@MIA 03/19/2021 08:00PM ET,IND,47.82
SF,Jimmy Butler (16719813),Jimmy Butler,16719813,SF/F/UTIL,9500,IND@MIA 03/19/2021 08:00PM ET,MIA,47.81
C,Karl-Anthony Towns (16719816),Karl-Anthony Towns,16719816,C/UTIL,9400,MIN@PHO 03/19/2021 10:00PM ET,MIN,46.7
PG/SG,Kyrie Irving (16719818),Kyrie Irving,16719818,PG/SG/G/UTIL,9300,BKN@ORL 03/19/2021 08:00PM ET,BKN,46.01
PG,De'Aaron Fox (16719822),De'Aaron Fox,16719822,PG/G/UTIL,9100,SAC@BOS 03/19/2021 07:30PM ET,SAC,42.46
SF/PF,Kevin Durant (16719825),Kevin Durant,16719825,SF/PF/F/UTIL,9100,BKN@ORL 03/19/2021 08:00PM ET,BKN,50.28
SF/PF,Jayson Tatum (16719829),Jayson Tatum,16719829,SF/PF/F/UTIL,8900,SAC@BOS 03/19/2021 07:30PM ET,BOS,44.52
PG/SG,Donovan Mitchell (16719836),Donovan Mitchell,16719836,PG/SG/G/UTIL,8700,UTA@TOR 03/19/2021 08:00PM ET,UTA,41.66
SG,Zach LaVine (16719833),Zach LaVine,16719833,SG/G/UTIL,8700,CHI@DEN 03/19/2021 09:00PM ET,CHI,45.36
C,Christian Wood (16719840),Christian Wood,16719840,C/UTIL,8500,DET@HOU 03/19/2021 08:00PM ET,HOU,42.12
C,Rudy Gobert (16719842),Rudy Gobert,16719842,C/UTIL,8400,UTA@TOR 03/19/2021 08:00PM ET,UTA,40
PG,Kyle Lowry (16719844),Kyle Lowry,16719844,PG/G/UTIL,8400,UTA@TOR 03/19/2021 08:00PM ET,TOR,39.11
PG/SG,Victor Oladipo (16719847),Victor Oladipo,16719847,PG/SG/G/UTIL,8300,DET@HOU 03/19/2021 08:00PM ET,HOU,37.91
C,Bam Adebayo (16719851),Bam Adebayo,16719851,C/UTIL,8200,IND@MIA 03/19/2021 08:00PM ET,MIA,42.37
SF,DeMar DeRozan (16719853),DeMar DeRozan,16719853,SF/F/UTIL,8100,SA@CLE 03/19/2021 07:30PM ET,SA,39.48
SF,Jaylen Brown (16719856),Jaylen Brown,16719856,SF/F/UTIL,8000,SAC@BOS 03/19/2021 07:30PM ET,BOS,40.60
PF/C,Kristaps Porzingis (16719859),Kristaps Porzingis,16719859,PF/C/F/UTIL,7900,DAL@POR 03/19/2021 10:00PM ET,DAL,37.93
PG/SG,Fred VanVleet (16719869),Fred VanVleet,16719869,PG/SG/G/UTIL,7800,UTA@TOR 03/19/2021 08:00PM ET,TOR,40.89
PG,John Wall (16719863),John Wall,16719863,PG/G/UTIL,7800,DET@HOU 03/19/2021 08:00PM ET,HOU,36.89
