Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16658210),Giannis Antetokounmpo,16658210,PF/C/F/UTIL,11000,MIL@WAS 03/13/2021 07:00PM ET,MIL,57.85
PG,James Harden (16658214),James Harden,16658214,PG/G/UTIL,10900,DET@BKN 03/13/2021 07:00PM ET,BKN,56.69
C,Nikola Jokic (16658217),Nikola Jokic,16658217,C/UTIL,10800,DAL@DEN 03/13/2021 10:00PM ET,DEN,59.66
PG,Damian Lillard (16658219),Damian Lillard,16658219,PG/G/UTIL,10700,POR@MIN 03/13/2021 08:00PM ET,POR,50.71
PG,Luka Doncic (16658222),Luka Doncic,16658222,PG/G/UTIL,10600,DAL@DEN 03/13/2021 10:00PM ET,DAL,56.64
PG,Russell Westbrook (16658225),Russell Westbrook,16658225,PG/G/UTIL,10200,MIL@WAS 03/13/2021 07:00PM ET,WAS,50.28
PG,Trae Young (16658228),Trae Young,16658228,PG/G/UTIL,9800,SAC@ATL 03/13/2021 07:30PM ET,ATL,47.89
PG/SG,Kyrie Irving (16658231),Kyrie Irving,16658231,PG/SG/G/UTIL,9700,DET@BKN 03/13/2021 07:00PM ET,BKN,46.46
C,Karl-Anthony Towns (16658235),Karl-Anthony Towns,16658235,C/UTIL,9600,POR@MIN 03/13/2021 08:00PM ET,MIN,46.24
PF/C,Domantas Sabonis (16658237),Domantas Sabonis,16658237,PF/C/F/UTIL,9500,IND@PHO 03/13/2021 10:00PM ET,IND,47.26
SG,Bradley Beal (16658241),Bradley Beal,16658241,SG/G/UTIL,9400,MIL@WAS 03/13/2021 07:00PM ET,WAS,48.96
PG,De'Aaron Fox (16658244),De'Aaron Fox,16658244,PG/G/UTIL,9200,SAC@ATL 03/13/2021 07:30PM ET,SAC,41.96
SF/PF,Kevin Durant (16658247),Kevin Durant,16658247,SF/PF/F/UTIL,9100,DET@BKN 03/13/2021 07:00PM ET,BKN,50.28
PG,Kyle Lowry (16658251),Kyle Lowry,16658251,PG/G/UTIL,8700,TOR@CHA 03/13/2021 07:00PM ET,TOR,38.87
PG,LaMelo Ball (16658254),LaMelo Ball,16658254,PG/G/UTIL,8600,TOR@CHA 03/13/2021 07:00PM ET,CHA,36.5
PG/SG,Fred VanVleet (16658257),Fred VanVleet,16658257,PG/SG/G/UTIL,8400,TOR@CHA 03/13/2021 07:00PM ET,TOR,41.35
PF/C,Kristaps Porzingis (16658261),Kristaps Porzingis,16658261,PF/C/F/UTIL,8300,DAL@DEN 03/13/2021 10:00PM ET,DAL,38.13
PG,Jamal Murray (16658265),Jamal Murray,16658265,PG/G/UTIL,8200,DAL@DEN 03/13/2021 10:00PM ET,DEN,36.45
SG/SF,Khris Middleton (16658268),Khris Middleton,16658268,SG/SF/F/G/UTIL,8000,MIL@WAS 03/13/2021 07:00PM ET,MIL,39.04
SG,Devin Booker (16658273),Devin Booker,16658273,SG/G/UTIL,7900,IND@PHO 03/13/2021 10:00PM ET,PHO,38.27
SF/PF,Jerami Grant (16658276),Jerami Grant,16658276,SF/PF/F/UTIL,7700,DET@BKN 03/13/2021 07:00PM ET,DET,38.88
PF/C,Pascal Siakam (16658280),Pascal Siakam,16658280,PF/C/F/UTIL,7600,TOR@CHA 03/13/2021 07:00PM ET,TOR,40.3
PG,Chris Paul (16658284),Chris Paul,16658284,PG/G/UTIL,7600,IND@PHO 03/13/2021 10:00PM ET,PHO,38.02
C,Clint Capela (16658287),Clint Capela,16658287,C/UTIL,7500,SAC@ATL 03/13/2021 07:30PM ET,ATL,40.32
PG,Malcolm Brogdon (16658289),Malcolm Brogdon,16658289,PG/G/UTIL,7500,IND@PHO 03/13/2021 10:00PM ET,IND,39.69
PG/SG,Terry Rozier (16658295),Terry Rozier,16658295,PG/SG/G/UTIL,7400,TOR@CHA 03/13/2021 07:00PM ET,CHA,34.12
