Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16045546),Giannis Antetokounmpo,16045546,PF/C/F/UTIL,10500,MIL@NY 12/27/2020 07:30PM ET,MIL,0
PF/C,Anthony Davis (16045550),Anthony Davis,16045550,PF/C/F/UTIL,10200,MIN@LAL 12/27/2020 10:00PM ET,LAL,0
PG/SF,LeBron James (16045554),LeBron James,16045554,PG/SF/F/G/UTIL,10000,MIN@LAL 12/27/2020 10:00PM ET,LAL,0
C,Joel Embiid (16045559),Joel Embiid,16045559,C/UTIL,9800,PHI@CLE 12/27/2020 07:30PM ET,PHI,0
PG,Russell Westbrook (16045561),Russell Westbrook,16045561,PG/G/UTIL,9700,ORL@WAS 12/27/2020 07:00PM ET,WAS,0
C,Karl-Anthony Towns (16045564),Karl-Anthony Towns,16045564,C/UTIL,9600,MIN@LAL 12/27/2020 10:00PM ET,MIN,0
SG,Devin Booker (16045566),Devin Booker,16045566,SG/G/UTIL,9500,PHO@SAC 12/27/2020 09:00PM ET,PHO,0
PF,Kevin Durant (16045569),Kevin Durant,16045569,PF/F/UTIL,9400,BKN@CHA 12/27/2020 07:00PM ET,BKN,0
PG,Stephen Curry (16045572),Stephen Curry,16045572,PG/G/UTIL,9300,GS@CHI 12/27/2020 08:00PM ET,GS,0
PG/SF,Ben Simmons (16045575),Ben Simmons,16045575,PG/SF/F/G/UTIL,9200,PHI@CLE 12/27/2020 07:30PM ET,PHI,0
PG,Kyrie Irving (16045580),Kyrie Irving,16045580,PG/G/UTIL,9100,BKN@CHA 12/27/2020 07:00PM ET,BKN,0
SG,Bradley Beal (16045583),Bradley Beal,16045583,SG/G/UTIL,8900,ORL@WAS 12/27/2020 07:00PM ET,WAS,0
SF/PF,Jayson Tatum (16045586),Jayson Tatum,16045586,SF/PF/F/UTIL,8800,BOS@IND 12/27/2020 08:00PM ET,BOS,0
C,Andre Drummond (16045590),Andre Drummond,16045590,C/UTIL,8600,PHI@CLE 12/27/2020 07:30PM ET,CLE,0
PF/C,Domantas Sabonis (16045592),Domantas Sabonis,16045592,PF/C/F/UTIL,8400,BOS@IND 12/27/2020 08:00PM ET,IND,0
C,Nikola Vucevic (16045596),Nikola Vucevic,16045596,C/UTIL,8300,ORL@WAS 12/27/2020 07:00PM ET,ORL,0
PF/C,Zion Williamson (16045598),Zion Williamson,16045598,PF/C/F/UTIL,8200,SA@NO 12/27/2020 07:00PM ET,NO,0
PG,De'Aaron Fox (16045602),De'Aaron Fox,16045602,PG/G/UTIL,8100,PHO@SAC 12/27/2020 09:00PM ET,SAC,0
SF/PF,Brandon Ingram (16045605),Brandon Ingram,16045605,SF/PF/F/UTIL,8000,SA@NO 12/27/2020 07:00PM ET,NO,0
SG,Zach LaVine (16045609),Zach LaVine,16045609,SG/G/UTIL,7900,GS@CHI 12/27/2020 08:00PM ET,CHI,0
SF,Khris Middleton (16045612),Khris Middleton,16045612,SF/F/UTIL,7800,MIL@NY 12/27/2020 07:30PM ET,MIL,0
PF/C,Julius Randle (16045615),Julius Randle,16045615,PF/C/F/UTIL,7700,MIL@NY 12/27/2020 07:30PM ET,NY,0
PG/SG,D'Angelo Russell (16045619),D'Angelo Russell,16045619,PG/SG/G/UTIL,7600,MIN@LAL 12/27/2020 10:00PM ET,MIN,0
