Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55037-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,55.82258064516129,31,11400,NO@MIL,MIL,NO,,,,,
55037-9644,SG,James,James Harden,Harden,52.18148238570602,27,11200,ORL@BKN,BKN,ORL,,,,,
55037-84669,PG,Luka,Luka Doncic,Doncic,53.91379310344828,29,11000,DAL@PHI,DAL,PHI,,,,,
55037-55062,C,Nikola,Nikola Jokic,Jokic,56.332259639616936,31,10800,WAS@DEN,DEN,WAS,,,,,
55037-49111,C,Joel,Joel Embiid,Embiid,52.45384803185096,26,10400,DAL@PHI,PHI,DAL,,,,,
55037-9646,SF,Kevin,Kevin Durant,Durant,48.542104620682565,19,10200,ORL@BKN,BKN,ORL,O,Hamstring,,,
55037-14514,C,Nikola,Nikola Vucevic,Vucevic,46.97187423706055,32,9900,ORL@BKN,ORL,BKN,,,,,
55037-15595,SG,Bradley,Bradley Beal,Beal,48.514815719039355,27,9800,WAS@DEN,WAS,DEN,,,,,
55037-14513,SF,Kawhi,Kawhi Leonard,Leonard,46.65384615384615,26,9700,LAC@MEM,LAC,MEM,,,,,
55037-66115,PG,Ben,Ben Simmons,Simmons,41.388888888888886,27,9400,DAL@PHI,PHI,DAL,,,,,
55037-9642,PG,Russell,Russell Westbrook,Westbrook,44.77727161754262,22,9200,WAS@DEN,WAS,DEN,,,,,
55037-42669,PF,Julius,Julius Randle,Randle,44.109375,32,8900,SAC@NY,NY,SAC,,,,,
55037-14498,PG,Kyrie,Kyrie Irving,Irving,44.61304241677989,23,8800,ORL@BKN,BKN,ORL,,,,,
55037-12341,SG,Paul,Paul George,George,41.62608801800272,23,8600,LAC@MEM,LAC,MEM,,,,,
55037-110310,PF,Zion,Zion Williamson,Williamson,40.82666829427083,30,8500,NO@MIL,NO,MIL,,,,,
55037-66108,PG,Jamal,Jamal Murray,Murray,35.3586215315194,29,8300,WAS@DEN,DEN,WAS,,,,,
55037-9663,PG,Jrue,Jrue Holiday,Holiday,36.21739130434783,23,8200,NO@MIL,MIL,NO,GTD,Covid-19,,,
55037-66048,SF,Brandon,Brandon Ingram,Ingram,39.82258064516129,31,8000,NO@MIL,NO,MIL,,,,,
55037-14518,PF,Tobias,Tobias Harris,Harris,38.06207064924569,29,8000,DAL@PHI,PHI,DAL,,,,,
55037-63122,PF,Kristaps,Kristaps Porzingis,Porzingis,36.94117647058823,17,7800,DAL@PHI,DAL,PHI,GTD,Back,,,
55037-80810,PG,De'Aaron,De'Aaron Fox,Fox,38.86666666666667,30,7700,SAC@NY,SAC,NY,,,,,
55037-16261,SF,Khris,Khris Middleton,Middleton,37.493751525878906,32,7600,NO@MIL,MIL,NO,,,,,
55037-14503,C,Jonas,Jonas Valanciunas,Valanciunas,33.94090964577415,22,7500,LAC@MEM,MEM,LAC,,,,,
55037-145337,SG,Tyrese,Tyrese Haliburton,Haliburton,29.762068123653016,29,7500,SAC@NY,SAC,NY,,,,,
55037-110344,PG,Ja,Ja Morant,Morant,35.27368485300165,19,7200,LAC@MEM,MEM,LAC,,,,,
55037-23096,SF,Evan,Evan Fournier,Fournier,29.911112467447918,18,7000,ORL@BKN,ORL,BKN,,,,,
55037-80806,PG,Lonzo,Lonzo Ball,Ball,30.614286150251115,28,6600,NO@MIL,NO,MIL,,,,,
55037-23716,SF,Kyle,Kyle Anderson,Anderson,30.25,26,6500,LAC@MEM,MEM,LAC,,,,,
55037-23447,C,Richaun,Richaun Holmes,Holmes,30.296296296296298,27,6400,SAC@NY,SAC,NY,,,,,
55037-9729,PF,Paul,Paul Millsap,Millsap,22.24230722280649,26,6300,WAS@DEN,DEN,WAS,O,Knee,,,
55037-16405,SG,Terrence,Terrence Ross,Ross,26.006452006678426,31,6200,ORL@BKN,ORL,BKN,,,,,
55037-15946,SF,Harrison,Harrison Barnes,Barnes,29.542857578822545,28,6200,SAC@NY,SAC,NY,,,,,
55037-67312,C,Thomas,Thomas Bryant,Bryant,26.370001220703124,10,6200,WAS@DEN,WAS,DEN,O,Knee,,,
55037-84679,PF,Marvin,Marvin Bagley,Bagley,25.489655593345905,29,6000,SAC@NY,SAC,NY,,,,,
55037-110349,SF,Rui,Rui Hachimura,Hachimura,24.272727272727273,22,6000,WAS@DEN,WAS,DEN,,,,,
55037-23665,SG,Buddy,Buddy Hield,Hield,27.561291110131048,31,5800,SAC@NY,SAC,NY,,,,,
55037-110353,PF,Brandon,Brandon Clarke,Clarke,27.018182927911933,22,5800,LAC@MEM,MEM,LAC,,,,,
55037-9561,C,DeAndre,DeAndre Jordan,Jordan,22.777418567288308,31,5800,ORL@BKN,BKN,ORL,,,,,
55037-41594,PF,Aaron,Aaron Gordon,Gordon,30.705264442845394,19,5700,ORL@BKN,ORL,BKN,O,Ankle,,,
55037-84682,SF,Michael,Michael Porter,Porter,27.738095238095237,21,5700,WAS@DEN,DEN,WAS,,,,,
55037-9475,PG,Derrick,Derrick Rose,Rose,24.618180708451703,22,5700,SAC@NY,NY,SAC,,,,,
55037-42156,PF,Bobby,Bobby Portis,Portis,24.674999237060547,32,5600,NO@MIL,MIL,NO,GTD,Elbow,,,
55037-110357,SF,RJ,RJ Barrett,Barrett,29,32,5500,SAC@NY,NY,SAC,,,,,
55037-9662,SG,Lou,Lou Williams,Williams,22.25333251953125,30,5500,LAC@MEM,LAC,MEM,,,,,
55037-40562,SF,Josh,Josh Hart,Hart,23.532258064516128,31,5400,NO@MIL,NO,MIL,,,,,
55037-23169,C,Steven,Steven Adams,Adams,25.439285278320312,28,5400,NO@MIL,NO,MIL,,,,,
55037-23825,PF,Nerlens,Nerlens Noel,Noel,19.088889793113427,27,5400,SAC@NY,NY,SAC,GTD,Ankle,,,
55037-70827,C,Ivica,Ivica Zubac,Zubac,20.769697709517047,33,5300,LAC@MEM,LAC,MEM,,,,,
55037-14512,PF,Marcus,Marcus Morris,Morris,20.691666920979817,24,5300,LAC@MEM,LAC,MEM,,,,,
55037-14523,PG,Reggie,Reggie Jackson,Jackson,17.45333251953125,30,5300,LAC@MEM,LAC,MEM,,,,,
55037-16363,SF,Joe,Joe Harris,Harris,23.49090946081913,33,5300,ORL@BKN,BKN,ORL,,,,,
55037-84681,SG,Donte,Donte DiVincenzo,DiVincenzo,22.453125,32,5200,NO@MIL,MIL,NO,,,,,
55037-84690,PG,Jalen,Jalen Brunson,Brunson,21.46153846153846,26,5200,DAL@PHI,DAL,PHI,,,,,
55037-9957,PF,Serge,Serge Ibaka,Ibaka,25.256250381469727,32,5200,LAC@MEM,LAC,MEM,,,,,
55037-60233,SG,Dillon,Dillon Brooks,Brooks,26.441665649414062,24,5200,LAC@MEM,MEM,LAC,GTD,Thigh,,,
55037-63127,C,Willy,Willy Hernangomez,Hernangomez,19.5,16,5100,NO@MIL,NO,MIL,,,,,
55037-84694,SG,Bruce,Bruce Brown,Brown,16.93103448275862,29,5000,ORL@BKN,BKN,ORL,,,,,
55037-16201,PG,Michael,Michael Carter-Williams,Carter-Williams,20.438462477463943,13,5000,ORL@BKN,ORL,BKN,,,,,
55037-9621,C,Brook,Brook Lopez,Lopez,22.259374618530273,32,5000,NO@MIL,MIL,NO,,,,,
55037-17333,SF,Will,Will Barton,Barton,22.714285714285715,28,5000,WAS@DEN,DEN,WAS,,,,,
55037-12368,PF,Nemanja,Nemanja Bjelica,Bjelica,15.866666666666667,15,4900,SAC@NY,SAC,NY,,,,,
55037-19138,PG,Elfrid,Elfrid Payton,Payton,22.931249618530273,32,4900,SAC@NY,NY,SAC,GTD,Hamstring,,,
55037-84714,PF,Moritz,Moritz Wagner,Wagner,14.876470229204964,17,4900,WAS@DEN,WAS,DEN,,,,,
55037-9758,SF,Danny,Danny Green,Green,20.34375,32,4800,DAL@PHI,PHI,DAL,,,,,
55037-12355,SG,Eric,Eric Bledsoe,Bledsoe,23.05666707356771,30,4800,NO@MIL,NO,MIL,,,,,
55037-15846,SG,Tim,Tim Hardaway,Hardaway,24.565518083243536,29,4800,DAL@PHI,DAL,PHI,,,,,
55037-12363,C,Hassan,Hassan Whiteside,Whiteside,19.517391038977582,23,4700,SAC@NY,SAC,NY,O,Covid-19,,,
55037-84711,SG,Grayson,Grayson Allen,Allen,19.185713995070685,21,4700,LAC@MEM,MEM,LAC,,,,,
55037-16233,SF,Josh,Josh Richardson,Richardson,22.176191057477677,21,4700,DAL@PHI,DAL,PHI,,,,,
55037-9648,PF,Jeff,Jeff Green,Green,17.943750381469727,32,4700,ORL@BKN,BKN,ORL,GTD,Shoulder,,,
55037-40396,PG,Monte,Monte Morris,Morris,20.60999959309896,30,4700,WAS@DEN,DEN,WAS,,,,,
55037-117307,SF,DaQuan,DaQuan Jeffries,Jeffries,14.17142813546317,7,4600,SAC@NY,SAC,NY,,,,,
55037-9809,SF,Nicolas,Nicolas Batum,Batum,22.60999959309896,30,4600,LAC@MEM,LAC,MEM,,,,,
55037-58081,PG,Tyus,Tyus Jones,Jones,21.955555103443288,27,4600,LAC@MEM,MEM,LAC,,,,,
55037-110336,PF,Chuma,Chuma Okeke,Okeke,15.574999809265137,16,4600,ORL@BKN,ORL,BKN,,,,,
55037-9660,C,Dwight,Dwight Howard,Howard,17.731250762939453,32,4600,DAL@PHI,PHI,DAL,,,,,
55037-145348,SG,Immanuel,Immanuel Quickley,Quickley,19.49285670689174,28,4600,SAC@NY,NY,SAC,,,,,
55037-17491,SF,James,James Ennis,Ennis,16.043478260869566,23,4500,ORL@BKN,ORL,BKN,,,,,
55037-12474,PG,Patrick,Patrick Beverley,Beverley,20.217391304347824,23,4500,LAC@MEM,LAC,MEM,,,,,
55037-14543,PF,Davis,Davis Bertans,Bertans,18.26153799203726,26,4500,WAS@DEN,WAS,DEN,GTD,Knee,,,
55037-84709,C,Mitchell,Mitchell Robinson,Robinson,26.56296341507523,27,4500,SAC@NY,NY,SAC,O,Hand,,,
