"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"53354-55062","C","Nikola","Nikola Jokic","Jokic","55.32222154405382","9","11500","DEN@NY","DEN","NY","","","","",""
"53354-9644","SG","James","James Harden","Harden","50.6000010172526","6","11200","LAL@HOU","HOU","LAL","","","","",""
"53354-9488","SF","LeBron","LeBron James","James","46.279998779296875","10","10400","LAL@HOU","LAL","HOU","GTD","Ankle","","",""
"53354-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","50.3999989827474","3","10200","SA@MIN","MIN","SA","","","","",""
"53354-15755","PF","Anthony","Anthony Davis","Davis","44.82500076293945","8","10200","LAL@HOU","LAL","HOU","GTD","Hip","","",""
"53354-9524","PG","Stephen","Stephen Curry","Curry","47.78888956705729","9","10000","TOR@GS","GS","TOR","","","","",""
"53354-9646","SF","Kevin","Kevin Durant","Durant","46.31666564941406","6","9900","OKC@BKN","BKN","OKC","GTD","Covid-19","","",""
"53354-80808","SF","Jayson","Jayson Tatum","Tatum","44.120001220703124","10","9600","MIA@BOS","BOS","MIA","GTD","Covid-19","","",""
"53354-14498","PG","Kyrie","Kyrie Irving","Irving","46.128570556640625","7","9500","OKC@BKN","BKN","OKC","GTD","Personal","","",""
"53354-42669","PF","Julius","Julius Randle","Randle","46.06666734483507","9","9400","DEN@NY","NY","DEN","","","","",""
"53354-42202","PF","Christian","Christian Wood","Wood","45.833333333333336","6","8800","LAL@HOU","HOU","LAL","","","","",""
"53354-67026","SF","Jaylen","Jaylen Brown","Brown","43.289999389648436","10","8600","MIA@BOS","BOS","MIA","GTD","Covid-19","","",""
"53354-80817","C","Bam","Bam Adebayo","Adebayo","38.29999923706055","8","8500","MIA@BOS","MIA","BOS","","","","",""
"53354-60021","PF","Pascal","Pascal Siakam","Siakam","38.214285714285715","7","8400","TOR@GS","TOR","GS","","","","",""
