slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,NEW YORK KNICKS,WIN,2264,13,22,3,5,9,13,3,11,12,3,1,6,0,37.7
lopezbr01,Brook Lopez,BROOKLYN NETS,HOME,MILWAUKEE BUCKS,LOSS,2107,12,20,6,10,6,8,2,2,1,1,8,0,2,34.5
hardeja01,James Harden,HOUSTON ROCKETS,HOME,MIAMI HEAT,LOSS,2503,10,21,4,10,14,16,3,9,12,0,1,4,5,34.4
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,1847,12,18,7,12,4,7,2,3,4,2,0,0,1,32.7
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,WIN,2257,15,26,2,4,8,11,1,3,2,2,0,1,2,29.8
bledser01,Eric Bledsoe,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,WIN,2134,7,14,3,6,8,9,2,8,13,2,0,3,1,29.1
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,2393,13,25,0,1,7,10,2,7,3,4,1,0,2,29.0
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,INDIANA PACERS,WIN,1955,12,17,4,5,3,4,0,5,4,1,0,4,2,24.0
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,1929,10,15,1,4,0,0,0,7,7,1,4,1,1,23.9
whiteha01,Hassan Whiteside,MIAMI HEAT,AWAY,HOUSTON ROCKETS,WIN,1884,9,13,0,0,5,8,3,11,1,0,5,1,4,23.3
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,WIN,2311,8,19,1,2,7,8,4,15,2,1,0,0,2,22.4
walkeke02,Kemba Walker,CHARLOTTE HORNETS,AWAY,TORONTO RAPTORS,LOSS,2560,8,15,6,10,2,2,0,4,9,2,0,3,2,22.4
smartma01,Marcus Smart,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,2058,7,11,3,7,4,7,0,5,5,8,1,6,1,22.2
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,HOME,MILWAUKEE BUCKS,LOSS,1597,7,12,1,3,4,4,1,4,8,2,0,0,3,21.7
hillso01,Solomon Hill,NEW ORLEANS PELICANS,AWAY,MEMPHIS GRIZZLIES,WIN,2219,8,11,4,6,3,4,0,5,1,2,0,0,2,21.5
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,1683,10,13,0,0,3,4,1,2,3,2,1,2,1,21.2
anthoca01,Carmelo Anthony,NEW YORK KNICKS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2315,11,20,6,7,2,2,0,4,4,1,2,4,4,21.2
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,INDIANA PACERS,WIN,2059,7,17,3,7,9,9,0,2,7,2,0,2,3,21.2
thomais02,Isaiah Thomas,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,2037,9,19,4,7,11,13,1,3,3,0,0,4,3,21.0
monrogr01,Greg Monroe,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,2031,12,16,0,0,1,2,2,6,3,2,0,3,4,20.9
covinro01,Robert Covington,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,LOSS,1749,7,12,4,6,0,0,3,6,2,3,1,0,2,20.6
korveky01,Kyle Korver,CLEVELAND CAVALIERS,HOME,INDIANA PACERS,WIN,1495,8,12,6,8,0,0,0,5,2,2,1,1,2,20.6
kaminfr01,Frank Kaminsky,CHARLOTTE HORNETS,AWAY,TORONTO RAPTORS,LOSS,2193,11,18,3,7,2,2,0,5,3,1,1,2,4,20.5
inglejo01,Joe Ingles,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1900,7,9,4,6,0,0,0,4,3,4,1,2,1,20.1
waitedi01,Dion Waiters,MIAMI HEAT,AWAY,HOUSTON ROCKETS,WIN,2190,8,17,4,9,3,4,1,9,7,0,0,1,3,20.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,BROOKLYN NETS,WIN,1539,7,13,1,1,5,5,0,3,7,3,0,1,5,19.5
rosede01,Derrick Rose,NEW YORK KNICKS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2292,11,21,0,0,3,3,1,3,7,2,0,3,2,19.4
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,DETROIT PISTONS,LOSS,1824,9,19,4,6,2,2,0,10,3,1,1,1,2,19.3
leuerjo01,Jon Leuer,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,2046,5,7,0,0,10,10,1,7,0,0,1,1,2,18.8
robingl02,Glenn Robinson,INDIANA PACERS,AWAY,CLEVELAND CAVALIERS,LOSS,1581,7,10,3,5,2,2,2,4,2,0,0,0,1,18.4
haywago01,Gordon Hayward,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,2010,8,18,2,6,4,6,1,5,7,0,0,0,2,18.1
jacksre01,Reggie Jackson,DETROIT PISTONS,HOME,DALLAS MAVERICKS,WIN,1658,8,12,3,4,3,4,0,0,4,2,0,3,2,17.4
willilo02,Lou Williams,LOS ANGELES LAKERS,AWAY,PHOENIX SUNS,LOSS,1449,7,13,3,4,4,5,1,1,3,3,0,2,3,17.2
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,1627,8,18,2,5,4,4,1,4,1,2,1,1,1,16.5
mccontj01,T.J. McConnell,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,LOSS,1688,6,9,0,0,0,0,0,3,8,5,0,3,1,16.2
booketr01,Trevor Booker,BROOKLYN NETS,HOME,MILWAUKEE BUCKS,LOSS,1671,7,8,0,1,4,4,0,5,3,1,0,3,2,16.0
grantje01,Jerami Grant,OKLAHOMA CITY THUNDER,HOME,NEW YORK KNICKS,WIN,1455,3,3,2,2,5,8,1,4,2,1,2,0,2,15.8
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,MEMPHIS GRIZZLIES,WIN,1981,8,13,2,3,1,4,2,5,7,0,0,2,5,15.7
barnema02,Matt Barnes,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,1901,5,12,1,5,4,4,3,11,3,1,0,1,2,15.3
bookede01,Devin Booker,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,WIN,1794,9,14,4,7,1,2,1,3,1,0,1,3,3,15.2
dragigo01,Goran Dragić,MIAMI HEAT,AWAY,HOUSTON ROCKETS,WIN,1979,8,14,0,5,5,7,0,1,5,0,0,1,3,15.2
bartowi01,Will Barton,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2299,7,15,0,4,4,5,2,7,2,0,1,0,1,15.1
feltora01,Raymond Felton,LOS ANGELES CLIPPERS,HOME,ATLANTA HAWKS,WIN,1626,5,6,1,2,0,0,1,3,3,5,0,2,1,15.1
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,CHARLOTTE HORNETS,WIN,2438,8,20,4,11,1,1,0,6,6,1,0,1,3,15.0
harriga01,Gary Harris,DENVER NUGGETS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2281,8,17,3,6,3,4,1,2,2,2,0,2,2,14.8
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,ATLANTA HAWKS,WIN,1757,6,15,1,3,4,4,1,4,9,1,2,4,2,14.7
warretj01,T.J. Warren,PHOENIX SUNS,HOME,LOS ANGELES LAKERS,WIN,1236,4,5,0,0,3,3,1,2,3,1,2,0,1,14.5
muhamsh01,Shabazz Muhammad,MINNESOTA TIMBERWOLVES,AWAY,DENVER NUGGETS,WIN,999,5,7,0,1,5,5,0,3,2,0,0,0,0,14.4
