slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,WIN,2443,12,21,3,5,5,5,1,2,4,2,1,1,1,27.5
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,LOS ANGELES LAKERS,WIN,2188,10,22,0,1,11,17,2,7,2,2,3,1,0,25.2
thomais02,Isaiah Thomas,BOSTON CELTICS,AWAY,PHOENIX SUNS,LOSS,1949,10,25,5,12,10,11,0,2,5,2,0,1,4,24.6
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,NEW YORK KNICKS,WIN,2211,11,24,5,13,4,6,2,6,6,2,0,2,2,24.4
georgpa01,Paul George,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,2306,12,19,6,9,4,5,0,5,4,1,0,5,3,24.2
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,LOS ANGELES LAKERS,WIN,2165,7,12,1,3,5,6,0,5,12,3,0,3,0,23.9
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,SACRAMENTO KINGS,WIN,2487,8,11,0,0,0,2,5,18,3,1,3,0,3,23.6
bogdabo02,Bojan Bogdanović,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,WIN,1647,9,12,8,10,1,1,1,1,1,0,0,1,2,22.1
hoodro01,Rodney Hood,UTAH JAZZ,AWAY,SACRAMENTO KINGS,WIN,1973,10,17,4,8,4,5,1,3,0,2,0,1,2,21.5
bledser01,Eric Bledsoe,PHOENIX SUNS,HOME,BOSTON CELTICS,WIN,2097,9,20,2,5,8,8,0,6,9,0,0,4,2,20.9
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,DALLAS MAVERICKS,LOSS,2041,8,24,2,10,11,13,0,6,5,2,1,1,4,20.0
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,NEW YORK KNICKS,WIN,2239,8,21,4,9,9,9,2,2,1,1,0,1,1,19.8
rosede01,Derrick Rose,NEW YORK KNICKS,HOME,GOLDEN STATE WARRIORS,LOSS,2086,9,18,0,1,10,11,0,1,4,1,0,2,4,19.1
ulisty01,Tyler Ulis,PHOENIX SUNS,HOME,BOSTON CELTICS,WIN,1988,8,12,1,1,3,3,0,2,5,1,0,0,2,19.1
