Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (16029251),James Harden,16029251,PG/SG/G/UTIL,10400,OKC@HOU 12/23/2020 08:00PM ET,HOU,58.82
PF/C,Giannis Antetokounmpo (16029255),Giannis Antetokounmpo,16029255,PF/C/F/UTIL,10200,MIL@BOS 12/23/2020 07:30PM ET,MIL,58.90
PG,Luka Doncic (16029259),Luka Doncic,16029259,PG/G/UTIL,10000,DAL@PHO 12/23/2020 10:30PM ET,DAL,57.59
C,Joel Embiid (16029262),Joel Embiid,16029262,C/UTIL,9800,WAS@PHI 12/23/2020 07:00PM ET,PHI,46.86
C,Karl-Anthony Towns (16029264),Karl-Anthony Towns,16029264,C/UTIL,9700,DET@MIN 12/23/2020 08:00PM ET,MIN,51.89
C,Nikola Jokic (16029266),Nikola Jokic,16029266,C/UTIL,9600,SAC@DEN 12/23/2020 09:00PM ET,DEN,47.18
PG,Trae Young (16029268),Trae Young,16029268,PG/G/UTIL,9400,ATL@CHI 12/23/2020 08:00PM ET,ATL,51.48
PG,Russell Westbrook (16029271),Russell Westbrook,16029271,PG/G/UTIL,9300,WAS@PHI 12/23/2020 07:00PM ET,WAS,49.05
SF/PF,Jayson Tatum (16029274),Jayson Tatum,16029274,SF/PF/F/UTIL,9200,MIL@BOS 12/23/2020 07:30PM ET,BOS,43.61
PG,Damian Lillard (16029278),Damian Lillard,16029278,PG/G/UTIL,9000,UTA@POR 12/23/2020 10:00PM ET,POR,50.44
SG,Devin Booker (16029281),Devin Booker,16029281,SG/G/UTIL,8900,DAL@PHO 12/23/2020 10:30PM ET,PHO,42.96
PG/SF,Ben Simmons (16029284),Ben Simmons,16029284,PG/SF/F/G/UTIL,8700,WAS@PHI 12/23/2020 07:00PM ET,PHI,42.88
SF/PF,Brandon Ingram (16029289),Brandon Ingram,16029289,SF/PF/F/UTIL,8600,NO@TOR 12/23/2020 07:30PM ET,NO,40.85
SG,Bradley Beal (16029293),Bradley Beal,16029293,SG/G/UTIL,8500,WAS@PHI 12/23/2020 07:00PM ET,WAS,48.28
PG,Ja Morant (16029296),Ja Morant,16029296,PG/G/UTIL,8400,SA@MEM 12/23/2020 08:00PM ET,MEM,35.28
C,Nikola Vucevic (16029299),Nikola Vucevic,16029299,C/UTIL,8200,MIA@ORL 12/23/2020 07:00PM ET,ORL,43.57
PG,Jamal Murray (16029301),Jamal Murray,16029301,PG/G/UTIL,8100,SAC@DEN 12/23/2020 09:00PM ET,DEN,36.42
PF/C,Kristaps Porzingis (16029304),Kristaps Porzingis,16029304,PF/C/F/UTIL,8000,DAL@PHO 12/23/2020 10:30PM ET,DAL,41.39
C,Andre Drummond (16029312),Andre Drummond,16029312,C/UTIL,8000,CHA@CLE 12/23/2020 07:00PM ET,CLE,47.25
PG/SG,Donovan Mitchell (16029308),Donovan Mitchell,16029308,PG/SG/G/UTIL,8000,UTA@POR 12/23/2020 10:00PM ET,UTA,39.59
SG,Zach LaVine (16029314),Zach LaVine,16029314,SG/G/UTIL,7900,ATL@CHI 12/23/2020 08:00PM ET,CHI,41.60
PG,De'Aaron Fox (16029317),De'Aaron Fox,16029317,PG/G/UTIL,7800,SAC@DEN 12/23/2020 09:00PM ET,SAC,39.28
PG/SF,Jimmy Butler (16029320),Jimmy Butler,16029320,PG/SF/F/G/UTIL,7700,MIA@ORL 12/23/2020 07:00PM ET,MIA,42.28
PF,Pascal Siakam (16029329),Pascal Siakam,16029329,PF/F/UTIL,7600,NO@TOR 12/23/2020 07:30PM ET,TOR,40.19
PF/C,John Collins (16029325),John Collins,16029325,PF/C/F/UTIL,7600,ATL@CHI 12/23/2020 08:00PM ET,ATL,41.80
PF/C,Zion Williamson (16029335),Zion Williamson,16029335,PF/C/F/UTIL,7500,NO@TOR 12/23/2020 07:30PM ET,NO,34.54
PG,Shai Gilgeous-Alexander (16029332),Shai Gilgeous-Alexander,16029332,PG/G/UTIL,7500,OKC@HOU 12/23/2020 08:00PM ET,OKC,34.59
PF/C,Domantas Sabonis (16029339),Domantas Sabonis,16029339,PF/C/F/UTIL,7400,NY@IND 12/23/2020 07:00PM ET,IND,44.20
PG,John Wall (16029343),John Wall,16029343,PG/G/UTIL,7400,OKC@HOU 12/23/2020 08:00PM ET,HOU,0
C,Deandre Ayton (16029346),Deandre Ayton,16029346,C/UTIL,7300,DAL@PHO 12/23/2020 10:30PM ET,PHO,39.66
C,Bam Adebayo (16029348),Bam Adebayo,16029348,C/UTIL,7300,MIA@ORL 12/23/2020 07:00PM ET,MIA,40.73
SF,DeMar DeRozan (16029354),DeMar DeRozan,16029354,SF/F/UTIL,7300,SA@MEM 12/23/2020 08:00PM ET,SA,39.06
PG/SG,CJ McCollum (16029350),CJ McCollum,16029350,PG/SG/G/UTIL,7300,UTA@POR 12/23/2020 10:00PM ET,POR,37.58
C,Thomas Bryant (16029357),Thomas Bryant,16029357,C/UTIL,7200,WAS@PHI 12/23/2020 07:00PM ET,WAS,28.34
PG/SG,D'Angelo Russell (16029359),D'Angelo Russell,16029359,PG/SG/G/UTIL,7200,DET@MIN 12/23/2020 08:00PM ET,MIN,40.44
PF/C,Blake Griffin (16029363),Blake Griffin,16029363,PF/C/F/UTIL,7200,DET@MIN 12/23/2020 08:00PM ET,DET,27.61
PG,Kyle Lowry (16029367),Kyle Lowry,16029367,PG/G/UTIL,7100,NO@TOR 12/23/2020 07:30PM ET,TOR,40.78
C,Jonas Valanciunas (16029370),Jonas Valanciunas,16029370,C/UTIL,7100,SA@MEM 12/23/2020 08:00PM ET,MEM,35.28
SG/SF,Khris Middleton (16029375),Khris Middleton,16029375,SG/SF/F/G/UTIL,7000,MIL@BOS 12/23/2020 07:30PM ET,MIL,37.64
PG,Chris Paul (16029372),Chris Paul,16029372,PG/G/UTIL,7000,DAL@PHO 12/23/2020 10:30PM ET,PHO,37.80
C,Jusuf Nurkic (16029380),Jusuf Nurkic,16029380,C/UTIL,7000,UTA@POR 12/23/2020 10:00PM ET,POR,41.80
PG,Jrue Holiday (16029382),Jrue Holiday,16029382,PG/G/UTIL,6900,MIL@BOS 12/23/2020 07:30PM ET,MIL,39.78
PF/C,Julius Randle (16029385),Julius Randle,16029385,PF/C/F/UTIL,6900,NY@IND 12/23/2020 07:00PM ET,NY,38.27
C,Rudy Gobert (16029389),Rudy Gobert,16029389,C/UTIL,6800,UTA@POR 12/23/2020 10:00PM ET,UTA,39.52
SG/SF,Jaylen Brown (16029395),Jaylen Brown,16029395,SG/SF/F/G/UTIL,6700,MIL@BOS 12/23/2020 07:30PM ET,BOS,35.62
PG,Kemba Walker (16029400),Kemba Walker,16029400,PG/G/UTIL,6700,MIL@BOS 12/23/2020 07:30PM ET,BOS,35.66
PG/SG,Fred VanVleet (16029391),Fred VanVleet,16029391,PG/SG/G/UTIL,6700,NO@TOR 12/23/2020 07:30PM ET,TOR,37.74
PG/SG,Marcus Smart (16029403),Marcus Smart,16029403,PG/SG/G/UTIL,6600,MIL@BOS 12/23/2020 07:30PM ET,BOS,30.01
SF/PF,Gordon Hayward (16029407),Gordon Hayward,16029407,SF/PF/F/UTIL,6600,CHA@CLE 12/23/2020 07:00PM ET,CHA,33.45
PG,Ricky Rubio (16029411),Ricky Rubio,16029411,PG/G/UTIL,6600,DET@MIN 12/23/2020 08:00PM ET,MIN,35.13
