,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average,fantasy_points,fantasy_points_8_9,predicted_points,actual_points
10,Juan Hernangómez,MINNESOTA TIMBERWOLVES,2020-02-28,AWAY,ORLANDO MAGIC,24.554769794299258,2.8134796844310777,1.4720693853930147,2.0884578988562423,5.065775785053981,1.030450905346498,0.5266135069719118,0.7364431109223448,1.1937470991367376,22.68225,0,22.227172281859758,22.351655478528,48.1
11,Cam Reddish,ATLANTA HAWKS,2020-02-28,HOME,BROOKLYN NETS,25.67740741240427,3.256067275322095,1.5635642212311849,2.658689374480142,3.2592188008384264,1.5017855161836977,0.6039411696691688,0.959895225797367,1.5135855423185576,23.22475,0,22.847964943535768,23.20318106818059,38.3
12,Montrezl Harrell,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,23.97553658171766,5.422082588660695,0.10859232531519436,2.9559161455255945,7.231135326068918,1.6621510492439695,1.0189878467599671,0.7233495621798713,1.5249948019924666,29.940999999999995,0,29.030338362949124,28.998464688768276,45.0
13,Collin Sexton,CLEVELAND CAVALIERS,2020-02-28,AWAY,NEW ORLEANS PELICANS,29.354063170950674,4.777222408343706,1.894615445888114,4.212362501900684,2.330024337688024,4.2557372996884295,0.033156298009688,0.8529633439483557,2.511705003577978,29.0255,0,28.89849386347695,28.77694273330686,40.3
14,Aaron Gordon,ORLANDO MAGIC,2020-02-28,HOME,MINNESOTA TIMBERWOLVES,33.89053655370278,5.71331164897192,1.3387014065618728,2.9943103077713733,8.633739304223912,5.042105757519976,1.2120493849434726,1.0503282716921643,2.188234009430078,46.41775,0,40.97306284535834,40.959582587226315,52.2
15,Duncan Robinson,MIAMI HEAT,2020-02-28,HOME,DALLAS MAVERICKS,29.02147819902979,0.7953477610209996,3.702776935114023,0.9204709315503445,2.6589480205205103,2.436262206509301,0.049345402342074074,0.5028671843558425,1.2504712536855362,20.659499999999998,0,21.037031142953946,20.870794699731192,33.5
16,OG Anunoby,TORONTO RAPTORS,2020-02-28,HOME,CHARLOTTE HORNETS,26.028212407997252,3.040657934349932,0.9727741410990407,1.2679463880460036,5.539968512143471,1.9538682566016385,0.9242613290375838,1.3010646980341958,1.107052461090814,26.177000000000003,0,25.32840036280768,25.41527489964214,49.3
17,Ricky Rubio,PHOENIX SUNS,2020-02-28,HOME,DETROIT PISTONS,30.571930102318028,3.739436619220644,1.2439906536357475,4.417401817756091,4.688100086915264,8.610867893263588,0.19308523931618193,1.9085816959977129,3.1681850575608834,41.07625,0,36.423233345518966,37.307084709679124,47.7
18,De'Aaron Fox,SACRAMENTO KINGS,2020-02-28,AWAY,MEMPHIS GRIZZLIES,29.989559045302666,5.88011959643894,1.2512502291818595,4.270885975358883,3.8957050858850897,6.21444418037571,0.38657694169252377,1.0538378725706319,2.935791895547183,34.472500000000004,0,35.15685403782537,35.1668407766503,42.3
19,Donovan Mitchell,UTAH JAZZ,2020-02-28,HOME,WASHINGTON WIZARDS,35.837685860308234,6.9371070065194935,2.896848743331781,4.870307234505738,5.188881494239931,4.835376008620251,0.14502671080931862,0.8119403872094884,2.9321973638109915,38.05275,0,39.88269197219176,40.853493213803795,42.1
20,Deandre Ayton,PHOENIX SUNS,2020-02-28,HOME,DETROIT PISTONS,32.172763178101924,9.010575105549218,0.0,2.987025984358241,12.814001746932743,2.1457503809386225,1.8125516514873987,0.6839464849453176,2.504527821405942,43.923,0,44.69854847835769,44.58857045107611,42.5
21,Dillon Brooks,MEMPHIS GRIZZLIES,2020-02-28,HOME,SACRAMENTO KINGS,28.361496983501457,3.797303094350628,2.043452300792108,1.6135671416704946,2.6482497047082534,2.662518564664494,0.156601561411291,0.8182319100875628,1.8572543260566947,18.09575,0,23.30317605819072,23.577453813834587,36.9
22,Jrue Holiday,NEW ORLEANS PELICANS,2020-02-28,HOME,CLEVELAND CAVALIERS,33.97639955052077,4.7811764783090975,1.786615556792459,2.8829444787563427,4.668525076105361,8.835954058918606,0.4320255083165705,1.555786908781379,3.360571873927185,40.93724999999999,0,38.90632601572495,39.26417066282292,40.4
23,D'Angelo Russell,MINNESOTA TIMBERWOLVES,2020-02-28,AWAY,ORLANDO MAGIC,35.870016123702015,3.9730838134872943,3.5590925363022463,4.055835494369461,4.1081499452642305,6.605236580867742,0.38857096715675876,1.3691242317974979,2.958065990356788,42.23025,0,39.667592438238835,39.83193514237546,44.1
24,Trae Young,ATLANTA HAWKS,2020-02-28,HOME,BROOKLYN NETS,39.14639521189276,6.160110478097531,3.8668702173066865,8.496850066543063,3.4606097452735067,9.687866994865582,0.24261224614961652,1.2029893219916883,4.435094790751179,53.710499999999996,0,50.90446679821363,51.0039237749575,45.4
25,Jimmy Butler,MIAMI HEAT,2020-02-28,HOME,DALLAS MAVERICKS,31.300775559135484,6.923982067744234,0.4866133734506616,5.016107082884983,6.563156512778243,5.234312173867309,0.729230013768202,1.1918404456012186,2.8844963928120473,41.13175,0,39.39887744654713,38.9298824001565,36.5
26,Kyle Lowry,TORONTO RAPTORS,2020-02-28,HOME,CHARLOTTE HORNETS,34.16365186525401,3.1789652864037734,2.4422480275354634,3.126721682995175,5.778733480541835,8.922965864563738,0.5349857561126194,1.4858110780715348,3.116810604245649,40.532,0,40.364135238347664,40.07590521021173,47.2
27,Devin Booker,PHOENIX SUNS,2020-02-28,HOME,DETROIT PISTONS,33.16360225183795,5.31792693964189,2.4475826657740734,5.1189226629221976,3.8598593684508122,7.449292173787057,0.14007590103241352,0.951343055835908,3.238836867251904,36.14725,0,38.99278645405912,38.93871404570282,42.2
28,Paul George,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,29.835488374091792,3.2708420053822387,1.9778823558368654,2.067829957195327,5.027358866359157,4.4032574177927915,0.5784076097990591,1.0348148735879845,2.0362692072854127,28.386,0,30.62203133211556,29.984276044666295,30.8
29,Kristaps Porziņģis,DALLAS MAVERICKS,2020-02-28,AWAY,MIAMI HEAT,35.95868536174173,4.236392637308541,2.8083778745650885,4.557840310740135,9.365902406428907,2.4736070835294277,1.6689424626136202,0.8992347212186982,1.7398259027986618,48.330749999999995,0,42.84684409392611,42.3699583707596,44.6
30,George Hill,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,20.672931376561063,1.8158935148229727,1.326612477709117,1.3855978229415764,2.1657709593882135,2.10865790398649,0.1677228773629711,0.9702530879949223,1.0422742510984544,15.588999999999999,0,16.928312332789773,17.13078793793569,31.0
31,Pascal Siakam,TORONTO RAPTORS,2020-02-28,HOME,CHARLOTTE HORNETS,33.65727327081247,5.37878346267605,2.398501006517132,3.7671539211952707,6.911955119340778,3.8461973541237136,0.9309227914603131,0.8863699187631326,2.148273829200156,39.26725,0,39.920628949950114,39.08747034196345,49.8
32,Nikola Jokić,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,35.70805827102765,7.14961834325799,0.7128060206361693,4.20683294450808,9.491762785611312,6.463413649997169,1.0721144982212083,1.5125243898852192,3.042855391080984,50.237249999999996,0,47.38463290101344,46.4407847839002,34.8
33,Zion Williamson,NEW ORLEANS PELICANS,2020-02-28,HOME,CLEVELAND CAVALIERS,27.585359384597616,8.920573159617811,0.18743080085119734,6.279626097917271,6.910870575217716,3.1123201233325046,0.7240976603620695,0.8053976559082852,3.135567233295556,39.82675,0,38.819740507644326,39.097508410482014,32.6
34,De'Andre Hunter,ATLANTA HAWKS,2020-02-28,HOME,BROOKLYN NETS,28.10622093051426,2.960687531801834,1.7180569458404902,2.110136602911013,6.04327966313422,1.9269565766830938,0.42387514206743937,0.9072611913000097,1.6691095045007716,25.540750000000003,0,25.43180971389358,25.65235246042343,33.0
35,Terry Rozier,CHARLOTTE HORNETS,2020-02-28,AWAY,TORONTO RAPTORS,29.41299308498508,2.9369812499326007,2.1360852622767137,2.2709465643514766,3.7203498314875265,3.13672773188254,0.18775899118973172,0.6708025882418478,1.596540520875898,24.7595,0,24.665198690698748,24.7018204640745,33.2
36,Kawhi Leonard,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,37.457662374826626,6.812461456178316,2.195409241960045,5.166362690599233,7.735218079454146,5.275560995512261,0.6783360001294625,1.3381093998961084,2.7978618529652852,49.0945,0,45.59618408383979,45.82459086456079,33.9
37,Ja Morant,MEMPHIS GRIZZLIES,2020-02-28,HOME,SACRAMENTO KINGS,27.1690756080823,5.734020426285096,1.048800118877959,4.130743585839995,3.544306705458241,5.451179188860701,0.1401498792380469,0.8114703829533478,2.824439926821783,26.911499999999997,0,31.448235524139683,31.205542484637405,38.1
38,Kelly Olynyk,MIAMI HEAT,2020-02-28,HOME,DALLAS MAVERICKS,24.94109175383938,1.2308112962763689,1.4316028968902668,0.5995954846230445,4.540068310979716,2.694389060351488,0.4317588441046043,0.9139959622314271,1.0673393247083802,21.996500000000005,0,19.6886697389556,19.815617425849187,33.9
39,Rui Hachimura,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,25.44362267513386,4.223716308098435,0.7984579328410417,2.4374188044465845,5.363055649997126,2.211212320273282,0.35018361809265297,0.8494286905311106,1.3752037870387785,25.31925,0,25.3775460663006,25.256343618405566,31.4
40,Mike Conley,UTAH JAZZ,2020-02-28,HOME,WASHINGTON WIZARDS,29.579851783221425,3.1598477564737903,2.1191317146396447,1.9321902623058809,3.811103625519526,3.8717831754666365,0.10082325115980417,0.7485879101676001,1.8114804425181132,25.91225,0,26.100053417218017,25.72703307445988,33.0
41,Reggie Jackson,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,27.887242009910672,2.421029677630334,2.094241167686989,1.7878633404607385,2.6758841803640196,4.9468568336001875,0.1657665584085617,0.7232858412124012,2.043752277464801,22.709999999999994,0,24.89932508193498,24.167397387017562,32.1
42,Mikal Bridges,PHOENIX SUNS,2020-02-28,HOME,DETROIT PISTONS,25.57757721501348,2.301890016440259,1.1395265031693484,1.1513225322253384,4.214357978391559,1.9119031781262845,0.5496418397236975,1.3404632919495496,1.02447695145228,24.7965,0,22.230044014184372,21.744604859440663,32.7
43,Jonas Valančiūnas,MEMPHIS GRIZZLIES,2020-02-28,HOME,SACRAMENTO KINGS,25.65377864583764,4.310175819904719,0.08307713681998563,1.7394137272750907,9.833293535218143,1.1058269991162963,0.991319011989658,0.5770438594094232,1.3613004426701787,27.965,0,27.451358568508336,27.411477690007768,48.0
44,Luka Dončić,DALLAS MAVERICKS,2020-02-28,AWAY,MIAMI HEAT,39.89132498788748,6.581532542229004,2.892187075285894,5.634539322076069,8.333889096622345,7.745820643714973,0.4343264580325621,1.1860480753981575,3.816465112056946,49.632000000000005,0,50.13160840174315,50.13822200214625,36.8
45,Lou Williams,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,28.501209610065107,4.615648079766498,1.6157196133661849,3.077126101300336,4.167218292324414,4.897292866725122,0.2690219640305953,0.9741131714151676,2.4496256251475774,28.588500000000003,0,31.34635987537433,30.78196213299858,29.9
46,Pat Connaughton,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,17.292401482210728,0.8547064145950295,0.6448079327626379,0.1316098612128457,2.7326866281970026,1.2095880406918444,0.3827642071965614,0.49382823889640415,0.44698913542179813,10.88175,0,12.36302453384788,11.051840706422087,23.3
47,Jordan Clarkson,UTAH JAZZ,2020-02-28,HOME,WASHINGTON WIZARDS,30.12843503707991,4.058846997392649,2.0490849259733595,1.95123057312858,4.3986236105331145,2.151278663357552,0.34352830291858893,0.7643067958482608,1.52535722815053,26.595999999999997,0,26.98495277020116,26.519593741660042,34.6
48,Josh Okogie,MINNESOTA TIMBERWOLVES,2020-02-28,AWAY,ORLANDO MAGIC,21.70275939788186,2.2636730808686094,0.9049152940567426,1.7098633704975597,3.4752544722080856,1.262307574117255,0.6544439752830953,0.9783658530633137,1.0969018178592904,19.7175,0,19.438874070091565,18.81724980941053,27.0
49,Chris Paul,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,32.04429026898173,5.210934477665586,1.4595226334225133,3.461791248515878,5.0690572619071474,6.864826968120095,0.22718472447262883,1.2032772694170424,2.5924649210927617,39.07999999999999,0,36.7490073274139,36.341258331159565,32.1
50,James Johnson,MINNESOTA TIMBERWOLVES,2020-02-28,AWAY,ORLANDO MAGIC,26.243464333377393,3.463104886962024,1.1109374485731078,2.3799555774239436,5.496115686964918,3.0757402450216507,1.2506412163681526,1.170765139049583,1.7914700499178045,28.545500000000004,0,28.603915079823068,29.320675905293097,35.6
51,Brandon Knight,DETROIT PISTONS,2020-02-28,AWAY,PHOENIX SUNS,22.180807311871604,0.47877816384604976,1.9367683933606616,1.1800301031746163,1.7152824628117127,2.521441014377451,0.05295723221935145,0.5926383496085981,1.3477555717016885,11.431000000000001,0,14.098080044305316,14.377423261671089,28.4
52,Kevin Huerter,ATLANTA HAWKS,2020-02-28,HOME,BROOKLYN NETS,29.783809588987356,2.512989695839453,2.364560092688459,1.4186624487405135,3.5127480115260328,4.164637990952818,0.3398179240230057,0.9739281658657912,2.123679644948872,24.789500000000004,0,26.41196854818295,25.818135343462785,27.3
53,Garrett Temple,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,26.725614419949906,1.5547680669160684,2.3538192988189377,1.3372934871786004,3.2306777306370726,2.60535841603138,0.3430608763255698,0.8153664607573399,1.2436604053182108,22.889249999999997,0,21.258074004190274,21.524760024209627,36.5
54,Miles Bridges,CHARLOTTE HORNETS,2020-02-28,AWAY,TORONTO RAPTORS,31.522938431845954,4.048864441988031,2.0732448660690217,2.3877249076709495,5.313318356463168,1.8793613102833249,0.3388266213640083,0.7528010282620634,1.709684685439301,27.53575,0,27.99451501798235,27.465410646473778,28.5
55,Lonzo Ball,NEW ORLEANS PELICANS,2020-02-28,HOME,CLEVELAND CAVALIERS,30.816183058383547,2.346134174358353,1.8243214516123332,1.2319852741419308,5.851979281005272,6.892482362269197,0.5108889271870871,1.2887389709342663,2.486043479983694,32.01775,0,31.76826729194323,31.671156872686126,46.2
56,Taurean Waller-Prince,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,27.21444645082241,2.2944713872202787,2.426626337124985,1.6619054358529155,4.048749019031948,1.437198503603085,0.4508342440502666,0.7877955272828547,1.5034345596382885,19.2185,0,22.837287804732494,22.75747855427247,25.5
57,Jerami Grant,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,25.98106781783581,3.460898173854205,1.560004733554997,1.8088206043233304,3.764927814216464,1.1627956939575008,0.44992873213513995,0.6838117958505965,0.8761562293855114,22.80775,0,22.030476470830695,22.197803425264436,34.8
58,Thomas Bryant,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,20.971168001143216,3.2330924942969688,0.21719173557307936,1.8931013628301159,6.462028302694559,1.0153293809819026,0.8443840423455637,0.469805751380143,0.9852268790888292,23.317,0,21.9532069164761,21.24563209493791,21.9
59,Wesley Matthews,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,20.53747318765426,0.8242074245874127,1.9093360019935015,0.927024549207702,2.287218953811874,1.7784381122182524,0.2422769631547963,0.6052177045131502,0.8140498846426234,13.058000000000002,0,15.527530553430942,15.444201435625876,25.7
60,Bam Adebayo,MIAMI HEAT,2020-02-28,HOME,DALLAS MAVERICKS,33.141230402768855,7.381299887367268,0.011494776068327883,4.321942839746978,10.710438301161156,6.720096676906941,1.4897748968830458,1.2908290965758529,3.411677378383885,49.86925,0,46.760470204134045,46.98183252143311,33.7
61,Derrick Favors,NEW ORLEANS PELICANS,2020-02-28,HOME,CLEVELAND CAVALIERS,22.997233247926964,3.1933864316442704,0.025931535865167,0.7692538831297027,7.887193379664497,1.3069455881654741,0.7701930055603277,0.630308937693294,1.049254299774617,22.59175,0,21.75673379269313,21.8111233218456,36.5
62,Kendrick Nunn,MIAMI HEAT,2020-02-28,HOME,DALLAS MAVERICKS,29.978953968974228,4.283090127648337,2.2716568194997233,2.4351941853198458,2.364566740497054,3.791127866734645,0.18996440695998462,0.804653791420493,1.9735196406188078,28.403750000000002,0,26.96114065010008,27.35085174233675,20.7
63,Kevin Porter,CLEVELAND CAVALIERS,2020-02-28,AWAY,NEW ORLEANS PELICANS,25.90153203740463,3.1831444681473773,1.0514591029464229,2.179104293769274,3.9784805464216006,3.1155070410826537,0.4918647002734744,0.8989131172176625,1.8545099185193825,24.74425,0,23.406900740366325,23.465031290187223,34.5
64,Harry Giles,SACRAMENTO KINGS,2020-02-28,AWAY,MEMPHIS GRIZZLIES,24.436252614035265,4.437494912988442,0.017767266952964877,2.0337008941876666,7.1029088240739995,1.9828189912840617,0.563322917816194,0.6265589514687364,1.2096454300539872,25.3635,0,24.244556319768254,24.819711774639146,30.0
65,Troy Brown,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,23.095555664609545,2.0637104033460245,0.8828878516286371,0.9589078903523096,2.840685249422121,2.5887076262358524,0.16033326131627668,1.2140734685186736,1.0641029299591271,18.119,0,18.156654519165937,18.08599325013632,23.6
66,Goran Dragić,MIAMI HEAT,2020-02-28,HOME,DALLAS MAVERICKS,28.101580582606502,3.7742360713435144,2.018305445126054,3.9231888574028773,3.9178099307200096,4.66585758935252,0.1607082180156807,0.7068073982484078,2.463457396820276,28.69475,0,29.31495902201743,29.365825088332848,30.3
67,Joe Ingles,UTAH JAZZ,2020-02-28,HOME,WASHINGTON WIZARDS,24.670795080792555,1.4150620945341528,1.3365894934540508,1.3423051494039404,2.9856948562765666,4.902810891709976,0.2006944468110614,0.8148820033455595,1.8280687521029373,17.012749999999997,0,20.4878583048553,20.33790858229817,25.4
68,Bojan Bogdanović,UTAH JAZZ,2020-02-28,HOME,WASHINGTON WIZARDS,27.61467018675288,3.134894183544899,1.8471902652562133,3.2773715974559563,4.255422861272237,2.2660856482367104,0.1913281605315511,0.6771724853741887,1.7661580661763905,21.52275,0,25.04054988039968,24.433710537736975,24.7
69,Rudy Gobert,UTAH JAZZ,2020-02-28,HOME,WASHINGTON WIZARDS,26.044882761437222,4.586619705866285,0.0,3.139908903505245,11.156378844407314,1.8548979658841716,1.3804061939624117,0.5799180081085027,1.7870265805192735,33.158249999999995,0,32.65424763516138,32.57709590304632,37.8
70,Bruno Fernando,ATLANTA HAWKS,2020-02-28,HOME,BROOKLYN NETS,19.793146961863407,2.353188853126701,0.3173421394368703,0.5608383583995982,4.786608431408826,0.3603273326515464,0.38948352212295756,0.44789770988251076,0.7372750308804319,14.3435,0,14.14777344088462,14.278532264767495,28.799999999999997
71,Markelle Fultz,ORLANDO MAGIC,2020-02-28,HOME,MINNESOTA TIMBERWOLVES,28.661302706381484,4.076347990797931,0.9698974418484192,2.097128502038551,3.3829409975453864,6.6843974032952325,0.05945893144596681,1.33795665361427,2.2168276188696905,29.121999999999996,0,29.284631433084186,29.221061247488006,28.1
72,Joe Harris,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,26.05506994559727,2.74488545264269,1.592559130908024,1.3908776205312305,5.120788903733984,2.0773842135393545,0.2951002301716654,0.6241301237325008,1.3407268797157479,21.84475,0,22.531537817826116,22.33631310532724,27.1
73,Norman Powell,TORONTO RAPTORS,2020-02-28,HOME,CHARLOTTE HORNETS,28.493525420330133,3.515384300535141,1.9985363886644771,2.0242253967093995,4.419472851042335,1.6866466400772757,0.40361258629655605,1.11410890556397,1.5058362404399737,25.93025,0,26.003357086056553,25.931268780281435,26.7
74,Will Barton,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,28.644058254509705,2.893016899707973,1.5414341812587016,1.9915728830423363,5.409805509579868,4.036165967437008,0.4462043168599661,0.820917454092216,1.6575994988932439,28.17625,0,27.630264554404725,27.091690602849045,24.8
75,Bismack Biyombo,CHARLOTTE HORNETS,2020-02-28,AWAY,TORONTO RAPTORS,19.54116589333312,2.408457540664789,0.0,1.0024737803875003,4.841312246770397,1.2770691498145565,1.0361550099179317,0.4806769961638213,0.9644441849282814,16.853,0,16.36055948050735,17.130619115880368,31.700000000000003
76,Tim Hardaway,DALLAS MAVERICKS,2020-02-28,AWAY,MIAMI HEAT,30.307994891528967,3.20180422826074,3.048456304406734,3.0112314624207213,3.3809602413038045,2.8508286246525922,0.1229153293674381,0.667881492892858,1.4328280375468463,30.64175,0,27.86887709839671,27.8331664879399,22.1
77,Kent Bazemore,SACRAMENTO KINGS,2020-02-28,AWAY,MEMPHIS GRIZZLIES,27.579243999422445,3.286503090317291,1.1722818913748356,2.2955982225818277,5.322449011626659,1.9216790684609053,0.5216803201743496,1.050791008491846,1.2673813633643647,26.155749999999998,0,25.00977477046644,25.104940116618486,25.8
78,Alex Len,SACRAMENTO KINGS,2020-02-28,AWAY,MEMPHIS GRIZZLIES,21.93983931058813,2.485146954031209,0.1658019405345048,0.7996206881098136,6.918319745838288,0.37615320306197664,1.086881951766896,0.554090032680099,0.9385589747406025,18.88025,0,19.62185544490164,19.117890895975044,23.9
79,Steven Adams,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,28.8447185911996,5.5782753255471675,0.0546701578642006,2.14953749611167,9.96847165253281,1.4176646054724498,1.3908926587167807,1.0927896288869214,1.5823205919324104,37.8705,0,33.46061869262773,33.427487782925354,22.9
80,Michael Carter-Williams,ORLANDO MAGIC,2020-02-28,HOME,MINNESOTA TIMBERWOLVES,22.568084230935376,1.9540784180757704,0.4228354501013728,0.8126417864869251,4.3087535474953516,2.664313866648737,0.6555977324582631,0.9766434857599724,1.031843779990607,17.88875,0,19.55155073793791,19.02115990457421,24.4
81,Ivica Zubac,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,21.02184111003512,3.087284045254091,0.0,0.9100942630281943,7.095834739027893,1.4062312133568735,0.899791125943612,0.49247695470509445,0.9506622192163965,21.2105,0,21.059335523932077,20.93515288313488,17.7
82,Jarrett Allen,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,21.729163553330274,3.1365397626207336,0.0,1.558844229782549,7.967692732042843,1.2804811566268128,1.0395160854854009,0.5415069651213011,1.1809385158367065,24.29225,0,22.417752333391572,22.876007404399044,27.799999999999997
83,Caris LeVert,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,37.88439937234827,5.916410422380024,2.660902436855541,3.351252805644182,4.664206751249324,5.282995337085071,0.3080212293547113,1.7445020751118667,2.859286206284957,43.2825,0,39.96566343329872,39.98660577521243,25.1
84,Tony Bradley,UTAH JAZZ,2020-02-28,HOME,WASHINGTON WIZARDS,17.538534428617982,1.4756775488974296,0.0,0.32060542770363104,3.5178651282216946,0.2528017669728911,0.4918117056823649,0.305561005423134,0.44568454342180597,10.305250000000001,0,10.616005335275283,9.819034919718554,18.9
85,Tristan Thompson,CLEVELAND CAVALIERS,2020-02-28,AWAY,NEW ORLEANS PELICANS,27.42920703779927,4.653581016931885,0.4742143113230948,1.5166205263488117,8.54897668467938,1.8492803101614708,0.7581021629995148,0.5692830928581021,1.710147768691579,30.558,0,26.749470801875646,27.5511259799206,24.0
86,Nemanja Bjelica,SACRAMENTO KINGS,2020-02-28,AWAY,MEMPHIS GRIZZLIES,27.438206826453587,1.764688403051232,1.7266544312937375,0.897848898801743,5.575117395699861,3.1427997101297667,0.3411213007159022,0.7597460886506262,1.2525690171558068,24.766000000000002,0,23.174203596638026,23.061562589763685,34.2
87,Malik Beasley,MINNESOTA TIMBERWOLVES,2020-02-28,AWAY,ORLANDO MAGIC,32.95422666224264,3.580564748668967,3.392270122162337,2.660512474791307,5.1991304228504465,2.543457897502699,0.43174589332616886,0.8217046742731278,1.821200417844397,33.253249999999994,0,31.815298909052263,31.99174697724433,26.3
88,D.J. Augustin,ORLANDO MAGIC,2020-02-28,HOME,MINNESOTA TIMBERWOLVES,21.685103011830815,1.3437405624620542,1.338454622092227,1.9045254015771311,2.0667286642020404,3.277380735716816,0.03609933101280571,0.6171678156405789,1.2334935650487608,13.2645,0,17.027568837851838,16.729823768306986,18.9
89,Sviatoslav Mykhailiuk,DETROIT PISTONS,2020-02-28,AWAY,PHOENIX SUNS,23.660845905287974,0.8908399549973147,1.8248245840564254,1.236485752319008,2.235962817141771,1.7326939185597883,0.12705182291369965,0.7247481002569378,1.1101445127088088,13.420749999999998,0,15.3970526134859,15.220090929695823,27.0
