team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,43,95,10,38,16,25,14,32,31,10,5,17,34
DENVER NUGGETS,240,41,88,13,28,26,35,11,36,28,9,4,18,28
ORLANDO MAGIC,240,39,89,11,32,14,20,12,35,26,6,7,16,21
NEW YORK KNICKS,240,38,89,7,24,25,32,14,37,17,11,7,10,15
BOSTON CELTICS,240,33,86,6,30,23,28,10,37,24,6,4,14,20
TORONTO RAPTORS,240,46,94,17,36,9,14,8,37,33,7,5,8,24
