Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (15147834),James Harden,15147834,PG/SG/G/UTIL,11700,OKC@HOU 08/20/2020 03:30PM ET,HOU,59.84
PF,Giannis Antetokounmpo (15147838),Giannis Antetokounmpo,15147838,PF/F/UTIL,11300,ORL@MIL 08/20/2020 06:00PM ET,MIL,59.42
PG,Damian Lillard (15147841),Damian Lillard,15147841,PG/G/UTIL,11000,POR@LAL 08/20/2020 09:00PM ET,POR,51.28
PG/SF,LeBron James (15147844),LeBron James,15147844,PG/SF/F/G/UTIL,10900,POR@LAL 08/20/2020 09:00PM ET,LAL,54.90
PF/C,Anthony Davis (15147849),Anthony Davis,15147849,PF/C/F/UTIL,10500,POR@LAL 08/20/2020 09:00PM ET,LAL,50.19
PG,Russell Westbrook (15147853),Russell Westbrook,15147853,PG/G/UTIL,10100,OKC@HOU 08/20/2020 03:30PM ET,HOU,50.90
PF/C,Jusuf Nurkic (15147856),Jusuf Nurkic,15147856,PF/C/F/UTIL,9000,POR@LAL 08/20/2020 09:00PM ET,POR,44.65
C,Nikola Vucevic (15147860),Nikola Vucevic,15147860,C/UTIL,8800,ORL@MIL 08/20/2020 06:00PM ET,ORL,43.17
PF/C,Domantas Sabonis (15147862),Domantas Sabonis,15147862,PF/C/F/UTIL,8200,MIA@IND 08/20/2020 01:00PM ET,IND,44.20
SF/PF,T.J. Warren (15147866),T.J. Warren,15147866,SF/PF/F/UTIL,8100,MIA@IND 08/20/2020 01:00PM ET,IND,30.89
PG,Chris Paul (15147870),Chris Paul,15147870,PG/G/UTIL,8000,OKC@HOU 08/20/2020 03:30PM ET,OKC,37.48
SG/SF,Jimmy Butler (15147873),Jimmy Butler,15147873,SG/SF/F/G/UTIL,7900,MIA@IND 08/20/2020 01:00PM ET,MIA,41.69
PG/SG,CJ McCollum (15147878),CJ McCollum,15147878,PG/SG/G/UTIL,7700,POR@LAL 08/20/2020 09:00PM ET,POR,37.40
C,Bam Adebayo (15147882),Bam Adebayo,15147882,C/UTIL,7500,MIA@IND 08/20/2020 01:00PM ET,MIA,40.83
SF,Khris Middleton (15147884),Khris Middleton,15147884,SF/F/UTIL,7200,ORL@MIL 08/20/2020 06:00PM ET,MIL,37.11
PG,Malcolm Brogdon (15147887),Malcolm Brogdon,15147887,PG/G/UTIL,6900,MIA@IND 08/20/2020 01:00PM ET,IND,34.70
C,Myles Turner (15147890),Myles Turner,15147890,C/UTIL,6800,MIA@IND 08/20/2020 01:00PM ET,IND,28
SF/PF,Aaron Gordon (15147892),Aaron Gordon,15147892,SF/PF/F/UTIL,6700,ORL@MIL 08/20/2020 06:00PM ET,ORL,32.73
SF/PF,Danilo Gallinari (15147896),Danilo Gallinari,15147896,SF/PF/F/UTIL,6600,OKC@HOU 08/20/2020 03:30PM ET,OKC,30.64
SF/PF,Kyle Kuzma (15147900),Kyle Kuzma,15147900,SF/PF/F/UTIL,6500,POR@LAL 08/20/2020 09:00PM ET,LAL,22.23
PG/SG,Shai Gilgeous-Alexander (15147904),Shai Gilgeous-Alexander,15147904,PG/SG/G/UTIL,6300,OKC@HOU 08/20/2020 03:30PM ET,OKC,34.60
SG/SF,Victor Oladipo (15147908),Victor Oladipo,15147908,SG/SF/F/G/UTIL,6200,MIA@IND 08/20/2020 01:00PM ET,IND,24.66
