Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55594-9644,SG,James,James Harden,Harden,51.79697117660985,33,11800,DET@BKN,BKN,DET,,,,,
55594-55062,C,Nikola,Nikola Jokic,Jokic,56.06052760074013,38,11700,DAL@DEN,DEN,DAL,,,,,
55594-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,55.891891891891895,37,11300,MIL@WAS,MIL,WAS,,,,,
55594-84669,PG,Luka,Luka Doncic,Doncic,52.00882496553309,34,10400,DAL@DEN,DAL,DEN,,,,,
55594-15595,SG,Bradley,Bradley Beal,Beal,47.36285574776786,35,10300,MIL@WAS,WAS,MIL,,,,,
55594-9642,PG,Russell,Russell Westbrook,Westbrook,46.210343985721984,29,10100,MIL@WAS,WAS,MIL,,,,,
55594-20848,PG,Damian,Damian Lillard,Lillard,47.21666802300347,36,9900,POR@MIN,POR,MIN,,,,,
55594-14498,PG,Kyrie,Kyrie Irving,Irving,45.442858014787944,28,9500,DET@BKN,BKN,DET,,,,,
55594-9646,SF,Kevin,Kevin Durant,Durant,48.542104620682565,19,9400,DET@BKN,BKN,DET,O,Hamstring,,,
55594-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,44.55294261259191,17,9100,POR@MIN,MIN,POR,,,,,
55594-84671,PG,Trae,Trae Young,Young,44.654286411830356,35,9000,SAC@ATL,ATL,SAC,,,,,
55594-59358,PF,Domantas,Domantas Sabonis,Sabonis,43.67027158994932,37,8900,IND@PHO,IND,PHO,,,,,
55594-145485,PG,LaMelo,LaMelo Ball,Ball,35.366665310329864,36,8800,TOR@CHA,CHA,TOR,,,,,
55594-19067,SG,CJ,CJ McCollum,McCollum,42.74615478515625,13,8700,POR@MIN,POR,MIN,O,Foot,,,
55594-80810,PG,De'Aaron,De'Aaron Fox,Fox,40.52777777777778,36,8700,SAC@ATL,SAC,ATL,,,,,
55594-24247,SG,Fred,Fred VanVleet,VanVleet,40.799998563878674,34,8400,TOR@CHA,TOR,CHA,O,Covid-19,,,
55594-9535,PG,Kyle,Kyle Lowry,Lowry,36.373331705729164,30,8400,TOR@CHA,TOR,CHA,,,,,
55594-55059,C,Clint,Clint Capela,Capela,40.75454619436553,33,8300,SAC@ATL,ATL,SAC,,,,,
55594-60021,SF,Pascal,Pascal Siakam,Siakam,39.61000162760417,30,8100,TOR@CHA,TOR,CHA,O,Covid-19,,,
55594-63122,PF,Kristaps,Kristaps Porzingis,Porzingis,37.2000005812872,21,7900,DAL@DEN,DAL,DEN,,,,,
55594-66108,PG,Jamal,Jamal Murray,Murray,35.3,35,7700,DAL@DEN,DEN,DAL,,,,,
55594-58460,SG,Devin,Devin Booker,Booker,36.44062423706055,32,7700,IND@PHO,PHO,IND,GTD,Knee,,,
55594-16293,SF,Norman,Norman Powell,Powell,27.271428571428572,35,7600,TOR@CHA,TOR,CHA,,,,,
55594-16261,SF,Khris,Khris Middleton,Middleton,37.2486473289696,37,7500,MIL@WAS,MIL,WAS,,,,,
