Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
54905-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,55.1827603044181,29,11300,SAC@MIL,MIL,SAC,,,,,
54905-49111,C,Joel,Joel Embiid,Embiid,53.166666666666664,24,11000,PHI@TOR,PHI,TOR,,,,,
54905-9644,SG,James,James Harden,Harden,51.32,25,10800,BKN@LAC,BKN,LAC,,,,,
54905-55062,C,Nikola,Nikola Jokic,Jokic,56.820691338900865,29,10600,DEN@ATL,DEN,ATL,,,,,
54905-9646,SF,Kevin,Kevin Durant,Durant,48.542104620682565,19,10200,BKN@LAC,BKN,LAC,O,Hamstring,,,
54905-14513,SF,Kawhi,Kawhi Leonard,Leonard,46.4375,24,9800,BKN@LAC,LAC,BKN,,,,,
54905-14514,C,Nikola,Nikola Vucevic,Vucevic,46.58000081380208,30,9700,DET@ORL,ORL,DET,,,,,
54905-66115,PG,Ben,Ben Simmons,Simmons,41.3160009765625,25,9600,PHI@TOR,PHI,TOR,GTD,Illness,,,
54905-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,44.960000610351564,10,9300,MIN@NY,MIN,NY,,,,,
54905-84671,PG,Trae,Trae Young,Young,44.251853660300924,27,9200,DEN@ATL,ATL,DEN,,,,,
54905-60021,SF,Pascal,Pascal Siakam,Siakam,40.10370551215278,27,8900,PHI@TOR,TOR,PHI,,,,,
54905-14498,PG,Kyrie,Kyrie Irving,Irving,44.51428513299851,21,8800,BKN@LAC,BKN,LAC,,,,,
54905-42669,PF,Julius,Julius Randle,Randle,44.039998372395836,30,8800,MIN@NY,NY,MIN,,,,,
54905-12341,SG,Paul,Paul George,George,40.95238095238095,21,8500,BKN@LAC,LAC,BKN,,,,,
54905-66108,PG,Jamal,Jamal Murray,Murray,34.466665762442126,27,8300,DEN@ATL,DEN,ATL,,,,,
54905-14518,PF,Tobias,Tobias Harris,Harris,37.87407316984954,27,8200,PHI@TOR,PHI,TOR,,,,,
54905-9663,PG,Jrue,Jrue Holiday,Holiday,36.21739130434783,23,8200,SAC@MIL,MIL,SAC,O,Covid-19,,,
54905-24247,SG,Fred,Fred VanVleet,VanVleet,40.233333333333334,30,8000,PHI@TOR,TOR,PHI,,,,,
54905-55059,C,Clint,Clint Capela,Capela,40.68076735276442,26,8000,DEN@ATL,ATL,DEN,,,,,
54905-84680,SG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,39.721738068953805,23,7800,OKC@CLE,OKC,CLE,,,,,
54905-80810,PG,De'Aaron,De'Aaron Fox,Fox,39.128570556640625,28,7800,SAC@MIL,SAC,MIL,,,,,
54905-23831,PF,Jerami,Jerami Grant,Grant,38.34827502020474,29,7600,DET@ORL,DET,ORL,,,,,
54905-9535,PG,Kyle,Kyle Lowry,Lowry,34.94,25,7400,PHI@TOR,TOR,PHI,GTD,Ankle,,,
54905-80821,C,Jarrett,Jarrett Allen,Allen,30.75517325565733,29,7400,OKC@CLE,CLE,OKC,,,,,
54905-16261,SF,Khris,Khris Middleton,Middleton,36.6933349609375,30,7200,SAC@MIL,MIL,SAC,,,,,
54905-58312,SG,D'Angelo,D'Angelo Russell,Russell,32.04500122070313,20,7200,MIN@NY,MIN,NY,O,Knee,,,
54905-84667,SG,Collin,Collin Sexton,Sexton,33.08800048828125,25,6900,OKC@CLE,CLE,OKC,,,,,
54905-23096,SF,Evan,Evan Fournier,Fournier,29.524999618530273,16,6800,DET@ORL,ORL,DET,,,,,
54905-66236,PF,John,John Collins,Collins,31.93103448275862,29,6800,DEN@ATL,ATL,DEN,,,,,
54905-15590,C,Mason,Mason Plumlee,Plumlee,29.055555555555557,27,6800,DET@ORL,DET,ORL,,,,,
54905-9662,SG,Lou,Lou Williams,Williams,22.655172413793103,29,6700,BKN@LAC,LAC,BKN,,,,,
54905-66064,SF,Malik,Malik Beasley,Beasley,31.673333740234376,30,6500,MIN@NY,MIN,NY,,,,,
54905-68203,PF,Chris,Chris Boucher,Boucher,29.626666259765624,30,6500,PHI@TOR,TOR,PHI,,,,,
54905-16293,SG,Norman,Norman Powell,Powell,25.660714285714285,28,6500,PHI@TOR,TOR,PHI,,,,,
54905-23447,C,Richaun,Richaun Holmes,Holmes,30.1639990234375,25,6400,SAC@MIL,SAC,MIL,GTD,Knee,,,
