Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,James Harden (16564179),James Harden,16564179,PG/G/UTIL,11000,BKN@HOU 03/03/2021 07:30PM ET,BKN,56.33
PG,Luka Doncic (16564182),Luka Doncic,16564182,PG/G/UTIL,10900,OKC@DAL 03/03/2021 08:30PM ET,DAL,56.62
PG,Damian Lillard (16564185),Damian Lillard,16564185,PG/G/UTIL,10600,GS@POR 03/03/2021 10:00PM ET,POR,50.51
PG/SF,LeBron James (16564188),LeBron James,16564188,PG/SF/F/G/UTIL,10500,LAL@SAC 03/03/2021 10:00PM ET,LAL,51.23
C,Joel Embiid (16564193),Joel Embiid,16564193,C/UTIL,10400,UTA@PHI 03/03/2021 07:00PM ET,PHI,54.11
C,Nikola Vucevic (16564195),Nikola Vucevic,16564195,C/UTIL,10300,ATL@ORL 03/03/2021 08:00PM ET,ORL,49.56
C,Karl-Anthony Towns (16564197),Karl-Anthony Towns,16564197,C/UTIL,10000,CHA@MIN 03/03/2021 08:00PM ET,MIN,47.8
PG,Stephen Curry (16564199),Stephen Curry,16564199,PG/G/UTIL,9900,GS@POR 03/03/2021 10:00PM ET,GS,49.62
PF/C,Domantas Sabonis (16564202),Domantas Sabonis,16564202,PF/C/F/UTIL,9700,IND@CLE 03/03/2021 07:00PM ET,IND,47.41
PG,Trae Young (16564206),Trae Young,16564206,PG/G/UTIL,9600,ATL@ORL 03/03/2021 08:00PM ET,ATL,47.58
SG,Zach LaVine (16564209),Zach LaVine,16564209,SG/G/UTIL,9500,CHI@NO 03/03/2021 08:00PM ET,CHI,45.48
PG/SG,Kyrie Irving (16564212),Kyrie Irving,16564212,PG/SG/G/UTIL,9400,BKN@HOU 03/03/2021 07:30PM ET,BKN,46.19
SF/PF,Kevin Durant (16564216),Kevin Durant,16564216,SF/PF/F/UTIL,9300,BKN@HOU 03/03/2021 07:30PM ET,BKN,50.28
PG,LaMelo Ball (16564220),LaMelo Ball,16564220,PG/G/UTIL,9200,CHA@MIN 03/03/2021 08:00PM ET,CHA,36.71
PG/SF,Ben Simmons (16564240),Ben Simmons,16564240,PG/SF/F/G/UTIL,9200,UTA@PHI 03/03/2021 07:00PM ET,PHI,41.48
PF/C,Zion Williamson (16564227),Zion Williamson,16564227,PF/C/F/UTIL,9100,CHI@NO 03/03/2021 08:00PM ET,NO,41.97
PG,De'Aaron Fox (16564231),De'Aaron Fox,16564231,PG/G/UTIL,9000,LAL@SAC 03/03/2021 10:00PM ET,SAC,40.98
PF/C,Anthony Davis (16564234),Anthony Davis,16564234,PF/C/F/UTIL,8900,LAL@SAC 03/03/2021 10:00PM ET,LAL,43.75
PG/SG,Shai Gilgeous-Alexander (16564223),Shai Gilgeous-Alexander,16564223,PG/SG/G/UTIL,8800,OKC@DAL 03/03/2021 08:30PM ET,OKC,41.81
C,Jarrett Allen (16564238),Jarrett Allen,16564238,C/UTIL,8700,IND@CLE 03/03/2021 07:00PM ET,CLE,32.62
PG/SG,Fred VanVleet (16564245),Fred VanVleet,16564245,PG/SG/G/UTIL,8600,DET@TOR 03/03/2021 07:00PM ET,TOR,41.35
PG/SG,Donovan Mitchell (16564249),Donovan Mitchell,16564249,PG/SG/G/UTIL,8500,UTA@PHI 03/03/2021 07:00PM ET,UTA,40.98
SF/PF,Brandon Ingram (16564253),Brandon Ingram,16564253,SF/PF/F/UTIL,8400,CHI@NO 03/03/2021 08:00PM ET,NO,40.92
PG,John Wall (16564257),John Wall,16564257,PG/G/UTIL,8300,BKN@HOU 03/03/2021 07:30PM ET,HOU,36.38
PF/C,Kristaps Porzingis (16564260),Kristaps Porzingis,16564260,PF/C/F/UTIL,8200,OKC@DAL 03/03/2021 08:30PM ET,DAL,37.58
C,Clint Capela (16564267),Clint Capela,16564267,C/UTIL,8100,ATL@ORL 03/03/2021 08:00PM ET,ATL,40.21
PG,Kyle Lowry (16564264),Kyle Lowry,16564264,PG/G/UTIL,8100,DET@TOR 03/03/2021 07:00PM ET,TOR,38.36
PF/C,Christian Wood (16564269),Christian Wood,16564269,PF/C/F/UTIL,8000,BKN@HOU 03/03/2021 07:30PM ET,HOU,42.5
