Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Anthony Davis (15971011),Anthony Davis,15971011,PF/C/F/UTIL,10000,LAC@LAL 12/22/2020 10:00PM ET,LAL,50.26
PF,Kevin Durant (15971015),Kevin Durant,15971015,PF/F/UTIL,9800,GS@BKN 12/22/2020 07:00PM ET,BKN,0
PG/SF,LeBron James (15971018),LeBron James,15971018,PG/SF/F/G/UTIL,9600,LAC@LAL 12/22/2020 10:00PM ET,LAL,55.74
PG,Stephen Curry (15971023),Stephen Curry,15971023,PG/G/UTIL,9300,GS@BKN 12/22/2020 07:00PM ET,GS,39.9
SG/SF,Kawhi Leonard (15971026),Kawhi Leonard,15971026,SG/SF/F/G/UTIL,9100,LAC@LAL 12/22/2020 10:00PM ET,LAC,49.42
PG,Kyrie Irving (15971031),Kyrie Irving,15971031,PG/G/UTIL,8500,GS@BKN 12/22/2020 07:00PM ET,BKN,47.61
SG,Paul George (15971034),Paul George,15971034,SG/G/UTIL,7800,LAC@LAL 12/22/2020 10:00PM ET,LAC,38.32
SG/SF,Andrew Wiggins (15971037),Andrew Wiggins,15971037,SG/SF/F/G/UTIL,7000,GS@BKN 12/22/2020 07:00PM ET,GS,37.20
SF/PF,Kelly Oubre Jr. (15971042),Kelly Oubre Jr.,15971042,SF/PF/F/UTIL,6700,GS@BKN 12/22/2020 07:00PM ET,GS,33.44
SG/SF,Caris LeVert (15971046),Caris LeVert,15971046,SG/SF/F/G/UTIL,6500,GS@BKN 12/22/2020 07:00PM ET,BKN,34.10
PG/SF,Draymond Green (15971051),Draymond Green,15971051,PG/SF/F/G/UTIL,6300,GS@BKN 12/22/2020 07:00PM ET,GS,29.01
C,Jarrett Allen (15971056),Jarrett Allen,15971056,C/UTIL,6200,GS@BKN 12/22/2020 07:00PM ET,BKN,29.64
PG,Spencer Dinwiddie (15971058),Spencer Dinwiddie,15971058,PG/G/UTIL,6000,GS@BKN 12/22/2020 07:00PM ET,BKN,36.75
PG/SG,Dennis Schroder (15971061),Dennis Schroder,15971061,PG/SG/G/UTIL,5800,LAC@LAL 12/22/2020 10:00PM ET,LAL,30.74
C,DeAndre Jordan (15971065),DeAndre Jordan,15971065,C/UTIL,5600,GS@BKN 12/22/2020 07:00PM ET,BKN,25.83
SF/PF,Kyle Kuzma (15971067),Kyle Kuzma,15971067,SF/PF/F/UTIL,5500,LAC@LAL 12/22/2020 10:00PM ET,LAL,20.68
PG/SG,Lou Williams (15971071),Lou Williams,15971071,PG/SG/G/UTIL,5400,LAC@LAL 12/22/2020 10:00PM ET,LAC,30.52
PF/C,Montrezl Harrell (15971075),Montrezl Harrell,15971075,PF/C/F/UTIL,5300,LAC@LAL 12/22/2020 10:00PM ET,LAL,30.09
C,Kevon Looney (15971081),Kevon Looney,15971081,C/UTIL,5200,GS@BKN 12/22/2020 07:00PM ET,GS,10.55
C,Serge Ibaka (15971079),Serge Ibaka,15971079,C/UTIL,5200,LAC@LAL 12/22/2020 10:00PM ET,LAC,30.50
SF/PF,Marcus Morris Sr. (15971083),Marcus Morris Sr.,15971083,SF/PF/F/UTIL,5100,LAC@LAL 12/22/2020 10:00PM ET,LAC,27.05
C,Ivica Zubac (15971087),Ivica Zubac,15971087,C/UTIL,5000,LAC@LAL 12/22/2020 10:00PM ET,LAC,21.34
C,James Wiseman (15971089),James Wiseman,15971089,C/UTIL,4900,GS@BKN 12/22/2020 07:00PM ET,GS,0
SG/SF,Joe Harris (15971091),Joe Harris,15971091,SG/SF/F/G/UTIL,4800,GS@BKN 12/22/2020 07:00PM ET,BKN,25.39
C,Marc Gasol (15971096),Marc Gasol,15971096,C/UTIL,4700,LAC@LAL 12/22/2020 10:00PM ET,LAL,22.38
PG,Reggie Jackson (15971098),Reggie Jackson,15971098,PG/G/UTIL,4600,LAC@LAL 12/22/2020 10:00PM ET,LAC,19.26
SG/SF,Landry Shamet (15971101),Landry Shamet,15971101,SG/SF/F/G/UTIL,4500,GS@BKN 12/22/2020 07:00PM ET,BKN,15.15
PG,Patrick Beverley (15971106),Patrick Beverley,15971106,PG/G/UTIL,4400,LAC@LAL 12/22/2020 10:00PM ET,LAC,22.46
SF,Kent Bazemore (15971109),Kent Bazemore,15971109,SF/F/UTIL,4300,GS@BKN 12/22/2020 07:00PM ET,GS,19.54
PF/C,Markieff Morris (15971112),Markieff Morris,15971112,PF/C/F/UTIL,4300,LAC@LAL 12/22/2020 10:00PM ET,LAL,16.58
PF/C,Patrick Patterson (15971116),Patrick Patterson,15971116,PF/C/F/UTIL,4200,LAC@LAL 12/22/2020 10:00PM ET,LAC,9.91
SG/SF,Kentavious Caldwell-Pope (15971120),Kentavious Caldwell-Pope,15971120,SG/SF/F/G/UTIL,4200,LAC@LAL 12/22/2020 10:00PM ET,LAL,17.03
PG/SG,Jordan Poole (15971125),Jordan Poole,15971125,PG/SG/G/UTIL,4100,GS@BKN 12/22/2020 07:00PM ET,GS,16.52
SF/PF,Nicolas Batum (15971129),Nicolas Batum,15971129,SF/PF/F/UTIL,4100,LAC@LAL 12/22/2020 10:00PM ET,LAC,15.86
C,Marquese Chriss (15971133),Marquese Chriss,15971133,C/UTIL,4000,GS@BKN 12/22/2020 07:00PM ET,GS,22.98
PG/SG,Alex Caruso (15971135),Alex Caruso,15971135,PG/SG/G/UTIL,4000,LAC@LAL 12/22/2020 10:00PM ET,LAL,14.20
PF/C,Jeff Green (15971139),Jeff Green,15971139,PF/C/F/UTIL,3900,GS@BKN 12/22/2020 07:00PM ET,BKN,17.75
PF,Taurean Prince (15971143),Taurean Prince,15971143,PF/F/UTIL,3900,GS@BKN 12/22/2020 07:00PM ET,BKN,25.14
