slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,LOS ANGELES LAKERS,LOSS,2181,11,17,2,3,9,10,1,6,6,1,5,4,5,30.3
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,WIN,2196,13,22,1,5,7,9,0,2,4,0,1,0,2,26.3
leverca01,Caris LeVert,BROOKLYN NETS,HOME,OKLAHOMA CITY THUNDER,WIN,1824,6,10,1,4,8,9,0,5,10,2,2,0,4,26.3
paulch01,Chris Paul,HOUSTON ROCKETS,AWAY,UTAH JAZZ,WIN,2203,7,14,2,5,2,2,1,8,13,3,1,2,3,23.7
anderry01,Ryan Anderson,HOUSTON ROCKETS,AWAY,UTAH JAZZ,WIN,2109,9,11,5,6,0,0,3,3,2,1,0,1,4,21.7
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,UTAH JAZZ,WIN,2109,8,19,4,12,9,9,0,6,3,1,0,3,2,20.0
morrima02,Markieff Morris,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,WIN,1908,8,12,2,5,3,3,3,3,1,2,1,2,3,19.0
balllo01,Lonzo Ball,LOS ANGELES LAKERS,AWAY,PHILADELPHIA 76ERS,WIN,2302,5,11,0,3,0,0,2,6,8,3,4,0,0,18.9
covinro01,Robert Covington,PHILADELPHIA 76ERS,HOME,LOS ANGELES LAKERS,LOSS,2177,7,12,4,6,1,2,0,6,2,0,4,0,2,18.2
monrogr01,Greg Monroe,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1638,6,7,0,0,3,5,2,5,5,1,0,1,0,18.1
mitchdo01,Donovan Mitchell,UTAH JAZZ,HOME,HOUSTON ROCKETS,LOSS,2121,9,19,2,6,6,6,0,4,4,1,0,2,5,17.3
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,BROOKLYN NETS,LOSS,2133,10,27,2,6,9,12,0,8,6,0,0,3,4,16.9
warretj01,T.J. Warren,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,2628,9,20,0,0,5,7,3,5,1,0,0,0,3,14.9
holmeri01,Richaun Holmes,PHILADELPHIA 76ERS,HOME,LOS ANGELES LAKERS,LOSS,1316,5,8,0,3,3,4,2,4,0,2,0,0,0,13.6
nancela02,Larry Nance,LOS ANGELES LAKERS,AWAY,PHILADELPHIA 76ERS,WIN,1329,5,7,0,0,1,2,4,3,2,2,0,0,4,13.2
sefolth01,Thabo Sefolosha,UTAH JAZZ,HOME,HOUSTON ROCKETS,LOSS,1556,5,9,2,4,2,2,0,5,1,1,1,0,1,13.2
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,LOS ANGELES LAKERS,LOSS,2554,6,14,0,0,0,2,0,12,15,0,1,4,4,13.0
holliro01,Rondae Hollis-Jefferson,BROOKLYN NETS,HOME,OKLAHOMA CITY THUNDER,WIN,2083,7,15,1,2,2,5,1,3,3,1,1,1,1,12.1
ingrabr01,Brandon Ingram,LOS ANGELES LAKERS,AWAY,PHILADELPHIA 76ERS,WIN,2281,7,21,2,3,5,10,3,4,6,0,1,2,3,12.1
burksal01,Alec Burks,UTAH JAZZ,HOME,HOUSTON ROCKETS,LOSS,1625,6,12,2,5,3,4,0,1,3,2,0,3,2,11.2
mahinia01,Ian Mahinmi,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,WIN,1480,4,5,0,0,2,3,4,4,1,2,0,1,6,11.0
clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,AWAY,PHILADELPHIA 76ERS,WIN,868,6,11,4,7,0,0,0,2,0,1,0,1,1,10.9
arizatr01,Trevor Ariza,HOUSTON ROCKETS,AWAY,UTAH JAZZ,WIN,2114,4,6,2,4,0,0,0,4,1,2,1,1,1,10.6
roberan03,Andre Roberson,OKLAHOMA CITY THUNDER,AWAY,BROOKLYN NETS,LOSS,1974,3,5,0,1,1,1,3,5,2,1,2,1,2,10.3
chrisma01,Marquese Chriss,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1431,5,7,1,2,0,0,0,2,1,2,1,1,3,9.9
lenal01,Alex Len,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1242,3,4,0,0,1,1,3,5,0,0,3,1,1,9.7
randlju01,Julius Randle,LOS ANGELES LAKERS,AWAY,PHILADELPHIA 76ERS,WIN,1794,7,15,0,3,2,3,1,2,4,1,1,2,5,9.7
caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,AWAY,PHILADELPHIA 76ERS,WIN,2236,5,12,2,3,1,5,1,3,0,3,0,0,0,9.6
zellety01,Tyler Zeller,BROOKLYN NETS,HOME,OKLAHOMA CITY THUNDER,WIN,1221,4,6,0,1,3,4,1,7,0,0,1,1,3,9.3
oubreke01,Kelly Oubre,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,WIN,1337,3,9,2,3,4,4,0,7,3,0,1,1,5,8.8
ulisty01,Tyler Ulis,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,2042,5,9,2,3,1,2,0,4,6,0,0,5,1,8.3
