slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,NEW ORLEANS PELICANS,LOSS,2375,12,21,4,10,13,14,2,12,11,2,0,5,2,39.6
hillso01,Solomon Hill,NEW ORLEANS PELICANS,HOME,HOUSTON ROCKETS,WIN,2271,8,13,6,9,8,9,1,5,7,1,0,2,3,28.6
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,MIAMI HEAT,LOSS,2309,11,17,1,3,8,8,6,5,1,0,1,3,3,26.4
butleji01,Jimmy Butler,CHICAGO BULLS,AWAY,WASHINGTON WIZARDS,LOSS,2284,10,17,2,3,6,8,2,3,5,3,0,2,2,25.3
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,MINNESOTA TIMBERWOLVES,WIN,1974,10,11,0,0,3,3,3,11,1,0,3,2,3,24.3
lopezro01,Robin Lopez,CHICAGO BULLS,AWAY,WASHINGTON WIZARDS,LOSS,1965,12,16,0,1,1,1,7,5,2,0,0,2,2,23.6
crowdja01,Jae Crowder,BOSTON CELTICS,AWAY,BROOKLYN NETS,WIN,2122,7,11,4,7,6,7,0,12,1,1,0,1,1,22.6
warretj01,T.J. Warren,PHOENIX SUNS,HOME,ORLANDO MAGIC,LOSS,2207,8,13,0,1,10,10,2,3,1,2,2,3,4,21.9
davisan02,Anthony Davis,NEW ORLEANS PELICANS,HOME,HOUSTON ROCKETS,WIN,2273,10,18,0,1,4,5,1,14,3,1,3,4,3,19.9
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,LOS ANGELES LAKERS,WIN,2076,11,16,1,1,3,6,2,6,4,0,2,4,6,19.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,LOS ANGELES LAKERS,WIN,1966,11,18,0,2,8,9,0,2,0,1,0,2,5,19.0
walljo01,John Wall,WASHINGTON WIZARDS,HOME,CHICAGO BULLS,WIN,2019,4,13,1,3,5,6,0,0,20,1,1,2,2,19.0
dragigo01,Goran Dragić,MIAMI HEAT,HOME,MINNESOTA TIMBERWOLVES,WIN,1950,7,16,1,4,4,5,1,4,10,3,0,3,2,18.3
johnsty01,Tyler Johnson,MIAMI HEAT,HOME,MINNESOTA TIMBERWOLVES,WIN,1929,9,13,2,5,3,3,1,1,3,0,2,4,1,17.6
covinro01,Robert Covington,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,1565,4,8,3,6,7,8,0,9,3,0,1,1,2,17.3
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,HOME,HOUSTON ROCKETS,WIN,1677,9,17,0,5,1,2,0,4,6,1,3,1,2,17.0
johnsja01,James Johnson,MIAMI HEAT,HOME,MINNESOTA TIMBERWOLVES,WIN,1645,8,12,1,2,0,0,0,2,6,2,1,2,1,16.9
anderju01,Justin Anderson,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,1557,7,11,2,5,3,3,1,7,3,1,0,2,4,16.4
holmeri01,Richaun Holmes,PHILADELPHIA 76ERS,HOME,DALLAS MAVERICKS,WIN,1197,8,11,0,1,1,2,2,5,2,2,0,2,0,16.4
vucevni01,Nikola Vučević,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,1940,8,20,0,2,2,2,6,11,2,3,0,2,2,16.3
monrogr01,Greg Monroe,MILWAUKEE BUCKS,AWAY,LOS ANGELES LAKERS,WIN,975,6,6,0,0,0,0,1,5,3,1,3,1,1,16.2
lopezbr01,Brook Lopez,BROOKLYN NETS,HOME,BOSTON CELTICS,LOSS,1872,8,18,2,5,5,6,1,4,4,0,2,2,4,15.7
fournev01,Evan Fournier,ORLANDO MAGIC,AWAY,PHOENIX SUNS,WIN,2105,8,19,3,9,6,7,0,3,2,1,0,1,3,15.6
fraziti01,Tim Frazier,NEW ORLEANS PELICANS,HOME,HOUSTON ROCKETS,WIN,1400,6,11,1,5,1,2,1,4,6,2,0,0,2,15.6
