Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16227457),Giannis Antetokounmpo,16227457,PF/C/F/UTIL,10400,ATL@MIL 01/24/2021 08:00PM ET,MIL,52.11
SG,Bradley Beal (16227461),Bradley Beal,16227461,SG/G/UTIL,10200,WAS@SA 01/24/2021 08:00PM ET,WAS,52.92
PG,Russell Westbrook (16227464),Russell Westbrook,16227464,PG/G/UTIL,10100,WAS@SA 01/24/2021 08:00PM ET,WAS,52.57
PG,Damian Lillard (16227467),Damian Lillard,16227467,PG/G/UTIL,10000,NY@POR 01/24/2021 10:00PM ET,POR,47.11
PG,Trae Young (16227470),Trae Young,16227470,PG/G/UTIL,9400,ATL@MIL 01/24/2021 08:00PM ET,ATL,45.3
C,Andre Drummond (16227473),Andre Drummond,16227473,C/UTIL,9300,CLE@BOS 01/24/2021 07:00PM ET,CLE,47.86
PF/C,Julius Randle (16227475),Julius Randle,16227475,PF/C/F/UTIL,9200,NY@POR 01/24/2021 10:00PM ET,NY,48.31
C,Nikola Vucevic (16227479),Nikola Vucevic,16227479,C/UTIL,9100,CHA@ORL 01/24/2021 07:00PM ET,ORL,47.56
PF,Jayson Tatum (16227481),Jayson Tatum,16227481,PF/F/UTIL,8900,CLE@BOS 01/24/2021 07:00PM ET,BOS,46.08
SG/SF,Jaylen Brown (16227484),Jaylen Brown,16227484,SG/SF/F/G/UTIL,8600,CLE@BOS 01/24/2021 07:00PM ET,BOS,44.11
C,Clint Capela (16227489),Clint Capela,16227489,C/UTIL,8500,ATL@MIL 01/24/2021 08:00PM ET,ATL,40.75
PG,CJ McCollum (16227491),CJ McCollum,16227491,PG/G/UTIL,8100,NY@POR 01/24/2021 10:00PM ET,POR,44.48
SF,Khris Middleton (16227494),Khris Middleton,16227494,SF/F/UTIL,7800,ATL@MIL 01/24/2021 08:00PM ET,MIL,41.02
SF/PF,DeMar DeRozan (16227497),DeMar DeRozan,16227497,SF/PF/F/UTIL,7600,WAS@SA 01/24/2021 08:00PM ET,SA,40.70
SF/PF,Gordon Hayward (16227501),Gordon Hayward,16227501,SF/PF/F/UTIL,7500,CHA@ORL 01/24/2021 07:00PM ET,CHA,38.32
PG/SF,Aaron Gordon (16227505),Aaron Gordon,16227505,PG/SF/F/G/UTIL,7400,CHA@ORL 01/24/2021 07:00PM ET,ORL,33.85
PG,Jrue Holiday (16227510),Jrue Holiday,16227510,PG/G/UTIL,7300,ATL@MIL 01/24/2021 08:00PM ET,MIL,34.53
