"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"50426-80808","PF","Jayson","Jayson Tatum","Tatum","40.51790971898321","67","16000","BOS@MIA","BOS","MIA","","","","",""
"50426-14528","SG","Jimmy","Jimmy Butler","Butler","41.2847465903072","59","15000","BOS@MIA","MIA","BOS","","","","",""
"50426-80817","PF","Bam","Bam Adebayo","Adebayo","39.88903975813356","73","14500","BOS@MIA","MIA","BOS","","","","",""
"50426-67026","SF","Jaylen","Jaylen Brown","Brown","33.38245699698465","57","12500","BOS@MIA","BOS","MIA","","","","",""
"50426-14507","PG","Kemba","Kemba Walker","Walker","34.20175438596491","57","11500","BOS@MIA","BOS","MIA","","","","",""
"50426-110312","SG","Tyler","Tyler Herro","Herro","22.46000088778409","55","11000","BOS@MIA","MIA","BOS","","","","",""
"50426-23670","SG","Marcus","Marcus Smart","Smart","29.491666666666667","60","11000","BOS@MIA","BOS","MIA","","","","",""
"50426-9673","PG","Goran","Goran Dragic","Dragic","27.71016990532309","59","10500","BOS@MIA","MIA","BOS","","","","",""
"50426-12366","SF","Gordon","Gordon Hayward","Hayward","33.24230722280649","52","10000","BOS@MIA","BOS","MIA","","","","",""
"50426-15800","SF","Jae","Jae Crowder","Crowder","24.696923828125","65","9500","BOS@MIA","MIA","BOS","","","","",""
"50426-81529","PF","Daniel","Daniel Theis","Theis","24.426153094951925","65","9500","BOS@MIA","BOS","MIA","","","","",""
"50426-85137","SG","Duncan","Duncan Robinson","Robinson","20.635616772795377","73","9000","BOS@MIA","MIA","BOS","","","","",""
"50426-16790","PG","Brad","Brad Wanamaker","Wanamaker","15.173240124339788","71","7500","BOS@MIA","BOS","MIA","","","","",""
"50426-14516","C","Enes","Enes Kanter","Kanter","20.74482674434267","58","7000","BOS@MIA","BOS","MIA","","","","",""
"50426-9664","SG","Andre","Andre Iguodala","Iguodala","16.433333623976935","21","6500","BOS@MIA","MIA","BOS","","","","",""
"50426-22541","C","Kelly","Kelly Olynyk","Olynyk","18.238805970149254","67","6500","BOS@MIA","MIA","BOS","","","","",""
"50426-101329","PG","Kendrick","Kendrick Nunn","Nunn","24.863234576056986","68","6500","BOS@MIA","MIA","BOS","","","","",""
"50426-84708","C","Robert","Robert Williams","Williams","17.037931244948815","29","6500","BOS@MIA","BOS","MIA","","","","",""
"50426-15417","SF","Solomon","Solomon Hill","Hill","13.40677966101695","59","6500","BOS@MIA","MIA","BOS","","","","",""
"50426-112709","SG","Javonte","Javonte Green","Green","8.054166793823242","48","6000","BOS@MIA","BOS","MIA","","","","",""
"50426-112710","C","Tacko","Tacko Fall","Fall","7.785714285714286","7","6000","BOS@MIA","BOS","MIA","","","","",""
"50426-101387","PG","Gabe","Gabe Vincent","Vincent","5.666666666666667","9","6000","BOS@MIA","MIA","BOS","GTD","Knee","","",""
"50426-48598","SF","Semi","Semi Ojeleye","Ojeleye","7.601449275362318","69","6000","BOS@MIA","BOS","MIA","","","","",""
"50426-111702","C","Kyle","Kyle Alexander","Alexander","2.299999952316284","2","6000","BOS@MIA","MIA","BOS","","","","",""
"50426-66968","SF","Derrick","Derrick Jones","Jones","19.16271145060911","59","6000","BOS@MIA","MIA","BOS","","","","",""
"50426-117274","PF","Chris","Chris Silva","Silva","8.561363913796164","44","6000","BOS@MIA","MIA","BOS","GTD","Pelvis","","",""
"50426-110881","C","Vincent","Vincent Poirier","Poirier","5.890909368341619","22","6000","BOS@MIA","BOS","MIA","","","","",""
"50426-110309","SF","KZ","KZ Okpala","Okpala","4.5","5","6000","BOS@MIA","MIA","BOS","","","","",""
"50426-110319","PG","Tremont","Tremont Waters","Waters","9.0363637750799","11","6000","BOS@MIA","BOS","MIA","","","","",""
"50426-110318","PF","Grant","Grant Williams","Williams","10.153622834578805","69","6000","BOS@MIA","BOS","MIA","","","","",""
"50426-110321","SG","Romeo","Romeo Langford","Langford","5.771874904632568","32","6000","BOS@MIA","BOS","MIA","O","Wrist","","",""
"50426-9589","PF","Udonis","Udonis Haslem","Haslem","7.925000190734863","4","6000","BOS@MIA","MIA","BOS","","","","",""
"50426-15669","C","Meyers","Meyers Leonard","Leonard","14.735294117647058","51","6000","BOS@MIA","MIA","BOS","","","","",""
"50426-110332","PG","Carsen","Carsen Edwards","Edwards","6.659459294499578","37","6000","BOS@MIA","BOS","MIA","","","","",""
