"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"47833-49111","C","Joel","Joel Embiid","Embiid","46.48333231608073","48","9800","ORL@PHI","PHI","ORL","","","","",""
"47833-80810","PG","De'Aaron","De'Aaron Fox","Fox","37.86800048828125","50","8000","SAC@BKN","SAC","BKN","","","","",""
"47833-66115","PG","Ben","Ben Simmons","Simmons","42.224137931034484","58","7900","ORL@PHI","PHI","ORL","O","Kneecap","","",""
"47833-23798","SG","Caris","Caris LeVert","LeVert","30.466666085379465","42","7900","SAC@BKN","BKN","SAC","","","","",""
"47833-9623","PG","Chris","Chris Paul","Paul","36.0308837890625","68","7800","OKC@MEM","OKC","MEM","","","","",""
"47833-14514","C","Nikola","Nikola Vucevic","Vucevic","41.824138772898706","58","7800","ORL@PHI","ORL","PHI","","","","",""
"47833-110344","PG","Ja","Ja Morant","Morant","32.91875076293945","64","7700","OKC@MEM","MEM","OKC","","","","",""
"47833-9663","SG","Jrue","Jrue Holiday","Holiday","38.76499837239583","60","7700","WAS@NO","NO","WAS","","","","",""
"47833-67312","C","Thomas","Thomas Bryant","Bryant","27.44523693266369","42","7700","WAS@NO","WAS","NO","","","","",""
"47833-66048","SF","Brandon","Brandon Ingram","Ingram","38.27741856728831","62","7500","WAS@NO","NO","WAS","","","","",""
"47833-60021","SF","Pascal","Pascal Siakam","Siakam","40.5824552837171","57","7500","BOS@TOR","TOR","BOS","","","","",""
"47833-14503","C","Jonas","Jonas Valanciunas","Valanciunas","33.751516631155305","66","7500","OKC@MEM","MEM","OKC","","","","",""
"47833-80808","PF","Jayson","Jayson Tatum","Tatum","40.48906326293945","64","7500","BOS@TOR","BOS","TOR","","","","",""
"47833-84680","SG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","34.56176398782169","68","7500","OKC@MEM","OKC","MEM","","","","",""
"47833-9535","PG","Kyle","Kyle Lowry","Lowry","39.542855398995535","56","7200","BOS@TOR","TOR","BOS","","","","",""
"47833-24247","SG","Fred","Fred VanVleet","VanVleet","36.62353036917892","51","7200","BOS@TOR","TOR","BOS","","","","",""
"47833-80821","C","Jarrett","Jarrett Allen","Allen","28.814925008745337","67","7000","SAC@BKN","BKN","SAC","GTD","Ankle","","",""
"47833-80806","PG","Lonzo","Lonzo Ball","Ball","32.142622150358605","61","6900","WAS@NO","NO","WAS","","","","",""
"47833-14518","SF","Tobias","Tobias Harris","Harris","34.81617647058823","68","6800","ORL@PHI","PHI","ORL","","","","",""
"47833-110310","PF","Zion","Zion Williamson","Williamson","31.68","25","6800","WAS@NO","NO","WAS","","","","",""
"47833-41594","PF","Aaron","Aaron Gordon","Gordon","31.870967741935484","62","6400","ORL@PHI","ORL","PHI","GTD","Hamstring","","",""
"47833-9637","SF","Danilo","Danilo Gallinari","Gallinari","29.23220256223517","59","6100","OKC@MEM","OKC","MEM","","","","",""
"47833-67026","SF","Jaylen","Jaylen Brown","Brown","33.53518563729745","54","6000","BOS@TOR","BOS","TOR","","","","",""
"47833-40201","SG","Dennis","Dennis Schroder","Schroder","29.546875","64","5900","OKC@MEM","OKC","MEM","O","Personal","","",""
"47833-110349","PF","Rui","Rui Hachimura","Hachimura","25.34565270465353","46","5900","WAS@NO","WAS","NO","","","","",""
"47833-110353","PF","Brandon","Brandon Clarke","Clarke","24.67454501065341","55","5900","OKC@MEM","MEM","OKC","","","","",""
"47833-12366","SF","Gordon","Gordon Hayward","Hayward","33.12244897959184","49","5900","BOS@TOR","BOS","TOR","","","","",""
"47833-23169","C","Steven","Steven Adams","Adams","29.648386309223792","62","5900","OKC@MEM","OKC","MEM","","","","",""
"47833-84668","SF","Troy","Troy Brown","Brown","23.13384540264423","65","5800","WAS@NO","WAS","NO","","","","",""
"47833-23670","SG","Marcus","Marcus Smart","Smart","29.680702611019736","57","5500","BOS@TOR","BOS","TOR","","","","",""
"47833-23447","PF","Richaun","Richaun Holmes","Holmes","28.740908536044035","44","5500","SAC@BKN","SAC","BKN","","","","",""
"47833-16405","SG","Terrence","Terrence Ross","Ross","23.76716454349347","67","5400","ORL@PHI","ORL","PHI","","","","",""
"47833-81529","PF","Daniel","Daniel Theis","Theis","24.475806451612904","62","5300","BOS@TOR","BOS","TOR","","","","",""
"47833-12511","PG","Ish","Ish Smith","Smith","24.114063262939453","64","5300","WAS@NO","WAS","NO","","","","",""
"47833-16363","SF","Joe","Joe Harris","Harris","23.625758315577652","66","5300","SAC@BKN","BKN","SAC","GTD","Groin","","",""
"47833-23096","SF","Evan","Evan Fournier","Fournier","28.378461162860578","65","5200","ORL@PHI","ORL","PHI","","","","",""
"47833-12351","C","Derrick","Derrick Favors","Favors","25.9060009765625","50","5200","WAS@NO","NO","WAS","","","","",""
"47833-60233","SG","Dillon","Dillon Brooks","Brooks","24.76666702049366","69","5200","OKC@MEM","MEM","OKC","","","","",""
"47833-55060","SG","Bogdan","Bogdan Bogdanovic","Bogdanovic","25.212069807381464","58","4900","SAC@BKN","SAC","BKN","","","","",""
"47833-23665","SG","Buddy","Buddy Hield","Hield","30.623527975643384","68","4900","SAC@BKN","SAC","BKN","","","","",""
"47833-15560","PG","Shabazz","Shabazz Napier","Napier","22.945454545454545","55","4900","WAS@NO","WAS","NO","","","","",""
"47833-9957","PF","Serge","Serge Ibaka","Ibaka","29.48301840728184","53","4900","BOS@TOR","TOR","BOS","","","","",""
"47833-12368","PF","Nemanja","Nemanja Bjelica","Bjelica","25.882609049479168","69","4800","SAC@BKN","SAC","BKN","","","","",""
"47833-16233","SG","Josh","Josh Richardson","Richardson","25.14901912913603","51","4800","ORL@PHI","PHI","ORL","","","","",""
"47833-14507","PG","Kemba","Kemba Walker","Walker","34.77777777777778","54","4800","BOS@TOR","BOS","TOR","","","","",""
"47833-9453","PF","Al","Al Horford","Horford","30.21904839409722","63","4800","ORL@PHI","PHI","ORL","","","","",""
"47833-16790","PG","Brad","Brad Wanamaker","Wanamaker","14.943283764284049","67","4700","BOS@TOR","BOS","TOR","","","","",""
"47833-84691","PG","Shake","Shake Milton","Milton","16.705714634486608","35","4700","ORL@PHI","PHI","ORL","","","","",""
"47833-16293","SG","Norman","Norman Powell","Powell","26.05744576961436","47","4500","BOS@TOR","TOR","BOS","","","","",""
"47833-84677","PG","Jerome","Jerome Robinson","Robinson","10.238982637049789","59","4500","WAS@NO","WAS","NO","","","","",""
"47833-80805","PG","Markelle","Markelle Fultz","Fultz","25.66029447667739","68","4400","ORL@PHI","ORL","PHI","","","","",""
"47833-9655","SG","JJ","JJ Redick","Redick","21.27930950296336","58","4400","WAS@NO","NO","WAS","","","","",""
"47833-68090","SF","OG","OG Anunoby","Anunoby","24.584848114938445","66","4400","BOS@TOR","TOR","BOS","","","","",""
"47833-19781","SF","Kent","Kent Bazemore","Bazemore","19.71029483570772","68","4300","SAC@BKN","SAC","BKN","","","","",""
"47833-15946","SF","Harrison","Harrison Barnes","Barnes","24.530434428781703","69","4300","SAC@BKN","SAC","BKN","","","","",""
"47833-9581","C","Marc","Marc Gasol","Gasol","23.830769856770832","39","4300","BOS@TOR","TOR","BOS","","","","",""
"47833-23716","SF","Kyle","Kyle Anderson","Anderson","17.45714363219246","63","4300","OKC@MEM","MEM","OKC","","","","",""
"47833-84708","C","Robert","Robert Williams","Williams","16.944000244140625","25","4300","BOS@TOR","BOS","TOR","","","","",""
"47833-23825","PF","Nerlens","Nerlens Noel","Noel","21.44999957906789","58","4200","OKC@MEM","OKC","MEM","","","","",""
"47833-40562","SG","Josh","Josh Hart","Hart","23.07540943583504","61","4100","WAS@NO","NO","WAS","","","","",""
"47833-18600","PG","Tyler","Tyler Johnson","Johnson","12.14857177734375","35","4100","SAC@BKN","BKN","SAC","","","","",""
