Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,LeBron James (14982450),LeBron James,14982450,PG/SF/F/G/UTIL,10700,LAL@UTA 08/03/2020 09:00PM ET,LAL,55.37
C,Joel Embiid (14982455),Joel Embiid,14982455,C/UTIL,10300,SA@PHI 08/03/2020 08:00PM ET,PHI,48.25
PF/C,Anthony Davis (14982457),Anthony Davis,14982457,PF/C/F/UTIL,9800,LAL@UTA 08/03/2020 09:00PM ET,LAL,50.74
C,Nikola Jokic (14982461),Nikola Jokic,14982461,C/UTIL,9400,DEN@OKC 08/03/2020 04:00PM ET,DEN,47.26
PG/SF,Ben Simmons (14982463),Ben Simmons,14982463,PG/SF/F/G/UTIL,9100,SA@PHI 08/03/2020 08:00PM ET,PHI,43.61
PF/C,Domantas Sabonis (14982468),Domantas Sabonis,14982468,PF/C/F/UTIL,8900,IND@WAS 08/03/2020 04:00PM ET,IND,44.20
PG/SG,Jrue Holiday (14982472),Jrue Holiday,14982472,PG/SG/G/UTIL,8700,MEM@NO 08/03/2020 06:30PM ET,NO,40.37
SF/PF,Tobias Harris (14982476),Tobias Harris,14982476,SF/PF/F/UTIL,8600,SA@PHI 08/03/2020 08:00PM ET,PHI,35.68
SF,DeMar DeRozan (14982480),DeMar DeRozan,14982480,SF/F/UTIL,8200,SA@PHI 08/03/2020 08:00PM ET,SA,39.11
SF/PF,Brandon Ingram (14982483),Brandon Ingram,14982483,SF/PF/F/UTIL,8100,MEM@NO 08/03/2020 06:30PM ET,NO,41.19
PG,Lonzo Ball (14982487),Lonzo Ball,14982487,PG/G/UTIL,8000,MEM@NO 08/03/2020 06:30PM ET,NO,34.34
C,Jonas Valanciunas (14982490),Jonas Valanciunas,14982490,C/UTIL,7900,MEM@NO 08/03/2020 06:30PM ET,MEM,34.52
PF/C,Zion Williamson (14982492),Zion Williamson,14982492,PF/C/F/UTIL,7800,MEM@NO 08/03/2020 06:30PM ET,NO,34.60
PG,Chris Paul (14982496),Chris Paul,14982496,PG/G/UTIL,7700,DEN@OKC 08/03/2020 04:00PM ET,OKC,37.37
PF/C,Al Horford (14982499),Al Horford,14982499,PF/C/F/UTIL,7500,SA@PHI 08/03/2020 08:00PM ET,PHI,30.48
SF/PF,T.J. Warren (14982503),T.J. Warren,14982503,SF/PF/F/UTIL,7400,IND@WAS 08/03/2020 04:00PM ET,IND,29.57
PG,Ja Morant (14982507),Ja Morant,14982507,PG/G/UTIL,7300,MEM@NO 08/03/2020 06:30PM ET,MEM,34.38
PG,Jamal Murray (14982510),Jamal Murray,14982510,PG/G/UTIL,7200,DEN@OKC 08/03/2020 04:00PM ET,DEN,33.76
C,Rudy Gobert (14982513),Rudy Gobert,14982513,C/UTIL,7100,LAL@UTA 08/03/2020 09:00PM ET,UTA,39.80
PG/SG,Donovan Mitchell (14982515),Donovan Mitchell,14982515,PG/SG/G/UTIL,7000,LAL@UTA 08/03/2020 09:00PM ET,UTA,38.12
PG/SG,Dennis Schroder (14982519),Dennis Schroder,14982519,PG/SG/G/UTIL,6400,DEN@OKC 08/03/2020 04:00PM ET,OKC,31.06
SG/SF,Will Barton (14982523),Will Barton,14982523,SG/SF/F/G/UTIL,6300,DEN@OKC 08/03/2020 04:00PM ET,DEN,31.88
C,Thomas Bryant (14982528),Thomas Bryant,14982528,C/UTIL,6300,IND@WAS 08/03/2020 04:00PM ET,WAS,26.8
PG,Malcolm Brogdon (14982530),Malcolm Brogdon,14982530,PG/G/UTIL,6200,IND@WAS 08/03/2020 04:00PM ET,IND,34.36
PF/C,Jaren Jackson Jr. (14982536),Jaren Jackson Jr.,14982536,PF/C/F/UTIL,6200,MEM@NO 08/03/2020 06:30PM ET,MEM,30.21
PG,Dejounte Murray (14982533),Dejounte Murray,14982533,PG/G/UTIL,6200,SA@PHI 08/03/2020 08:00PM ET,SA,27.66
C,Myles Turner (14982540),Myles Turner,14982540,C/UTIL,6100,IND@WAS 08/03/2020 04:00PM ET,IND,27.65
PG/SG,Shai Gilgeous-Alexander (14982542),Shai Gilgeous-Alexander,14982542,PG/SG/G/UTIL,6000,DEN@OKC 08/03/2020 04:00PM ET,OKC,35.49
SG/SF,Victor Oladipo (14982546),Victor Oladipo,14982546,SG/SF/F/G/UTIL,5900,IND@WAS 08/03/2020 04:00PM ET,IND,24.39
PF/C,Rui Hachimura (14982551),Rui Hachimura,14982551,PF/C/F/UTIL,5800,IND@WAS 08/03/2020 04:00PM ET,WAS,25.44
PG,Shake Milton (14982555),Shake Milton,14982555,PG/G/UTIL,5800,SA@PHI 08/03/2020 08:00PM ET,PHI,16.78
SF/PF,Rudy Gay (14982558),Rudy Gay,14982558,SF/PF/F/UTIL,5800,SA@PHI 08/03/2020 08:00PM ET,SA,21.25
PG/SG,Shabazz Napier (14982565),Shabazz Napier,14982565,PG/SG/G/UTIL,5700,IND@WAS 08/03/2020 04:00PM ET,WAS,23.77
PG/SG,Derrick White (14982569),Derrick White,14982569,PG/SG/G/UTIL,5700,SA@PHI 08/03/2020 08:00PM ET,SA,22.93
SF,Bojan Bogdanovic (14982562),Bojan Bogdanovic,14982562,SF/F/UTIL,5700,LAL@UTA 08/03/2020 09:00PM ET,UTA,30.04
SF/PF,Danilo Gallinari (14982573),Danilo Gallinari,14982573,SF/PF/F/UTIL,5600,DEN@OKC 08/03/2020 04:00PM ET,OKC,31.51
PG,Mike Conley (14982577),Mike Conley,14982577,PG/G/UTIL,5500,LAL@UTA 08/03/2020 09:00PM ET,UTA,26.16
SG/SF,Joe Ingles (14982580),Joe Ingles,14982580,SG/SF/F/G/UTIL,5500,LAL@UTA 08/03/2020 09:00PM ET,UTA,24.49
C,Steven Adams (14982585),Steven Adams,14982585,C/UTIL,5400,DEN@OKC 08/03/2020 04:00PM ET,OKC,30.14
C,Derrick Favors (14982587),Derrick Favors,14982587,C/UTIL,5300,MEM@NO 08/03/2020 06:30PM ET,NO,26.93
SG/SF,Troy Brown Jr. (14982589),Troy Brown Jr.,14982589,SG/SF/F/G/UTIL,5200,IND@WAS 08/03/2020 04:00PM ET,WAS,22.95
SG,Dillon Brooks (14982594),Dillon Brooks,14982594,SG/G/UTIL,5100,MEM@NO 08/03/2020 06:30PM ET,MEM,25.48
C,Jakob Poeltl (14982597),Jakob Poeltl,14982597,C/UTIL,5100,SA@PHI 08/03/2020 08:00PM ET,SA,18.33
PG,Monte Morris (14982607),Monte Morris,14982607,PG/G/UTIL,5000,DEN@OKC 08/03/2020 04:00PM ET,DEN,18.17
PG/SG,Aaron Holiday (14982603),Aaron Holiday,14982603,PG/SG/G/UTIL,5000,IND@WAS 08/03/2020 04:00PM ET,IND,19.66
PG/SG,De'Anthony Melton (14982599),De'Anthony Melton,14982599,PG/SG/G/UTIL,5000,MEM@NO 08/03/2020 06:30PM ET,MEM,19.79
PF,Paul Millsap (14982610),Paul Millsap,14982610,PF/F/UTIL,4900,DEN@OKC 08/03/2020 04:00PM ET,DEN,24.72
PG/SG,Jordan Clarkson (14982613),Jordan Clarkson,14982613,PG/SG/G/UTIL,4900,LAL@UTA 08/03/2020 09:00PM ET,UTA,23.74
SF/PF,Royce O'Neale (14982617),Royce O'Neale,14982617,SF/PF/F/UTIL,4900,LAL@UTA 08/03/2020 09:00PM ET,UTA,19.58
SG,Gary Harris (14982629),Gary Harris,14982629,SG/G/UTIL,4800,DEN@OKC 08/03/2020 04:00PM ET,DEN,20.48
SG,Jeremy Lamb (14982626),Jeremy Lamb,14982626,SG/G/UTIL,4800,IND@WAS 08/03/2020 04:00PM ET,IND,24.55
SG/SF,Josh Richardson (14982621),Josh Richardson,14982621,SG/SF/F/G/UTIL,4800,SA@PHI 08/03/2020 08:00PM ET,PHI,25.37
PF,Jerami Grant (14982643),Jerami Grant,14982643,PF/F/UTIL,4700,DEN@OKC 08/03/2020 04:00PM ET,DEN,21.15
PG,Ish Smith (14982632),Ish Smith,14982632,PG/G/UTIL,4700,IND@WAS 08/03/2020 04:00PM ET,WAS,24.13
SG/SF,Jerome Robinson (14982638),Jerome Robinson,14982638,SG/SF/F/G/UTIL,4700,IND@WAS 08/03/2020 04:00PM ET,WAS,9.61
PF,Mike Scott (14982635),Mike Scott,14982635,PF/F/UTIL,4700,SA@PHI 08/03/2020 08:00PM ET,PHI,12.44
SF/PF,Josh Jackson (14982646),Josh Jackson,14982646,SF/PF/F/UTIL,4600,MEM@NO 08/03/2020 06:30PM ET,MEM,18.98
PG/SG,Alec Burks (14982650),Alec Burks,14982650,PG/SG/G/UTIL,4600,SA@PHI 08/03/2020 08:00PM ET,PHI,27.44
SF/PF,Michael Porter Jr. (14982657),Michael Porter Jr.,14982657,SF/PF/F/UTIL,4500,DEN@OKC 08/03/2020 04:00PM ET,DEN,15.65
SG/SF,Torrey Craig (14982661),Torrey Craig,14982661,SG/SF/F/G/UTIL,4500,DEN@OKC 08/03/2020 04:00PM ET,DEN,12.34
PG,T.J. McConnell (14982654),T.J. McConnell,14982654,PG/G/UTIL,4500,IND@WAS 08/03/2020 04:00PM ET,IND,18.58
PF/C,Moritz Wagner (14982677),Moritz Wagner,14982677,PF/C/F/UTIL,4400,IND@WAS 08/03/2020 04:00PM ET,WAS,18.96
SF/PF,Kyle Anderson (14982673),Kyle Anderson,14982673,SF/PF/F/UTIL,4400,MEM@NO 08/03/2020 06:30PM ET,MEM,16.78
SF,Glenn Robinson III (14982670),Glenn Robinson III,14982670,SF/F/UTIL,4400,SA@PHI 08/03/2020 08:00PM ET,PHI,22.12
SG/SF,Lonnie Walker IV (14982681),Lonnie Walker IV,14982681,SG/SF/F/G/UTIL,4400,SA@PHI 08/03/2020 08:00PM ET,SA,11.54
SF/PF,Kyle Kuzma (14982666),Kyle Kuzma,14982666,SF/PF/F/UTIL,4400,LAL@UTA 08/03/2020 09:00PM ET,LAL,21.72
C,Gorgui Dieng (14982686),Gorgui Dieng,14982686,C/UTIL,4300,MEM@NO 08/03/2020 06:30PM ET,MEM,20.24
C,Tony Bradley (14982688),Tony Bradley,14982688,C/UTIL,4300,LAL@UTA 08/03/2020 09:00PM ET,UTA,11.88
PF/C,Brandon Clarke (14982690),Brandon Clarke,14982690,PF/C/F/UTIL,4200,MEM@NO 08/03/2020 06:30PM ET,MEM,24.16
C,JaVale McGee (14982694),JaVale McGee,14982694,C/UTIL,4200,LAL@UTA 08/03/2020 09:00PM ET,LAL,18.45
C,Mason Plumlee (14982699),Mason Plumlee,14982699,C/UTIL,4100,DEN@OKC 08/03/2020 04:00PM ET,DEN,19.04
SF,Keldon Johnson (14982696),Keldon Johnson,14982696,SF/F/UTIL,4100,SA@PHI 08/03/2020 08:00PM ET,SA,11.16
PG,Tyus Jones (14982701),Tyus Jones,14982701,PG/G/UTIL,4000,MEM@NO 08/03/2020 06:30PM ET,MEM,17.94
SF,Josh Hart (14982704),Josh Hart,14982704,SF/F/UTIL,4000,MEM@NO 08/03/2020 06:30PM ET,NO,23.86
