Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16429195),Giannis Antetokounmpo,16429195,PF/C/F/UTIL,10900,TOR@MIL 02/18/2021 07:30PM ET,MIL,56.59
PG,James Harden (16429199),James Harden,16429199,PG/G/UTIL,10600,BKN@LAL 02/18/2021 10:00PM ET,BKN,55.28
PG/SF,LeBron James (16429202),LeBron James,16429202,PG/SF/F/G/UTIL,10200,BKN@LAL 02/18/2021 10:00PM ET,LAL,51.25
PF/C,Anthony Davis (16429207),Anthony Davis,16429207,PF/C/F/UTIL,9400,BKN@LAL 02/18/2021 10:00PM ET,LAL,43.75
PF/C,Kevin Durant (16429211),Kevin Durant,16429211,PF/C/F/UTIL,9300,BKN@LAL 02/18/2021 10:00PM ET,BKN,50.28
PG/SG,Kyrie Irving (16429215),Kyrie Irving,16429215,PG/SG/G/UTIL,8900,BKN@LAL 02/18/2021 10:00PM ET,BKN,46.55
SF,Jimmy Butler (16429219),Jimmy Butler,16429219,SF/F/UTIL,8800,MIA@SAC 02/18/2021 10:00PM ET,MIA,44.92
PG,De'Aaron Fox (16429222),De'Aaron Fox,16429222,PG/G/UTIL,8500,MIA@SAC 02/18/2021 10:00PM ET,SAC,40.69
C,Bam Adebayo (16429225),Bam Adebayo,16429225,C/UTIL,8200,MIA@SAC 02/18/2021 10:00PM ET,MIA,42.83
PG/SG,Fred VanVleet (16429227),Fred VanVleet,16429227,PG/SG/G/UTIL,7900,TOR@MIL 02/18/2021 07:30PM ET,TOR,41.12
SG/SF,Khris Middleton (16429231),Khris Middleton,16429231,SG/SF/F/G/UTIL,7800,TOR@MIL 02/18/2021 07:30PM ET,MIL,38.96
PF/C,Pascal Siakam (16429236),Pascal Siakam,16429236,PF/C/F/UTIL,7600,TOR@MIL 02/18/2021 07:30PM ET,TOR,40.7
PG,Jrue Holiday (16429240),Jrue Holiday,16429240,PG/G/UTIL,7200,TOR@MIL 02/18/2021 07:30PM ET,MIL,35.65
PG,Kyle Lowry (16429243),Kyle Lowry,16429243,PG/G/UTIL,7000,TOR@MIL 02/18/2021 07:30PM ET,TOR,37.13
SF/PF,Kyle Kuzma (16429246),Kyle Kuzma,16429246,SF/PF/F/UTIL,6700,BKN@LAL 02/18/2021 10:00PM ET,LAL,22.47
SG/SF,Buddy Hield (16429250),Buddy Hield,16429250,SG/SF/F/G/UTIL,6600,MIA@SAC 02/18/2021 10:00PM ET,SAC,30.11
SG/SF,Norman Powell (16429255),Norman Powell,16429255,SG/SF/F/G/UTIL,6400,TOR@MIL 02/18/2021 07:30PM ET,TOR,24.95
C,Chris Boucher (16429260),Chris Boucher,16429260,C/UTIL,6300,TOR@MIL 02/18/2021 07:30PM ET,TOR,29.54
SF/PF,Harrison Barnes (16429262),Harrison Barnes,16429262,SF/PF/F/UTIL,6100,MIA@SAC 02/18/2021 10:00PM ET,SAC,30.72
SG/SF,Joe Harris (16429274),Joe Harris,16429274,SG/SF/F/G/UTIL,6000,BKN@LAL 02/18/2021 10:00PM ET,BKN,24.79
SF/PF,OG Anunoby (16429270),OG Anunoby,16429270,SF/PF/F/UTIL,6000,TOR@MIL 02/18/2021 07:30PM ET,TOR,29.81
PG/SG,Tyrese Haliburton (16429266),Tyrese Haliburton,16429266,PG/SG/G/UTIL,6000,MIA@SAC 02/18/2021 10:00PM ET,SAC,28.71
C,Montrezl Harrell (16429283),Montrezl Harrell,16429283,C/UTIL,5900,BKN@LAL 02/18/2021 10:00PM ET,LAL,25.15
PG/SG,Tyler Herro (16429279),Tyler Herro,16429279,PG/SG/G/UTIL,5900,MIA@SAC 02/18/2021 10:00PM ET,MIA,32.55
PG/SG,Dennis Schroder (16429285),Dennis Schroder,16429285,PG/SG/G/UTIL,5800,BKN@LAL 02/18/2021 10:00PM ET,LAL,26.92
C,Richaun Holmes (16429289),Richaun Holmes,16429289,C/UTIL,5700,MIA@SAC 02/18/2021 10:00PM ET,SAC,29.43
PG/SG,Goran Dragic (16429291),Goran Dragic,16429291,PG/SG/G/UTIL,5500,MIA@SAC 02/18/2021 10:00PM ET,MIA,26.82
PG/SG,Donte DiVincenzo (16429295),Donte DiVincenzo,16429295,PG/SG/G/UTIL,5400,TOR@MIL 02/18/2021 07:30PM ET,MIL,22.90
PG,Kendrick Nunn (16429299),Kendrick Nunn,16429299,PG/G/UTIL,5300,MIA@SAC 02/18/2021 10:00PM ET,MIA,23.55
PF/C,Jeff Green (16429302),Jeff Green,16429302,PF/C/F/UTIL,5200,BKN@LAL 02/18/2021 10:00PM ET,BKN,18.8
PF/C,Bobby Portis (16429306),Bobby Portis,16429306,PF/C/F/UTIL,5100,TOR@MIL 02/18/2021 07:30PM ET,MIL,25.46
PF/C,Kelly Olynyk (16429310),Kelly Olynyk,16429310,PF/C/F/UTIL,5000,MIA@SAC 02/18/2021 10:00PM ET,MIA,23.37
C,DeAndre Jordan (16429314),DeAndre Jordan,16429314,C/UTIL,4900,BKN@LAL 02/18/2021 10:00PM ET,BKN,21.38
PF/C,Marvin Bagley III (16429316),Marvin Bagley III,16429316,PF/C/F/UTIL,4800,MIA@SAC 02/18/2021 10:00PM ET,SAC,25.34
C,Brook Lopez (16429320),Brook Lopez,16429320,C/UTIL,4700,TOR@MIL 02/18/2021 07:30PM ET,MIL,22.05
C,Hassan Whiteside (16429322),Hassan Whiteside,16429322,C/UTIL,4600,MIA@SAC 02/18/2021 10:00PM ET,SAC,19.06
SG,Duncan Robinson (16429324),Duncan Robinson,16429324,SG/G/UTIL,4300,MIA@SAC 02/18/2021 10:00PM ET,MIA,21.86
SG/SF,Bruce Brown (16429327),Bruce Brown,16429327,SG/SF/F/G/UTIL,4100,BKN@LAL 02/18/2021 10:00PM ET,BKN,15.21
C,Marc Gasol (16429332),Marc Gasol,16429332,C/UTIL,4000,BKN@LAL 02/18/2021 10:00PM ET,LAL,15.45
SF,Talen Horton-Tucker (16429341),Talen Horton-Tucker,16429341,SF/F/UTIL,3900,BKN@LAL 02/18/2021 10:00PM ET,LAL,14.66
SF/PF,Timothe Luwawu-Cabarrot (16429344),Timothe Luwawu-Cabarrot,16429344,SF/PF/F/UTIL,3900,BKN@LAL 02/18/2021 10:00PM ET,BKN,14.23
SF,Pat Connaughton (16429334),Pat Connaughton,16429334,SF/F/UTIL,3900,TOR@MIL 02/18/2021 07:30PM ET,MIL,15.69
PG/SG,Cory Joseph (16429337),Cory Joseph,16429337,PG/SG/G/UTIL,3900,MIA@SAC 02/18/2021 10:00PM ET,SAC,14.89
