"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"52716-40199","PF","Giannis","Giannis Antetokounmpo","Antetokounmpo","52.599998474121094","1","11600","GS@MIL","MIL","GS","","","","",""
"52716-84669","PG","Luka","Luka Doncic","Doncic","48.099998474121094","1","11300","DAL@LAL","DAL","LAL","","","","",""
"52716-9488","SF","LeBron","LeBron James","James","31.5","1","11000","DAL@LAL","LAL","DAL","","","","",""
"52716-15755","PF","Anthony","Anthony Davis","Davis","25.399999618530273","1","10600","DAL@LAL","LAL","DAL","GTD","Calf","","",""
"52716-80808","PF","Jayson","Jayson Tatum","Tatum","48.400001525878906","1","9800","BKN@BOS","BOS","BKN","","","","",""
"52716-55062","C","Nikola","Nikola Jokic","Jokic","68","1","9700","LAC@DEN","DEN","LAC","","","","",""
"52716-14513","SF","Kawhi","Kawhi Leonard","Leonard","35.900001525878906","1","9500","LAC@DEN","LAC","DEN","","","","",""
"52716-14498","PG","Kyrie","Kyrie Irving","Irving","35.79999923706055","1","8900","BKN@BOS","BKN","BOS","","","","",""
"52716-9524","PG","Stephen","Stephen Curry","Curry","42.79999923706055","1","8700","GS@MIL","GS","MIL","","","","",""
"52716-9646","PF","Kevin","Kevin Durant","Durant","43.5","1","8500","BKN@BOS","BKN","BOS","","","","",""
"52716-80817","C","Bam","Bam Adebayo","Adebayo","40.20000076293945","1","8500","NO@MIA","MIA","NO","","","","",""
"52716-14528","SG","Jimmy","Jimmy Butler","Butler","48.099998474121094","1","8200","NO@MIA","MIA","NO","GTD","Ankle","","",""
"52716-63122","PF","Kristaps","Kristaps Porzingis","Porzingis","41.07017543859649","57","8000","DAL@LAL","DAL","LAL","O","Knee","","",""
"52716-66108","PG","Jamal","Jamal Murray","Murray","19.299999237060547","1","7800","LAC@DEN","DEN","LAC","GTD","Calf","","",""
"52716-110310","PF","Zion","Zion Williamson","Williamson","31.5","1","7700","NO@MIA","NO","MIA","","","","",""
"52716-12341","SG","Paul","Paul George","George","42.70000076293945","1","7600","LAC@DEN","LAC","DEN","","","","",""
"52716-67026","SF","Jaylen","Jaylen Brown","Brown","54","1","7500","BKN@BOS","BOS","BKN","","","","",""
"52716-16261","SG","Khris","Khris Middleton","Middleton","53.79999923706055","1","7400","GS@MIL","MIL","GS","","","","",""
"52716-66048","SF","Brandon","Brandon Ingram","Ingram","60.29999923706055","1","7300","NO@MIA","NO","MIA","","","","",""
"52716-9663","PG","Jrue","Jrue Holiday","Holiday","42.70000076293945","1","7000","GS@MIL","MIL","GS","","","","",""
"52716-80806","PG","Lonzo","Lonzo Ball","Ball","29","1","6600","NO@MIA","NO","MIA","","","","",""
"52716-49116","SG","Andrew","Andrew Wiggins","Wiggins","15.899999618530273","1","6600","GS@MIL","GS","MIL","","","","",""
"52716-58153","SF","Kelly","Kelly Oubre","Oubre","23.399999618530273","1","6400","GS@MIL","GS","MIL","","","","",""
"52716-23670","SG","Marcus","Marcus Smart","Smart","18.700000762939453","1","6400","BKN@BOS","BOS","BKN","","","","",""
"52716-9673","PG","Goran","Goran Dragic","Dragic","37.29999923706055","1","6400","NO@MIA","MIA","NO","","","","",""
"52716-15860","PF","Draymond","Draymond Green","Green","28.865115143531977","43","6100","GS@MIL","GS","MIL","O","Foot","","",""
"52716-14507","PG","Kemba","Kemba Walker","Walker","34.20175438596491","57","6000","BKN@BOS","BOS","BKN","O","Knee","","",""
"52716-9446","PG","Jeff","Jeff Teague","Teague","37.599998474121094","1","5800","BKN@BOS","BOS","BKN","","","","",""
"52716-23798","SF","Caris","Caris LeVert","LeVert","45.29999923706055","1","5800","BKN@BOS","BKN","BOS","","","","",""
"52716-12355","SG","Eric","Eric Bledsoe","Bledsoe","31.399999618530273","1","5600","NO@MIA","NO","MIA","","","","",""
"52716-23169","C","Steven","Steven Adams","Adams","40.099998474121094","1","5500","NO@MIA","NO","MIA","","","","",""
"52716-9957","C","Serge","Serge Ibaka","Ibaka","24.200000762939453","1","5500","LAC@DEN","LAC","DEN","","","","",""
"52716-9621","C","Brook","Brook Lopez","Lopez","16.600000381469727","1","5400","GS@MIL","MIL","GS","","","","",""
"52716-84682","SF","Michael","Michael Porter","Porter","46","1","5400","LAC@DEN","DEN","LAC","","","","",""
"52716-15846","SF","Tim","Tim Hardaway","Hardaway","19.799999237060547","1","5400","DAL@LAL","DAL","LAL","","","","",""
"52716-16233","SG","Josh","Josh Richardson","Richardson","22.899999618530273","1","5300","DAL@LAL","DAL","LAL","","","","",""
"52716-9662","PG","Lou","Lou Williams","Williams","16.899999618530273","1","5300","LAC@DEN","LAC","DEN","","","","",""
"52716-81621","PF","Maxi","Maxi Kleber","Kleber","14.100000381469727","1","5300","DAL@LAL","DAL","LAL","","","","",""
"52716-17333","SF","Will","Will Barton","Barton","33.400001525878906","1","5200","LAC@DEN","DEN","LAC","","","","",""
"52716-15542","SG","Spencer","Spencer Dinwiddie","Dinwiddie","18","1","5200","BKN@BOS","BKN","BOS","","","","",""
"52716-23776","C","Montrezl","Montrezl Harrell","Harrell","35.5","1","5100","DAL@LAL","LAL","DAL","","","","",""
"52716-40201","SG","Dennis","Dennis Schroder","Schroder","39.400001525878906","1","5000","DAL@LAL","LAL","DAL","","","","",""
"52716-110312","SF","Tyler","Tyler Herro","Herro","22.200000762939453","1","5000","NO@MIA","MIA","NO","","","","",""
"52716-9729","PF","Paul","Paul Millsap","Millsap","27.899999618530273","1","4900","LAC@DEN","DEN","LAC","","","","",""
"52716-110323","PF","Eric","Eric Paschall","Paschall","10.199999809265137","1","4900","GS@MIL","GS","MIL","","","","",""
"52716-80821","C","Jarrett","Jarrett Allen","Allen","26.399999618530273","1","4800","BKN@BOS","BKN","BOS","","","","",""
"52716-16196","C","Dwight","Dwight Powell","Powell","6.900000095367432","1","4700","DAL@LAL","DAL","LAL","","","","",""
"52716-70827","C","Ivica","Ivica Zubac","Zubac","24.700000762939453","1","4700","LAC@DEN","LAC","DEN","","","","",""
"52716-14501","C","Tristan","Tristan Thompson","Thompson","23.100000381469727","1","4600","BKN@BOS","BOS","BKN","","","","",""
"52716-9561","C","DeAndre","DeAndre Jordan","Jordan","21.700000762939453","1","4500","BKN@BOS","BKN","BOS","","","","",""
"52716-9655","SG","JJ","JJ Redick","Redick","27.100000381469727","1","4500","NO@MIA","NO","MIA","","","","",""
"52716-84681","SG","Donte","Donte DiVincenzo","DiVincenzo","30.5","1","4500","GS@MIL","MIL","GS","","","","",""
"52716-67707","PF","Marquese","Marquese Chriss","Chriss","20.100000381469727","1","4400","GS@MIL","GS","MIL","","","","",""
"52716-85137","SG","Duncan","Duncan Robinson","Robinson","20.5","1","4400","NO@MIA","MIA","NO","","","","",""
"52716-24544","SG","Gary","Gary Harris","Harris","18.399999618530273","1","4400","LAC@DEN","DEN","LAC","","","","",""
"52716-16363","SF","Joe","Joe Harris","Harris","22.399999618530273","1","4300","BKN@BOS","BKN","BOS","","","","",""
"52716-58377","PF","Kyle","Kyle Kuzma","Kuzma","14.199999809265137","1","4200","DAL@LAL","LAL","DAL","","","","",""
"52716-81529","C","Daniel","Daniel Theis","Theis","18.100000381469727","1","4200","BKN@BOS","BOS","BKN","","","","",""
"52716-14512","PF","Marcus","Marcus Morris","Morris","26.922579857610888","62","4200","LAC@DEN","LAC","DEN","O","Knee","","",""
"52716-12474","PG","Patrick","Patrick Beverley","Beverley","19.700000762939453","1","4200","LAC@DEN","LAC","DEN","","","","",""
"52716-14523","SG","Reggie","Reggie Jackson","Jackson","1.2000000476837158","1","4200","LAC@DEN","LAC","DEN","","","","",""
"52716-145347","C","James","James Wiseman","Wiseman","31.200000762939453","1","4200","GS@MIL","GS","MIL","","","","",""
"52716-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","31.100000381469727","1","4200","DAL@LAL","DAL","LAL","","","","",""
"52716-40396","PG","Monte","Monte Morris","Morris","3.4000000953674316","1","4100","LAC@DEN","DEN","LAC","","","","",""
"52716-58576","C","Kevon","Kevon Looney","Looney","4.400000095367432","1","4100","GS@MIL","GS","MIL","","","","",""
"52716-101329","PG","Kendrick","Kendrick Nunn","Nunn","2.4000000953674316","1","4100","NO@MIA","MIA","NO","","","","",""
"52716-40562","SG","Josh","Josh Hart","Hart","17.5","1","4000","NO@MIA","NO","MIA","","","","",""
"52716-84708","C","Robert","Robert Williams","Williams","10.800000190734863","1","4000","BKN@BOS","BOS","BKN","","","","",""
"52716-66046","SG","Luke","Luke Kennard","Kennard","17.399999618530273","1","4000","LAC@DEN","LAC","DEN","","","","",""
"52716-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","5.900000095367432","1","3900","DAL@LAL","DAL","LAL","","","","",""
"52716-23572","SF","Taurean","Taurean Prince","Prince","8.199999809265137","1","3900","BKN@BOS","BKN","BOS","","","","",""
"52716-23981","PG","Alex","Alex Caruso","Caruso","3.9000000953674316","1","3900","DAL@LAL","LAL","DAL","","","","",""
"52716-9664","SG","Andre","Andre Iguodala","Iguodala","7.800000190734863","1","3900","NO@MIA","MIA","NO","","","","",""
"52716-18376","SG","Damion","Damion Lee","Lee","14.399999618530273","1","3900","GS@MIL","GS","MIL","","","","",""
"52716-15843","PG","Trey","Trey Burke","Burke","6","1","3900","DAL@LAL","DAL","LAL","","","","",""
"52716-84724","SG","Landry","Landry Shamet","Shamet","8.199999809265137","1","3900","BKN@BOS","BKN","BOS","","","","",""
"52716-9466","PG","D.J.","D.J. Augustin","Augustin","20.305263586211623","57","3900","GS@MIL","MIL","GS","GTD","Calf","","",""
"52716-22541","C","Kelly","Kelly Olynyk","Olynyk","16.100000381469727","1","3800","NO@MIA","MIA","NO","","","","",""
"52716-15405","PF","JaMychal","JaMychal Green","Green","17.049205961681547","63","3800","LAC@DEN","DEN","LAC","O","Calf","","",""
"52716-111671","PG","Ky","Ky Bowman","Bowman","17.082222493489585","45","3800","LAC@DEN","LAC","DEN","","","","",""
"52716-9581","C","Marc","Marc Gasol","Gasol","1.7000000476837158","1","3800","DAL@LAL","LAL","DAL","","","","",""
"52716-15993","SG","Pat","Pat Connaughton","Connaughton","7.699999809265137","1","3800","GS@MIL","MIL","GS","","","","",""
"52716-42156","C","Bobby","Bobby Portis","Portis","8.300000190734863","1","3800","GS@MIL","MIL","GS","","","","",""
"52716-110322","PG","Jordan","Jordan Poole","Poole","6.900000095367432","1","3800","GS@MIL","GS","MIL","","","","",""
"52716-15636","SG","Kentavious","Kentavious Caldwell-Pope","Caldwell-Pope","19.899999618530273","1","3700","DAL@LAL","LAL","DAL","","","","",""
"52716-16178","SF","Maurice","Maurice Harkless","Harkless","6.900000095367432","1","3700","NO@MIA","MIA","NO","","","","",""
"52716-20277","SG","Torrey","Torrey Craig","Craig","13.177585996430496","58","3700","GS@MIL","MIL","GS","","","","",""
"52716-16790","PG","Brad","Brad Wanamaker","Wanamaker","7.699999809265137","1","3700","GS@MIL","GS","MIL","","","","",""
"52716-14511","PF","Markieff","Markieff Morris","Morris","11.300000190734863","1","3700","DAL@LAL","LAL","DAL","","","","",""
