Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,LeBron James (16478988),LeBron James,16478988,PG/SF/F/G/UTIL,10900,LAL@UTA 02/24/2021 10:00PM ET,LAL,51.43
PF/C,Domantas Sabonis (16478993),Domantas Sabonis,16478993,PF/C/F/UTIL,10500,GS@IND 02/24/2021 07:30PM ET,IND,48.17
PG,Stephen Curry (16478997),Stephen Curry,16478997,PG/G/UTIL,10000,GS@IND 02/24/2021 07:30PM ET,GS,50.08
PG,Trae Young (16479000),Trae Young,16479000,PG/G/UTIL,9800,BOS@ATL 02/24/2021 07:30PM ET,ATL,48.42
C,Karl-Anthony Towns (16479003),Karl-Anthony Towns,16479003,C/UTIL,9700,MIN@CHI 02/24/2021 08:00PM ET,MIN,48.31
SG,Zach LaVine (16479005),Zach LaVine,16479005,SG/G/UTIL,9600,MIN@CHI 02/24/2021 08:00PM ET,CHI,46.21
PF/C,Anthony Davis (16479008),Anthony Davis,16479008,PF/C/F/UTIL,9400,LAL@UTA 02/24/2021 10:00PM ET,LAL,43.75
SF,Jimmy Butler (16479012),Jimmy Butler,16479012,SF/F/UTIL,9300,TOR@MIA 02/24/2021 08:00PM ET,MIA,44.67
SF/PF,Jayson Tatum (16479015),Jayson Tatum,16479015,SF/PF/F/UTIL,9200,BOS@ATL 02/24/2021 07:30PM ET,BOS,45.88
C,Bam Adebayo (16479019),Bam Adebayo,16479019,C/UTIL,9000,TOR@MIA 02/24/2021 08:00PM ET,MIA,43.11
PG,LaMelo Ball (16479021),LaMelo Ball,16479021,PG/G/UTIL,8900,CHA@PHO 02/24/2021 09:00PM ET,CHA,35.18
PF/C,Zion Williamson (16479024),Zion Williamson,16479024,PF/C/F/UTIL,8800,DET@NO 02/24/2021 08:00PM ET,NO,40.88
PG/SG,Donovan Mitchell (16479028),Donovan Mitchell,16479028,PG/SG/G/UTIL,8700,LAL@UTA 02/24/2021 10:00PM ET,UTA,40.65
PG/SG,Fred VanVleet (16479032),Fred VanVleet,16479032,PG/SG/G/UTIL,8600,TOR@MIA 02/24/2021 08:00PM ET,TOR,41.27
PG/SG,Shai Gilgeous-Alexander (16479036),Shai Gilgeous-Alexander,16479036,PG/SG/G/UTIL,8500,SA@OKC 02/24/2021 08:00PM ET,OKC,41.53
SG/SF,Jaylen Brown (16479040),Jaylen Brown,16479040,SG/SF/F/G/UTIL,8400,BOS@ATL 02/24/2021 07:30PM ET,BOS,41.84
PG,John Wall (16479048),John Wall,16479048,PG/G/UTIL,8300,HOU@CLE 02/24/2021 07:30PM ET,HOU,36.81
SG,Devin Booker (16479045),Devin Booker,16479045,SG/G/UTIL,8300,CHA@PHO 02/24/2021 09:00PM ET,PHO,37.38
PG/SG,Malcolm Brogdon (16479051),Malcolm Brogdon,16479051,PG/SG/G/UTIL,8200,GS@IND 02/24/2021 07:30PM ET,IND,40.95
PF/C,Pascal Siakam (16479055),Pascal Siakam,16479055,PF/C/F/UTIL,8200,TOR@MIA 02/24/2021 08:00PM ET,TOR,41.26
C,Christian Wood (16479059),Christian Wood,16479059,C/UTIL,8100,HOU@CLE 02/24/2021 07:30PM ET,HOU,42.5
SF/PF,Brandon Ingram (16479061),Brandon Ingram,16479061,SF/PF/F/UTIL,8100,DET@NO 02/24/2021 08:00PM ET,NO,40.9
SF/PF,DeMar DeRozan (16479065),DeMar DeRozan,16479065,SF/PF/F/UTIL,8000,SA@OKC 02/24/2021 08:00PM ET,SA,38.21
PG/SG,Terry Rozier (16479069),Terry Rozier,16479069,PG/SG/G/UTIL,7900,CHA@PHO 02/24/2021 09:00PM ET,CHA,34.57
C,Clint Capela (16479073),Clint Capela,16479073,C/UTIL,7800,BOS@ATL 02/24/2021 07:30PM ET,ATL,40.16
C,Jarrett Allen (16479078),Jarrett Allen,16479078,C/UTIL,7700,HOU@CLE 02/24/2021 07:30PM ET,CLE,31.77
PG,Chris Paul (16479075),Chris Paul,16479075,PG/G/UTIL,7700,CHA@PHO 02/24/2021 09:00PM ET,PHO,37.99
PG/SG,Victor Oladipo (16479080),Victor Oladipo,16479080,PG/SG/G/UTIL,7600,HOU@CLE 02/24/2021 07:30PM ET,HOU,36.1
SF/PF,Jerami Grant (16479084),Jerami Grant,16479084,SF/PF/F/UTIL,7600,DET@NO 02/24/2021 08:00PM ET,DET,38.73
C,Rudy Gobert (16479088),Rudy Gobert,16479088,C/UTIL,7500,LAL@UTA 02/24/2021 10:00PM ET,UTA,39.18
PG/SG,Collin Sexton (16479093),Collin Sexton,16479093,PG/SG/G/UTIL,7400,HOU@CLE 02/24/2021 07:30PM ET,CLE,34.29
PG,Dejounte Murray (16479090),Dejounte Murray,16479090,PG/G/UTIL,7400,SA@OKC 02/24/2021 08:00PM ET,SA,35.30
C,Andre Drummond (16479097),Andre Drummond,16479097,C/UTIL,7300,HOU@CLE 02/24/2021 07:30PM ET,CLE,43.15
PG,Kyle Lowry (16479099),Kyle Lowry,16479099,PG/G/UTIL,7100,TOR@MIA 02/24/2021 08:00PM ET,TOR,37.13
SF/PF,Kelly Oubre Jr. (16479102),Kelly Oubre Jr.,16479102,SF/PF/F/UTIL,7000,GS@IND 02/24/2021 07:30PM ET,GS,29.14
PG,Caris LeVert (16479106),Caris LeVert,16479106,PG/G/UTIL,6900,GS@IND 02/24/2021 07:30PM ET,IND,36.17
C,Deandre Ayton (16479109),Deandre Ayton,16479109,C/UTIL,6900,CHA@PHO 02/24/2021 09:00PM ET,PHO,34.11
SF/PF,Gordon Hayward (16479111),Gordon Hayward,16479111,SF/PF/F/UTIL,6900,CHA@PHO 02/24/2021 09:00PM ET,CHA,37.54
PF/C,Kevin Love (16479115),Kevin Love,16479115,PF/C/F/UTIL,6800,HOU@CLE 02/24/2021 07:30PM ET,CLE,21.75
SF/PF,Kyle Kuzma (16479119),Kyle Kuzma,16479119,SF/PF/F/UTIL,6700,LAL@UTA 02/24/2021 10:00PM ET,LAL,23.39
PF/C,John Collins (16479123),John Collins,16479123,PF/C/F/UTIL,6600,BOS@ATL 02/24/2021 07:30PM ET,ATL,32.25
