slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1476,10,15,2,5,8,12,3,6,3,1,3,1,0,30.0
hardeja01,James Harden,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,1740,10,14,5,6,5,7,0,13,9,2,0,6,3,28.4
capelca01,Clint Capela,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,1524,7,9,0,0,8,10,6,7,4,1,1,0,2,27.7
foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,NEW ORLEANS PELICANS,LOSS,2129,10,18,1,3,3,3,2,4,11,3,1,2,1,27.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,OKLAHOMA CITY THUNDER,LOSS,2001,11,18,0,1,13,14,2,5,2,2,1,5,4,26.8
clarkia01,Ian Clark,NEW ORLEANS PELICANS,AWAY,SACRAMENTO KINGS,WIN,2131,11,21,7,15,2,3,2,2,3,2,2,1,2,26.0
okafoja01,Jahlil Okafor,NEW ORLEANS PELICANS,AWAY,SACRAMENTO KINGS,WIN,2115,10,14,1,1,2,2,6,8,3,0,2,1,1,25.9
caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,2498,13,22,2,8,4,6,2,4,6,1,0,3,1,25.4
paytoel01,Elfrid Payton,NEW ORLEANS PELICANS,AWAY,SACRAMENTO KINGS,WIN,2358,10,19,2,7,4,5,0,6,14,1,3,6,0,25.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,2256,9,19,5,11,7,7,1,5,5,0,0,1,1,24.6
lenal01,Alex Len,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2049,13,23,6,12,1,7,2,6,4,0,2,1,4,24.5
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,MINNESOTA TIMBERWOLVES,WIN,2291,10,22,2,6,5,7,1,9,15,1,0,4,3,24.5
crawfja01,Jamal Crawford,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,LOSS,1637,9,17,4,8,5,5,0,4,6,1,0,2,0,23.1
barneha02,Harrison Barnes,SACRAMENTO KINGS,HOME,NEW ORLEANS PELICANS,LOSS,2217,10,18,4,7,5,6,2,2,1,0,1,0,2,22.6
georgpa01,Paul George,OKLAHOMA CITY THUNDER,AWAY,MINNESOTA TIMBERWOLVES,WIN,2272,8,22,4,13,7,7,1,6,6,3,0,0,5,22.5
holidju01,Justin Holiday,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,2522,9,20,6,11,6,6,1,4,2,2,0,1,4,22.3
powelno01,Norman Powell,TORONTO RAPTORS,HOME,MIAMI HEAT,WIN,1269,7,7,4,4,5,6,0,3,1,1,0,0,2,22.3
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,LOS ANGELES CLIPPERS,WIN,1775,11,20,3,10,2,2,0,5,4,1,1,0,3,22.2
hezonma01,Mario Hezonja,NEW YORK KNICKS,HOME,WASHINGTON WIZARDS,WIN,2131,12,21,3,6,3,4,2,4,5,2,0,5,2,22.0
rosste01,Terrence Ross,ORLANDO MAGIC,AWAY,BOSTON CELTICS,WIN,1553,6,13,5,11,9,9,0,3,3,0,1,1,0,22.0
walkeke02,Kemba Walker,CHARLOTTE HORNETS,AWAY,DETROIT PISTONS,WIN,2454,11,29,3,11,6,7,1,7,7,1,0,1,2,21.6
vucevni01,Nikola Vučević,ORLANDO MAGIC,AWAY,BOSTON CELTICS,WIN,2039,12,22,1,4,0,0,5,7,4,1,2,3,3,21.0
wrighde01,Delon Wright,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,2530,8,17,1,5,3,4,0,13,12,0,1,1,5,20.9
drumman01,Andre Drummond,DETROIT PISTONS,HOME,CHARLOTTE HORNETS,LOSS,2536,6,12,0,0,3,4,9,14,1,0,3,0,3,20.7
aminual01,Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,DENVER NUGGETS,WIN,1604,8,13,1,4,6,7,3,8,0,0,1,1,1,20.5
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,2166,8,11,0,0,5,8,6,4,2,0,2,2,3,20.3
gordoer01,Eric Gordon,HOUSTON ROCKETS,HOME,PHOENIX SUNS,WIN,1454,9,14,8,13,0,0,0,1,0,1,0,1,0,20.1
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,HOME,OKLAHOMA CITY THUNDER,LOSS,2051,9,15,3,5,3,5,2,3,4,2,0,2,4,19.8
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,LOS ANGELES CLIPPERS,WIN,1775,4,9,0,1,2,2,2,8,9,5,3,2,2,19.7
mcgeeja01,JaVale McGee,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,1557,10,16,0,2,2,2,3,5,3,1,2,2,3,19.7
mejrisa01,Salah Mejri,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,1911,7,12,2,5,3,4,3,6,3,0,4,1,3,19.6
