Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Luka Doncic (16798362),Luka Doncic,16798362,PG/G/UTIL,10900,IND@DAL 03/26/2021 08:30PM ET,DAL,56.55
PG,James Harden (16798365),James Harden,16798365,PG/G/UTIL,10800,BKN@DET 03/26/2021 07:00PM ET,BKN,57.41
PF/C,Giannis Antetokounmpo (16798368),Giannis Antetokounmpo,16798368,PF/C/F/UTIL,10700,BOS@MIL 03/26/2021 07:30PM ET,MIL,58.12
C,Nikola Jokic (16798372),Nikola Jokic,16798372,C/UTIL,10600,DEN@NO 03/26/2021 08:00PM ET,DEN,59.64
PG/SF,LeBron James (16798374),LeBron James,16798374,PG/SF/F/G/UTIL,10300,CLE@LAL 03/26/2021 10:30PM ET,LAL,50.71
PG,Damian Lillard (16798379),Damian Lillard,16798379,PG/G/UTIL,10200,POR@ORL 03/26/2021 08:00PM ET,POR,50.01
C,Karl-Anthony Towns (16798382),Karl-Anthony Towns,16798382,C/UTIL,9900,HOU@MIN 03/26/2021 08:00PM ET,MIN,47.33
C,Nikola Vucevic (16798384),Nikola Vucevic,16798384,C/UTIL,9700,POR@ORL 03/26/2021 08:00PM ET,ORL,49.58
PG/SG,Kyrie Irving (16798386),Kyrie Irving,16798386,PG/SG/G/UTIL,9600,BKN@DET 03/26/2021 07:00PM ET,BKN,46.60
PG,Stephen Curry (16798390),Stephen Curry,16798390,PG/G/UTIL,9400,ATL@GS 03/26/2021 10:00PM ET,GS,48.92
PF/C,Domantas Sabonis (16798393),Domantas Sabonis,16798393,PF/C/F/UTIL,9300,IND@DAL 03/26/2021 08:30PM ET,IND,47.09
PG,Trae Young (16798397),Trae Young,16798397,PG/G/UTIL,9100,ATL@GS 03/26/2021 10:00PM ET,ATL,46.74
SF,Jimmy Butler (16798400),Jimmy Butler,16798400,SF/F/UTIL,9000,MIA@CHA 03/26/2021 08:00PM ET,MIA,46.91
PG/SG,Donovan Mitchell (16798403),Donovan Mitchell,16798403,PG/SG/G/UTIL,8900,MEM@UTA 03/26/2021 09:00PM ET,UTA,42.26
SF/PF,Kevin Durant (16798407),Kevin Durant,16798407,SF/PF/F/UTIL,8800,BKN@DET 03/26/2021 07:00PM ET,BKN,50.28
PF/C,Zion Williamson (16798411),Zion Williamson,16798411,PF/C/F/UTIL,8700,DEN@NO 03/26/2021 08:00PM ET,NO,41.98
PF,Jayson Tatum (16798415),Jayson Tatum,16798415,PF/F/UTIL,8600,BOS@MIL 03/26/2021 07:30PM ET,BOS,43.74
C,Anthony Davis (16798418),Anthony Davis,16798418,C/UTIL,8500,CLE@LAL 03/26/2021 10:30PM ET,LAL,43.75
SF,Jaylen Brown (16798420),Jaylen Brown,16798420,SF/F/UTIL,8400,BOS@MIL 03/26/2021 07:30PM ET,BOS,41.23
C,Christian Wood (16798423),Christian Wood,16798423,C/UTIL,8400,HOU@MIN 03/26/2021 08:00PM ET,HOU,40.82
C,Rudy Gobert (16798425),Rudy Gobert,16798425,C/UTIL,8300,MEM@UTA 03/26/2021 09:00PM ET,UTA,40.10
SG/SF,Khris Middleton (16798430),Khris Middleton,16798430,SG/SF/F/G/UTIL,8300,BOS@MIL 03/26/2021 07:30PM ET,MIL,38.92
PG,John Wall (16798449),John Wall,16798449,PG/G/UTIL,8300,HOU@MIN 03/26/2021 08:00PM ET,HOU,37.61
C,Bam Adebayo (16798435),Bam Adebayo,16798435,C/UTIL,8200,MIA@CHA 03/26/2021 08:00PM ET,MIA,42.94
SG,Devin Booker (16798427),Devin Booker,16798427,SG/G/UTIL,8200,PHO@TOR 03/26/2021 07:30PM ET,PHO,38.81
SF/PF,Brandon Ingram (16798445),Brandon Ingram,16798445,SF/PF/F/UTIL,8200,DEN@NO 03/26/2021 08:00PM ET,NO,40.49
PG,Jamal Murray (16798479),Jamal Murray,16798479,PG/G/UTIL,8200,DEN@NO 03/26/2021 08:00PM ET,DEN,36.57
PF/C,Kristaps Porzingis (16798437),Kristaps Porzingis,16798437,PF/C/F/UTIL,8100,IND@DAL 03/26/2021 08:30PM ET,DAL,37.93
PG,Chris Paul (16798472),Chris Paul,16798472,PG/G/UTIL,8100,PHO@TOR 03/26/2021 07:30PM ET,PHO,38.18
SF/PF,Gordon Hayward (16798459),Gordon Hayward,16798459,SF/PF/F/UTIL,8000,MIA@CHA 03/26/2021 08:00PM ET,CHA,36.62
PG/SG,Fred VanVleet (16798441),Fred VanVleet,16798441,PG/SG/G/UTIL,8000,PHO@TOR 03/26/2021 07:30PM ET,TOR,40.79
PG,Kyle Lowry (16798469),Kyle Lowry,16798469,PG/G/UTIL,7900,PHO@TOR 03/26/2021 07:30PM ET,TOR,38.58
C,Jarrett Allen (16798457),Jarrett Allen,16798457,C/UTIL,7900,CLE@LAL 03/26/2021 10:30PM ET,CLE,32.03
SG/SF,Anthony Edwards (16798452),Anthony Edwards,16798452,SG/SF/F/G/UTIL,7900,HOU@MIN 03/26/2021 08:00PM ET,MIN,28.88
SF/PF,Jerami Grant (16798475),Jerami Grant,16798475,SF/PF/F/UTIL,7800,BKN@DET 03/26/2021 07:00PM ET,DET,37.85
C,Clint Capela (16798463),Clint Capela,16798463,C/UTIL,7800,ATL@GS 03/26/2021 10:00PM ET,ATL,40.05
PG/SG,Victor Oladipo (16798465),Victor Oladipo,16798465,PG/SG/G/UTIL,7800,HOU@MIN 03/26/2021 08:00PM ET,HOU,37.81
PF/C,Pascal Siakam (16798496),Pascal Siakam,16798496,PF/C/F/UTIL,7700,PHO@TOR 03/26/2021 07:30PM ET,TOR,39.92
