Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (16048547),James Harden,16048547,PG/SG/G/UTIL,11200,HOU@DEN 12/28/2020 09:00PM ET,HOU,79
PG,Damian Lillard (16048551),Damian Lillard,16048551,PG/G/UTIL,10300,POR@LAL 12/28/2020 10:00PM ET,POR,41.12
PF/C,Anthony Davis (16048554),Anthony Davis,16048554,PF/C/F/UTIL,10100,POR@LAL 12/28/2020 10:00PM ET,LAL,38.88
PG/SF,LeBron James (16048560),LeBron James,16048560,PG/SF/F/G/UTIL,10000,POR@LAL 12/28/2020 10:00PM ET,LAL,40.42
C,Nikola Jokic (16048558),Nikola Jokic,16048558,C/UTIL,9800,HOU@DEN 12/28/2020 09:00PM ET,DEN,63.25
PG,Trae Young (16048565),Trae Young,16048565,PG/G/UTIL,9500,DET@ATL 12/28/2020 07:30PM ET,ATL,54.12
PG,Kyrie Irving (16048568),Kyrie Irving,16048568,PG/G/UTIL,9000,MEM@BKN 12/28/2020 07:30PM ET,BKN,46.42
PF,Kevin Durant (16048571),Kevin Durant,16048571,PF/F/UTIL,8600,MEM@BKN 12/28/2020 07:30PM ET,BKN,41.83
PG,Ja Morant (16048574),Ja Morant,16048574,PG/G/UTIL,8300,MEM@BKN 12/28/2020 07:30PM ET,MEM,55.12
PG/SG,CJ McCollum (16048577),CJ McCollum,16048577,PG/SG/G/UTIL,8100,POR@LAL 12/28/2020 10:00PM ET,POR,51.12
PG,Shai Gilgeous-Alexander (16048581),Shai Gilgeous-Alexander,16048581,PG/G/UTIL,8000,UTA@OKC 12/28/2020 08:00PM ET,OKC,46.25
C,Jonas Valanciunas (16048584),Jonas Valanciunas,16048584,C/UTIL,7700,MEM@BKN 12/28/2020 07:30PM ET,MEM,38.88
PF/C,John Collins (16048590),John Collins,16048590,PF/C/F/UTIL,7600,DET@ATL 12/28/2020 07:30PM ET,ATL,29
PG/SG,Donovan Mitchell (16048586),Donovan Mitchell,16048586,PG/SG/G/UTIL,7600,UTA@OKC 12/28/2020 08:00PM ET,UTA,37.38
PF/C,Montrezl Harrell (16048596),Montrezl Harrell,16048596,PF/C/F/UTIL,7500,POR@LAL 12/28/2020 10:00PM ET,LAL,30.5
C,Rudy Gobert (16048594),Rudy Gobert,16048594,C/UTIL,7400,UTA@OKC 12/28/2020 08:00PM ET,UTA,45.25
PG,John Wall (16048600),John Wall,16048600,PG/G/UTIL,7300,HOU@DEN 12/28/2020 09:00PM ET,HOU,0
C,Christian Wood (16048603),Christian Wood,16048603,C/UTIL,7200,HOU@DEN 12/28/2020 09:00PM ET,HOU,53.75
PG,Jamal Murray (16048605),Jamal Murray,16048605,PG/G/UTIL,7100,HOU@DEN 12/28/2020 09:00PM ET,DEN,27.38
PF/C,Blake Griffin (16048608),Blake Griffin,16048608,PF/C/F/UTIL,6900,DET@ATL 12/28/2020 07:30PM ET,DET,36.88
C,Jusuf Nurkic (16048612),Jusuf Nurkic,16048612,C/UTIL,6800,POR@LAL 12/28/2020 10:00PM ET,POR,29.75
SG/SF,Caris LeVert (16048614),Caris LeVert,16048614,SG/SF/F/G/UTIL,6600,MEM@BKN 12/28/2020 07:30PM ET,BKN,28.92
SF/PF,Michael Porter Jr. (16048619),Michael Porter Jr.,16048619,SF/PF/F/UTIL,6500,HOU@DEN 12/28/2020 09:00PM ET,DEN,32.75
PF/C,Jaren Jackson Jr. (16048623),Jaren Jackson Jr.,16048623,PF/C/F/UTIL,6400,MEM@BKN 12/28/2020 07:30PM ET,MEM,0
PG,Mike Conley (16048627),Mike Conley,16048627,PG/G/UTIL,6300,UTA@OKC 12/28/2020 08:00PM ET,UTA,30.12
PG,Derrick Rose (16048639),Derrick Rose,16048639,PG/G/UTIL,6200,DET@ATL 12/28/2020 07:30PM ET,DET,26.38
SG/SF,Will Barton (16048630),Will Barton,16048630,SG/SF/F/G/UTIL,6200,HOU@DEN 12/28/2020 09:00PM ET,DEN,29.38
PG/SG,Dennis Schroder (16048635),Dennis Schroder,16048635,PG/SG/G/UTIL,6100,POR@LAL 12/28/2020 10:00PM ET,LAL,31.17
SF/PF,Kyle Kuzma (16048646),Kyle Kuzma,16048646,SF/PF/F/UTIL,6100,POR@LAL 12/28/2020 10:00PM ET,LAL,26.17
PF/C,Al Horford (16048652),Al Horford,16048652,PF/C/F/UTIL,6000,UTA@OKC 12/28/2020 08:00PM ET,OKC,25.25
SF/PF,Jerami Grant (16048642),Jerami Grant,16048642,SF/PF/F/UTIL,5900,DET@ATL 12/28/2020 07:30PM ET,DET,35.88
C,Clint Capela (16048650),Clint Capela,16048650,C/UTIL,5900,DET@ATL 12/28/2020 07:30PM ET,ATL,0
C,Jarrett Allen (16048661),Jarrett Allen,16048661,C/UTIL,5800,MEM@BKN 12/28/2020 07:30PM ET,BKN,28.17
SG/SF,Eric Gordon (16048656),Eric Gordon,16048656,SG/SF/F/G/UTIL,5800,HOU@DEN 12/28/2020 09:00PM ET,HOU,0
C,Mason Plumlee (16048663),Mason Plumlee,16048663,C/UTIL,5700,DET@ATL 12/28/2020 07:30PM ET,DET,31.12
PF,Darius Bazley (16048669),Darius Bazley,16048669,PF/F/UTIL,5700,UTA@OKC 12/28/2020 08:00PM ET,OKC,36.5
SF/PF,Bojan Bogdanovic (16048665),Bojan Bogdanovic,16048665,SF/PF/F/UTIL,5600,UTA@OKC 12/28/2020 08:00PM ET,UTA,23.88
SG/SF,Dillon Brooks (16048672),Dillon Brooks,16048672,SG/SF/F/G/UTIL,5500,MEM@BKN 12/28/2020 07:30PM ET,MEM,31.25
PG/SG,Spencer Dinwiddie (16048677),Spencer Dinwiddie,16048677,PG/SG/G/UTIL,5400,MEM@BKN 12/28/2020 07:30PM ET,BKN,18.08
PF/C,Paul Millsap (16048683),Paul Millsap,16048683,PF/C/F/UTIL,5300,HOU@DEN 12/28/2020 09:00PM ET,DEN,19.75
C,DeMarcus Cousins (16048681),DeMarcus Cousins,16048681,C/UTIL,5200,HOU@DEN 12/28/2020 09:00PM ET,HOU,0
PF,Robert Covington (16048689),Robert Covington,16048689,PF/F/UTIL,5200,POR@LAL 12/28/2020 10:00PM ET,POR,18.5
C,DeAndre Jordan (16048687),DeAndre Jordan,16048687,C/UTIL,5100,MEM@BKN 12/28/2020 07:30PM ET,BKN,20.33
