"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"48191-40199","SF","Giannis","Giannis Antetokounmpo","Antetokounmpo","56.584373474121094","64","10500","MIL@MEM","MIL","MEM","O","Suspension","","",""
"48191-84669","SG","Luka","Luka Doncic","Doncic","52.28548308341734","62","10300","DAL@PHO","DAL","PHO","","","","",""
"48191-20848","PG","Damian","Damian Lillard","Lillard","48.110768479567305","65","10100","POR@BKN","POR","BKN","","","","",""
"48191-63122","PF","Kristaps","Kristaps Porzingis","Porzingis","41.07017543859649","57","9200","DAL@PHO","DAL","PHO","GTD","Heel","","",""
"48191-58460","SG","Devin","Devin Booker","Booker","40.10428641183036","70","8800","DAL@PHO","PHO","DAL","","","","",""
"48191-55057","C","Jusuf","Jusuf Nurkic","Nurkic","44.128570556640625","7","8500","POR@BKN","POR","BKN","","","","",""
"48191-23798","SG","Caris","Caris LeVert","LeVert","31.30909035422585","44","8300","POR@BKN","BKN","POR","","","","",""
"48191-14514","C","Nikola","Nikola Vucevic","Vucevic","41.52294921875","61","7900","NO@ORL","ORL","NO","","","","",""
"48191-66113","SG","Donovan","Donovan Mitchell","Mitchell","36.22142857142857","70","7800","SA@UTA","UTA","SA","","","","",""
"48191-9714","SG","DeMar","DeMar DeRozan","DeRozan","38.6764705882353","68","7800","SA@UTA","SA","UTA","","","","",""
"48191-110344","PG","Ja","Ja Morant","Morant","33.301491808535445","67","7700","MIL@MEM","MEM","MIL","","","","",""
"48191-19067","SG","CJ","CJ McCollum","McCollum","36.05942170516305","69","7400","POR@BKN","POR","BKN","GTD","Back","","",""
"48191-9663","SG","Jrue","Jrue Holiday","Holiday","38.50967899445565","62","7400","NO@ORL","NO","ORL","O","Elbow","","",""
"48191-66048","SF","Brandon","Brandon Ingram","Ingram","38.06562423706055","64","7300","NO@ORL","NO","ORL","O","Knee","","",""
"48191-40203","C","Rudy","Rudy Gobert","Gobert","39.78115800498188","69","7300","SA@UTA","UTA","SA","O","Back","","",""
"48191-84673","C","Deandre","Deandre Ayton","Ayton","39.402703362542226","37","7300","DAL@PHO","PHO","DAL","","","","",""
"48191-80821","C","Jarrett","Jarrett Allen","Allen","29.318840579710145","69","7200","POR@BKN","BKN","POR","","","","",""
"48191-16261","SG","Khris","Khris Middleton","Middleton","35.21451691658266","62","7000","MIL@MEM","MIL","MEM","GTD","Rest","","",""
"48191-14503","C","Jonas","Jonas Valanciunas","Valanciunas","33.526087664175726","69","7000","MIL@MEM","MEM","MIL","","","","",""
"48191-49675","PG","Derrick","Derrick White","White","23.736764346852024","68","6900","SA@UTA","SA","UTA","","","","",""
"48191-110310","PF","Zion","Zion Williamson","Williamson","31.76538555438702","26","6800","NO@ORL","NO","ORL","O","Knee","","",""
"48191-80806","PG","Lonzo","Lonzo Ball","Ball","31.978124618530273","64","6700","NO@ORL","NO","ORL","","","","",""
"48191-67708","PG","Dejounte","Dejounte Murray","Murray","27.873846905048076","65","6600","SA@UTA","SA","UTA","","","","",""
"48191-14496","PG","Ricky","Ricky Rubio","Rubio","34.053123474121094","64","6500","DAL@PHO","PHO","DAL","","","","",""
"48191-41594","PF","Aaron","Aaron Gordon","Gordon","31.870967741935484","62","6300","NO@ORL","ORL","NO","O","Hamstring","","",""
"48191-15846","SF","Tim","Tim Hardaway","Hardaway","23.77857142857143","70","6000","DAL@PHO","DAL","PHO","","","","",""
"48191-110353","PF","Brandon","Brandon Clarke","Clarke","24.72758536503233","58","5800","MIL@MEM","MEM","MIL","","","","",""
"48191-12355","PG","Eric","Eric Bledsoe","Bledsoe","30.42833251953125","60","5800","MIL@MEM","MIL","MEM","","","","",""
"48191-9575","PG","Mike","Mike Conley","Conley","24.98333231608073","48","5800","SA@UTA","UTA","SA","O","Knee","","",""
"48191-9621","C","Brook","Brook Lopez","Lopez","27.740298143073694","67","5800","MIL@MEM","MIL","MEM","","","","",""
"48191-60233","SG","Dillon","Dillon Brooks","Brooks","25.072221544053818","72","5700","MIL@MEM","MEM","MIL","","","","",""
"48191-9577","SF","Rudy","Rudy Gay","Gay","21.602985439015857","67","5700","SA@UTA","SA","UTA","","","","",""
"48191-9508","SF","Carmelo","Carmelo Anthony","Anthony","27.582455283717106","57","5400","POR@BKN","POR","BKN","","","","",""
"48191-12351","C","Derrick","Derrick Favors","Favors","26.051922137920673","52","5400","NO@ORL","NO","ORL","","","","",""
"48191-23096","SF","Evan","Evan Fournier","Fournier","28.374241684422348","66","5300","NO@ORL","ORL","NO","O","Illness","","",""
"48191-80805","PG","Markelle","Markelle Fultz","Fultz","25.949296118507924","71","5300","NO@ORL","ORL","NO","","","","",""
"48191-59318","SF","Joe","Joe Ingles","Ingles","23.583098935409332","71","5300","SA@UTA","UTA","SA","","","","",""
"48191-58378","C","Jakob","Jakob Poeltl","Poeltl","20.146153846153847","65","5200","SA@UTA","SA","UTA","","","","",""
