slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
washipj01,P.J. Washington,CHARLOTTE HORNETS,AWAY,SACRAMENTO KINGS,WIN,2492,15,23,5,8,7,7,2,7,2,2,2,1,4,37.6
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,2363,16,29,3,6,11,12,2,5,2,2,1,5,1,33.3
bookede01,Devin Booker,PHOENIX SUNS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2047,15,26,1,6,12,13,0,5,5,0,1,2,3,32.9
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,LOS ANGELES CLIPPERS,WIN,2395,15,27,2,7,4,6,4,10,5,1,4,4,2,30.6
collijo01,John Collins,ATLANTA HAWKS,AWAY,MIAMI HEAT,LOSS,2221,13,21,2,3,6,7,3,7,1,1,3,1,3,29.9
hieldbu01,Buddy Hield,SACRAMENTO KINGS,HOME,CHARLOTTE HORNETS,LOSS,2329,10,17,8,15,2,3,0,2,7,0,0,1,3,25.0
barneha02,Harrison Barnes,SACRAMENTO KINGS,HOME,CHARLOTTE HORNETS,LOSS,2515,10,14,4,7,4,5,1,5,6,0,0,3,2,24.4
randlju01,Julius Randle,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,2265,10,18,3,6,2,3,1,7,6,2,1,1,2,23.9
ballla01,LaMelo Ball,CHARLOTTE HORNETS,AWAY,SACRAMENTO KINGS,WIN,2311,7,12,1,2,9,10,0,4,12,0,1,3,4,23.7
nunnke01,Kendrick Nunn,MIAMI HEAT,HOME,ATLANTA HAWKS,WIN,1965,8,15,4,8,4,4,0,3,7,1,1,0,2,23.4
leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,AWAY,MILWAUKEE BUCKS,LOSS,2237,10,21,2,6,3,4,4,5,3,2,0,0,0,22.3
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,2321,12,22,3,10,4,4,0,8,3,3,0,4,4,22.3
capelca01,Clint Capela,ATLANTA HAWKS,AWAY,MIAMI HEAT,LOSS,2137,9,17,0,0,2,3,9,5,1,1,3,0,2,22.1
aytonde01,Deandre Ayton,PHOENIX SUNS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1548,9,11,0,0,4,4,2,8,1,1,0,0,4,21.8
baglema01,Marvin Bagley,SACRAMENTO KINGS,HOME,CHARLOTTE HORNETS,LOSS,2096,11,20,2,5,0,2,4,6,1,2,1,1,2,19.8
barrerj01,RJ Barrett,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,2113,8,13,2,4,3,3,0,5,3,1,1,1,2,18.6
jamesle01,LeBron James,LOS ANGELES LAKERS,HOME,GOLDEN STATE WARRIORS,WIN,1464,7,12,3,5,2,4,2,4,4,2,2,2,2,18.6
theisda01,Daniel Theis,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,1929,8,11,1,3,3,6,3,6,3,1,0,2,3,18.1
walkeke02,Kemba Walker,BOSTON CELTICS,HOME,WASHINGTON WIZARDS,WIN,1970,7,17,3,7,4,5,0,5,8,2,0,3,1,17.2
clarkbr01,Brandon Clarke,MEMPHIS GRIZZLIES,AWAY,HOUSTON ROCKETS,WIN,1234,7,9,0,2,2,4,1,11,1,1,0,0,1,17.0
achiupr01,Precious Achiuwa,MIAMI HEAT,HOME,ATLANTA HAWKS,WIN,722,4,5,0,0,6,7,4,3,1,1,1,1,0,16.8
paulch01,Chris Paul,PHOENIX SUNS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1926,5,8,1,2,0,0,0,6,15,1,0,4,1,16.3
banede01,Desmond Bane,MEMPHIS GRIZZLIES,AWAY,HOUSTON ROCKETS,WIN,1672,6,7,1,2,2,2,2,5,1,3,1,2,4,16.2
bertada01,Dāvis Bertāns,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,1568,5,9,5,9,5,5,0,2,2,0,0,0,4,16.1
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,LOS ANGELES CLIPPERS,WIN,1967,6,14,2,5,5,6,0,6,8,0,0,2,3,15.4
adebaba01,Bam Adebayo,MIAMI HEAT,HOME,ATLANTA HAWKS,WIN,2096,6,12,0,0,4,5,5,8,5,0,3,5,2,15.3
bridgmi02,Miles Bridges,CHARLOTTE HORNETS,AWAY,SACRAMENTO KINGS,WIN,1954,5,7,3,4,0,0,2,7,4,0,0,0,3,15.2
meltode01,De'Anthony Melton,MEMPHIS GRIZZLIES,AWAY,HOUSTON ROCKETS,WIN,1345,5,8,1,2,3,3,0,3,5,4,0,2,4,15.2
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,PHOENIX SUNS,LOSS,1996,7,16,2,7,5,6,2,8,1,1,1,2,4,14.8
winslju01,Justise Winslow,MEMPHIS GRIZZLIES,AWAY,HOUSTON ROCKETS,WIN,1249,8,12,1,3,3,4,0,3,2,0,2,3,1,14.7
westbru01,Russell Westbrook,WASHINGTON WIZARDS,AWAY,BOSTON CELTICS,LOSS,2156,10,22,1,5,3,4,3,8,4,1,1,5,4,14.6
foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,CHARLOTTE HORNETS,LOSS,2433,9,22,1,3,1,4,0,1,14,1,0,2,4,14.5
bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1621,4,5,0,0,1,1,3,4,2,2,2,1,0,14.2
ellinwa01,Wayne Ellington,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,1213,4,6,4,6,3,3,0,1,0,1,1,0,1,14.0
holmeri01,Richaun Holmes,SACRAMENTO KINGS,HOME,CHARLOTTE HORNETS,LOSS,2022,5,8,0,1,3,3,1,7,1,2,1,0,4,14.0
noelne01,Nerlens Noel,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,2377,4,5,0,0,0,0,4,7,2,3,3,2,4,13.9
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,LOS ANGELES LAKERS,LOSS,1554,5,13,2,7,4,5,0,4,7,3,0,3,2,13.8
