Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,James Harden (16531982),James Harden,16531982,PG/G/UTIL,11000,BKN@SA 03/01/2021 08:30PM ET,BKN,55.52
C,Nikola Jokic (16531985),Nikola Jokic,16531985,C/UTIL,10800,DEN@CHI 03/01/2021 08:00PM ET,DEN,59.02
PG,Luka Doncic (16531987),Luka Doncic,16531987,PG/G/UTIL,10700,DAL@ORL 03/01/2021 07:00PM ET,DAL,56.48
C,Joel Embiid (16531990),Joel Embiid,16531990,C/UTIL,10600,IND@PHI 03/01/2021 07:00PM ET,PHI,54.23
PG,Damian Lillard (16531992),Damian Lillard,16531992,PG/G/UTIL,10400,CHA@POR 03/01/2021 10:30PM ET,POR,50.46
C,Nikola Vucevic (16531995),Nikola Vucevic,16531995,C/UTIL,10200,DAL@ORL 03/01/2021 07:00PM ET,ORL,49.17
PF/C,Domantas Sabonis (16531997),Domantas Sabonis,16531997,PF/C/F/UTIL,10100,IND@PHI 03/01/2021 07:00PM ET,IND,47.80
SG,Zach LaVine (16532001),Zach LaVine,16532001,SG/G/UTIL,9500,DEN@CHI 03/01/2021 08:00PM ET,CHI,45.52
PG/SG,Kyrie Irving (16532004),Kyrie Irving,16532004,PG/SG/G/UTIL,9100,BKN@SA 03/01/2021 08:30PM ET,BKN,46.03
PF/C,Zion Williamson (16532012),Zion Williamson,16532012,PF/C/F/UTIL,9000,UTA@NO 03/01/2021 08:00PM ET,NO,41.83
SF/PF,Kevin Durant (16532008),Kevin Durant,16532008,SF/PF/F/UTIL,9000,BKN@SA 03/01/2021 08:30PM ET,BKN,50.28
PG,Jamal Murray (16532016),Jamal Murray,16532016,PG/G/UTIL,8900,DEN@CHI 03/01/2021 08:00PM ET,DEN,37.07
PG/SF,Ben Simmons (16532019),Ben Simmons,16532019,PG/SF/F/G/UTIL,8800,IND@PHI 03/01/2021 07:00PM ET,PHI,41.85
PG,LaMelo Ball (16532024),LaMelo Ball,16532024,PG/G/UTIL,8700,CHA@POR 03/01/2021 10:30PM ET,CHA,35.98
PG/SG,Donovan Mitchell (16532027),Donovan Mitchell,16532027,PG/SG/G/UTIL,8600,UTA@NO 03/01/2021 08:00PM ET,UTA,41.09
C,Jarrett Allen (16532031),Jarrett Allen,16532031,C/UTIL,8500,CLE@HOU 03/01/2021 09:00PM ET,CLE,32.70
SF/PF,Brandon Ingram (16532037),Brandon Ingram,16532037,SF/PF/F/UTIL,8400,UTA@NO 03/01/2021 08:00PM ET,NO,40.99
