Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,James Harden (16856125),James Harden,16856125,PG/G/UTIL,10900,HOU@BKN 03/31/2021 07:30PM ET,BKN,58.44
PG/SF,Luka Doncic (16856128),Luka Doncic,16856128,PG/SF/F/G/UTIL,10700,DAL@BOS 03/31/2021 07:30PM ET,DAL,56.23
PF/C,Giannis Antetokounmpo (16856133),Giannis Antetokounmpo,16856133,PF/C/F/UTIL,10500,MIL@LAL 03/31/2021 10:00PM ET,MIL,57.26
PG,LeBron James (16856137),LeBron James,16856137,PG/G/UTIL,10000,MIL@LAL 03/31/2021 10:00PM ET,LAL,50.71
C,Karl-Anthony Towns (16856140),Karl-Anthony Towns,16856140,C/UTIL,9800,NY@MIN 03/31/2021 08:00PM ET,MIN,48.90
PF/C,Julius Randle (16856142),Julius Randle,16856142,PF/C/F/UTIL,9700,NY@MIN 03/31/2021 08:00PM ET,NY,47.86
PG/SG,Kyrie Irving (16856146),Kyrie Irving,16856146,PG/SG/G/UTIL,9600,HOU@BKN 03/31/2021 07:30PM ET,BKN,46.68
PG,Damian Lillard (16856150),Damian Lillard,16856150,PG/G/UTIL,9500,POR@DET 03/31/2021 07:00PM ET,POR,49.87
PF/C,Domantas Sabonis (16856153),Domantas Sabonis,16856153,PF/C/F/UTIL,9400,MIA@IND 03/31/2021 07:00PM ET,IND,47.44
PG,De'Aaron Fox (16856157),De'Aaron Fox,16856157,PG/G/UTIL,9300,SAC@SA 03/31/2021 08:30PM ET,SAC,43.29
C,Nikola Vucevic (16856160),Nikola Vucevic,16856160,C/UTIL,9100,CHI@PHO 03/31/2021 10:00PM ET,CHI,49.17
PG/SG,Donovan Mitchell (16856162),Donovan Mitchell,16856162,PG/SG/G/UTIL,8900,UTA@MEM 03/31/2021 08:00PM ET,UTA,42.51
SF,Jimmy Butler (16856166),Jimmy Butler,16856166,SF/F/UTIL,8800,MIA@IND 03/31/2021 07:00PM ET,MIA,46.66
PF,Jayson Tatum (16856169),Jayson Tatum,16856169,PF/F/UTIL,8700,DAL@BOS 03/31/2021 07:30PM ET,BOS,44.37
SF/PF,Kevin Durant (16856172),Kevin Durant,16856172,SF/PF/F/UTIL,8600,HOU@BKN 03/31/2021 07:30PM ET,BKN,50.28
SG,Devin Booker (16856176),Devin Booker,16856176,SG/G/UTIL,8500,CHI@PHO 03/31/2021 10:00PM ET,PHO,38.61
C,Christian Wood (16856179),Christian Wood,16856179,C/UTIL,8300,HOU@BKN 03/31/2021 07:30PM ET,HOU,40.77
