Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
56217-40830,SG,Delon,Delon Wright,Wright,27.9702709301098,37,5400,SAC@SA,SAC,SA,,,,,,SG
56217-40562,SG,Josh,Josh Hart,Hart,23.92222222222222,45,5300,NO@BOS,NO,BOS,,,,,,SG
56217-84681,SG,Donte,Donte DiVincenzo,DiVincenzo,24.34318126331676,44,5300,MIL@LAC,MIL,LAC,,,,,,SG
56217-84709,C,Mitchell,Mitchell Robinson,Robinson,25.73871046496976,31,5300,MIA@NY,NY,MIA,O,Foot,,,,C
56217-9621,C,Brook,Brook Lopez,Lopez,23.764444986979168,45,5300,MIL@LAC,MIL,LAC,,,,,,C
56217-22541,C,Kelly,Kelly Olynyk,Olynyk,24.079545454545453,44,5200,MEM@HOU,HOU,MEM,,,,,,C
56217-97018,PG,Chris,Chris Chiozza,Chiozza,10.731249809265137,16,5200,MIN@BKN,BKN,MIN,,,,,,PG
56217-23294,SF,Danuel,Danuel House,House,19.962962962962962,27,5200,MEM@HOU,HOU,MEM,,,,,,SF
56217-145536,PG,Theo,Theo Maledon,Maledon,18.761538774539265,39,5100,DAL@OKC,OKC,DAL,,,,,,PG
56217-84679,PF,Marvin,Marvin Bagley,Bagley,25.87837837837838,37,5100,SAC@SA,SAC,SA,O,Hand,,,,PF
56217-110637,PF,Darius,Darius Bazley,Bazley,24.77777777777778,36,5000,DAL@OKC,OKC,DAL,GTD,Shoulder,,,,PF
56217-12368,PF,Nemanja,Nemanja Bjelica,Bjelica,14.711538461538462,26,5000,MIA@NY,MIA,NY,,,,,,PF
56217-20640,PG,Jordan,Jordan Clarkson,Clarkson,26.71333279079861,45,5000,CLE@UTA,UTA,CLE,,,,,,PG
56217-111273,SF,Luguentz,Luguentz Dort,Dort,21.273171029439787,41,5000,DAL@OKC,OKC,DAL,GTD,Concussion,,,,SF
56217-84690,PG,Jalen,Jalen Brunson,Brunson,21.80500030517578,40,5000,DAL@OKC,DAL,OKC,,,,,,PG
56217-110347,SF,Keldon,Keldon Johnson,Johnson,26.32250061035156,40,5000,SAC@SA,SA,SAC,,,,,,SF
56217-16233,SF,Josh,Josh Richardson,Richardson,23.72571498325893,35,5000,DAL@OKC,DAL,OKC,,,,,,SF
56217-145348,PG,Immanuel,Immanuel Quickley,Quickley,20.346341761147105,41,5000,MIA@NY,NY,MIA,,,,,,PG
56217-68203,C,Chris,Chris Boucher,Boucher,29.22826086956522,46,4900,TOR@DET,TOR,DET,,,,,,C
56217-42156,PF,Bobby,Bobby Portis,Portis,23.52558082757994,43,4900,MIL@LAC,MIL,LAC,O,Covid-19,,,,PF
56217-9957,PF,Serge,Serge Ibaka,Ibaka,24.6974362104367,39,4900,MIL@LAC,LAC,MIL,O,Back,,,,PF
56217-145538,PF,Aleksej,Aleksej Pokusevski,Pokusevski,16.919230534480167,26,4800,DAL@OKC,OKC,DAL,,,,,,PF
56217-40262,SG,Sterling,Sterling Brown,Brown,18.1046511627907,43,4800,MEM@HOU,HOU,MEM,,,,,,SG
56217-9560,PF,Blake,Blake Griffin,Griffin,24.056521208389945,23,4800,MIN@BKN,BKN,MIN,,,,,,PF
56217-9577,PF,Rudy,Rudy Gay,Gay,21.88333299424913,36,4800,SAC@SA,SA,SAC,,,,,,PF
56217-80812,PF,Lauri,Lauri Markkanen,Markkanen,27.40833282470703,24,4800,CHI@GS,CHI,GS,GTD,Calf,,,,PF
56217-145328,SF,Saddiq,Saddiq Bey,Bey,19.06511599518532,43,4800,TOR@DET,DET,TOR,,,,,,SF
56217-80823,PF,Tony,Tony Bradley,Bradley,15.514999389648438,20,4800,DAL@OKC,OKC,DAL,GTD,Not injury related,,,,PF
56217-9673,PG,Goran,Goran Dragic,Dragic,24.871429443359375,28,4800,MIA@NY,MIA,NY,GTD,Back,,,,PG
56217-9688,PF,LaMarcus,LaMarcus Aldridge,Aldridge,24.419047037760418,21,4800,MIN@BKN,BKN,MIN,GTD,Not injury related,,,,PF
56217-18393,PG,T.J.,T.J. McConnell,McConnell,25.912195717416157,41,4800,IND@WAS,IND,WAS,,,,,,PG
56217-16363,SF,Joe,Joe Harris,Harris,22.52608589504076,46,4800,MIN@BKN,BKN,MIN,,,,,,SF
56217-84695,SG,Gary,Gary Trent,Trent,21.68837152525436,43,4700,TOR@DET,TOR,DET,,,,,,SG
56217-84711,SG,Grayson,Grayson Allen,Allen,19.909677813130042,31,4700,MEM@HOU,MEM,HOU,,,,,,SG
56217-110346,PF,Isaiah,Isaiah Roby,Roby,20.992308005308495,39,4700,DAL@OKC,OKC,DAL,,,,,,PF
56217-80814,PG,Dennis,Dennis Smith,Smith,19.42105263157895,19,4700,TOR@DET,DET,TOR,O,Back,,,,PG
56217-15947,SG,Reggie,Reggie Bullock,Bullock,17.484616010616985,39,4600,MIA@NY,NY,MIA,GTD,Ankle,,,,SG
56217-15993,SG,Pat,Pat Connaughton,Connaughton,17.540476481119793,42,4600,MIL@LAC,MIL,LAC,,,,,,SG
56217-110326,PG,Coby,Coby White,White,27.277271617542613,44,4600,CHI@GS,CHI,GS,,,,,,PG
56217-110354,PF,Nicolas,Nicolas Claxton,Claxton,21.278570992606028,14,4600,MIN@BKN,BKN,MIN,,,,,,PF
56217-18338,PF,Royce,Royce O'Neale,O'Neale,22.13999972873264,45,4600,CLE@UTA,UTA,CLE,,,,,,PF
56217-23097,PG,Tomas,Tomas Satoransky,Satoransky,18.97878750887784,33,4500,CHI@GS,CHI,GS,,,,,,PG
56217-145533,PF,Kenyon,Kenyon Martin,Martin,17.52777777777778,18,4500,MEM@HOU,HOU,MEM,,,,,,PF
56217-85137,SG,Duncan,Duncan Robinson,Robinson,20.91956495202106,46,4500,MIA@NY,MIA,NY,,,,,,SG
56217-14512,PF,Marcus,Marcus Morris,Morris,19.97777811686198,36,4500,MIL@LAC,LAC,MIL,,,,,,PF
56217-19138,PG,Elfrid,Elfrid Payton,Payton,23.12162162162162,37,4500,MIA@NY,NY,MIA,,,,,,PG
56217-84702,SG,Lonnie,Lonnie Walker,Walker,18.921620961782093,37,4500,SAC@SA,SA,SAC,O,Wrist,,,,SG
56217-81529,PF,Daniel,Daniel Theis,Theis,22.011904761904763,42,4400,CHI@GS,CHI,GS,GTD,Personal,,,,PF
56217-18600,PG,Tyler,Tyler Johnson,Johnson,9.944444444444445,27,4400,MIN@BKN,BKN,MIN,,,,,,PG
56217-84694,SG,Bruce,Bruce Brown,Brown,17.990475609188987,42,4400,MIN@BKN,BKN,MIN,,,,,,SG
56217-85305,SF,Kenrich,Kenrich Williams,Williams,16.517777506510416,45,4400,DAL@OKC,OKC,DAL,,,,,,SF
56217-9538,PF,Trevor,Trevor Ariza,Ariza,19.660000610351563,5,4400,MIA@NY,MIA,NY,,,,,,PF
56217-16196,C,Dwight,Dwight Powell,Powell,11.754838512789819,31,4400,DAL@OKC,DAL,OKC,,,,,,C
56217-9556,SF,Eric,Eric Gordon,Gordon,25.44814724392361,27,4400,MEM@HOU,HOU,MEM,O,Groin,,,,SF
56217-9561,C,DeAndre,DeAndre Jordan,Jordan,22.240908536044035,44,4400,MIN@BKN,BKN,MIN,,,,,,C
56217-145313,PF,Jordan,Jordan Nwora,Nwora,9.114285605294365,14,4400,MIL@LAC,MIL,LAC,,,,,,PF
56217-12363,C,Hassan,Hassan Whiteside,Whiteside,19.814285278320312,28,4300,SAC@SA,SAC,SA,GTD,Knee,,,,C
56217-14523,PG,Reggie,Reggie Jackson,Jackson,17.561363913796164,44,4300,MIL@LAC,LAC,MIL,,,,,,PG
56217-117779,PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,16.029032061176917,31,4200,CHI@GS,GS,CHI,,,,,,PF
56217-9874,PF,Kevin,Kevin Love,Love,11.524999618530273,4,4200,CLE@UTA,CLE,UTA,O,Calf,,,,PF
56217-42733,SF,David,David Nwaba,Nwaba,20.00333251953125,30,4200,MEM@HOU,HOU,MEM,O,Wrist,,,,SF
56217-9481,PF,Taj,Taj Gibson,Gibson,14.636842426500822,19,4200,MIA@NY,NY,MIA,,,,,,PF
56217-145307,PF,Isaiah,Isaiah Stewart,Stewart,18.097674702489098,43,4200,TOR@DET,DET,TOR,,,,,,PF
56217-80809,SG,Josh,Josh Jackson,Jackson,23.86829208746189,41,4200,TOR@DET,DET,TOR,,,,,,SG
56217-9648,PF,Jeff,Jeff Green,Green,17.990475609188987,42,4200,MIN@BKN,BKN,MIN,,,,,,PF
56217-12355,PG,Eric,Eric Bledsoe,Bledsoe,22.71818126331676,44,4100,NO@BOS,NO,BOS,,,,,,PG
56217-9809,SF,Nicolas,Nicolas Batum,Batum,21.563636086203836,44,4100,MIL@LAC,LAC,MIL,,,,,,SF
56217-63126,SF,Cedi,Cedi Osman,Osman,20.37727217240767,44,4100,CLE@UTA,CLE,UTA,,,,,,SF
56217-14501,C,Tristan,Tristan Thompson,Thompson,20.705556233723957,36,4100,NO@BOS,BOS,NO,O,Covid-19,,,,C
56217-15542,SG,Spencer,Spencer Dinwiddie,Dinwiddie,17.6999994913737,3,4100,MIN@BKN,BKN,MIN,O,Knee,,,,SG
56217-14530,SF,Bojan,Bojan Bogdanovic,Bogdanovic,22.268888346354167,45,4100,CLE@UTA,UTA,CLE,,,,,,SF
56217-15559,SG,Jeremy,Jeremy Lamb,Lamb,20.42962872540509,27,4100,IND@WAS,IND,WAS,,,,,,SG
56217-81621,PF,Maxi,Maxi Kleber,Kleber,19.71875,32,4100,DAL@OKC,DAL,OKC,,,,,,PF
56217-84699,PG,Hamidou,Hamidou Diallo,Diallo,23.7242431640625,33,4100,TOR@DET,DET,TOR,,,,,,PG
56217-84703,SG,De'Anthony,De'Anthony Melton,Melton,21.451612903225808,31,4100,MEM@HOU,MEM,HOU,,,,,,SG
56217-110315,SG,Terance,Terance Mann,Mann,13.456817626953125,44,4100,MIL@LAC,LAC,MIL,,,,,,SG
56217-110318,PF,Grant,Grant Williams,Williams,12.349999678762336,38,4100,NO@BOS,BOS,NO,,,,,,PF
56217-110331,SG,Ty,Ty Jerome,Jerome,20.400000939002403,13,4100,DAL@OKC,OKC,DAL,,,,,,SG
56217-111372,SF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,8.096970066879734,33,4100,MIL@LAC,MIL,LAC,,,,,,SF
56217-15904,SG,Rodney,Rodney Hood,Hood,10.042500305175782,40,4000,TOR@DET,TOR,DET,,,,,,SG
56217-14529,PG,Cory,Cory Joseph,Joseph,15.378261400305707,46,4000,TOR@DET,DET,TOR,,,,,,PG
56217-58084,SF,Justise,Justise Winslow,Winslow,17.524999618530273,16,4000,MEM@HOU,MEM,HOU,,,,,,SF
56217-110317,PG,Jaylen,Jaylen Nowell,Nowell,17.440624237060547,32,4000,MIN@BKN,MIN,BKN,,,,,,PG
56217-9466,PG,D.J.,D.J. Augustin,Augustin,13.711905343191964,42,4000,MEM@HOU,HOU,MEM,,,,,,PG
56217-58270,PG,Edmond,Edmond Sumner,Sumner,9.106451219128024,31,4000,IND@WAS,IND,WAS,,,,,,PG
56217-145314,PF,Precious,Precious Achiuwa,Achiuwa,12.284090909090908,44,4000,MIA@NY,MIA,NY,,,,,,PF
56217-145347,C,James,James Wiseman,Wiseman,22.0625,32,4000,CHI@GS,GS,CHI,,,,,,C
56217-58350,SF,Stanley,Stanley Johnson,Johnson,9.594999694824219,40,4000,TOR@DET,TOR,DET,,,,,,SF
56217-23120,SF,T.J.,T.J. Warren,Warren,22.075000762939453,4,3900,IND@WAS,IND,WAS,O,Foot,,,,SF
56217-49336,SG,DeAndre',DeAndre' Bembry,Bembry,12.418749809265137,32,3900,TOR@DET,TOR,DET,GTD,Covid-19,,,,SG
56217-12474,PG,Patrick,Patrick Beverley,Beverley,19.875862910829742,29,3900,MIL@LAC,LAC,MIL,O,Knee,,,,PG
56217-9956,SG,Wayne,Wayne Ellington,Ellington,16.439393939393938,33,3900,TOR@DET,DET,TOR,,,,,,SG
56217-63826,C,Boban,Boban Marjanovic,Marjanovic,10.538095383417039,21,3900,DAL@OKC,DAL,OKC,,,,,,C
56217-15727,SG,Ben,Ben McLemore,McLemore,12.716129426033266,31,3900,MEM@HOU,HOU,MEM,,,,,,SG
56217-15814,C,Alex,Alex Len,Len,15.152777777777779,36,3900,IND@WAS,WAS,IND,,,,,,C
56217-101387,PG,Gabe,Gabe Vincent,Vincent,10.377419748613912,31,3800,MIA@NY,MIA,NY,GTD,Knee,,,,PG
56217-12351,C,Derrick,Derrick Favors,Favors,17.84651219567587,43,3800,CLE@UTA,UTA,CLE,,,,,,C
56217-67707,PF,Marquese,Marquese Chriss,Chriss,17.799999237060547,2,3800,SAC@SA,SA,SAC,O,Lower leg,,,,PF
56217-9873,C,Robin,Robin Lopez,Lopez,16.113636363636363,44,3800,IND@WAS,WAS,IND,,,,,,C
56217-63127,C,Willy,Willy Hernangomez,Hernangomez,17.21199951171875,25,3800,NO@BOS,NO,BOS,,,,,,C
56217-14543,PF,Davis,Davis Bertans,Bertans,17.462857491629464,35,3800,IND@WAS,WAS,IND,O,Calf,,,,PF
56217-9939,SG,Patty,Patty Mills,Mills,19.8500002906436,42,3800,SAC@SA,SA,SAC,,,,,,SG
56217-16604,SF,Justin,Justin Holiday,Holiday,22.477272727272727,44,3800,IND@WAS,IND,WAS,,,,,,SF
56217-84714,PF,Moritz,Moritz Wagner,Wagner,14.566666214554399,27,3800,NO@BOS,BOS,NO,,,,,,PF
56217-23788,PG,Bryn,Bryn Forbes,Forbes,11.98181845925071,44,3800,MIL@LAC,MIL,LAC,,,,,,PG
56217-110325,PF,Daniel,Daniel Gafford,Gafford,13.690625190734863,32,3800,IND@WAS,WAS,IND,,,,,,PF
56217-110358,SG,Kyle,Kyle Guy,Guy,6.7055553860134545,18,3800,SAC@SA,SAC,SA,,,,,,SG
56217-110883,PF,Dean,Dean Wade,Wade,10.302631578947368,38,3800,CLE@UTA,CLE,UTA,,,,,,PF
56217-19781,SF,Kent,Kent Bazemore,Bazemore,14.368182095614346,44,3800,CHI@GS,GS,CHI,,,,,,SF
56217-145345,PG,Nico,Nico Mannion,Mannion,13.206250190734863,16,3800,CHI@GS,GS,CHI,,,,,,PG
56217-16376,SF,Dorian,Dorian Finney-Smith,Finney-Smith,19.966667406486742,33,3800,DAL@OKC,DAL,OKC,,,,,,SF
56217-12342,PF,Al-Farouq,Al-Farouq Aminu,Aminu,16.927778455946182,18,3700,CHI@GS,CHI,GS,,,,,,PF
56217-58461,PF,Trey,Trey Lyles,Lyles,11.052173780358356,23,3700,SAC@SA,SA,SAC,,,,,,PF
56217-70822,PF,Juancho,Juancho Hernangomez,Hernangomez,14.333333333333334,27,3700,MIN@BKN,MIN,BKN,,,,,,PF
56217-84689,SF,Josh,Josh Okogie,Okogie,12.941666497124565,36,3700,MIN@BKN,MIN,BKN,O,Covid-19,,,,SF
56217-145623,PF,Mamadi,Mamadi Diakite,Diakite,11.399999618530273,4,3700,MIL@LAC,MIL,LAC,,,,,,PF
56217-84713,SG,Svi,Svi Mykhailiuk,Mykhailiuk,13.670731707317072,41,3700,DAL@OKC,OKC,DAL,,,,,,SG
56217-18256,SF,Doug,Doug McDermott,McDermott,20.26976687409157,43,3700,IND@WAS,IND,WAS,GTD,Ankle,,,,SF
56217-145310,PG,Saben,Saben Lee,Lee,13.595832824707031,24,3700,TOR@DET,DET,TOR,,,,,,PG
56217-145319,PF,Jaden,Jaden McDaniels,McDaniels,15.14102564102564,39,3700,MIN@BKN,MIN,BKN,,,,,,PF
56217-145316,PG,Kira,Kira Lewis,Lewis,12.483333333333333,30,3700,NO@BOS,NO,BOS,,,,,,PG
56217-145317,PG,Sam,Sam Merrill,Merrill,5.947368421052632,19,3700,MIL@LAC,MIL,LAC,,,,,,PG
56217-145335,PG,Payton,Payton Pritchard,Pritchard,14.060000610351562,40,3700,NO@BOS,BOS,NO,,,,,,PG
56217-48598,SF,Semi,Semi Ojeleye,Ojeleye,10.384999847412109,40,3700,NO@BOS,BOS,NO,O,Hip,,,,SF
56217-111622,SF,Garrison,Garrison Mathews,Mathews,11.87631546823602,38,3600,IND@WAS,WAS,IND,,,,,,SF
56217-37931,C,Aron,Aron Baynes,Baynes,14.76976687409157,43,3600,TOR@DET,TOR,DET,,,,,,C
56217-112710,C,Tacko,Tacko Fall,Fall,8.5,12,3600,NO@BOS,BOS,NO,,,,,,C
56217-85597,PG,Jordan,Jordan McLaughlin,McLaughlin,17.357691838191105,26,3600,MIN@BKN,MIN,BKN,,,,,,PG
