date,team,site,o:team,line,total
20171223,Kings,home,Spurs,7,196
20171223,Spurs,away,Kings,-7,196
20171223,Lakers,home,Trailblazers,-2,200
20171223,Trailblazers,away,Lakers,2,200
20171223,Pacers,home,Nets,-9.5,216
20171223,Nets,away,Pacers,9.5,216
20171223,Raptors,home,Seventysixers,-9.5,218
20171223,Seventysixers,away,Raptors,9.5,218
20171223,Suns,home,Timberwolves,8,217
20171223,Timberwolves,away,Suns,-8,217
20171223,Warriors,home,Nuggets,-8,215.5
20171223,Nuggets,away,Warriors,8,215.5
20171223,Wizards,home,Magic,-12,212
20171223,Magic,away,Wizards,12,212
20171225,Celtics,home,Wizards,-4,208.5
20171225,Wizards,away,Celtics,4,208.5
20171225,Knicks,home,Seventysixers,1,210
20171225,Seventysixers,away,Knicks,-1,210
20171225,Lakers,home,Timberwolves,5.5,215.5
20171225,Timberwolves,away,Lakers,-5.5,215.5
20171225,Thunder,home,Rockets,-1,218
20171225,Rockets,away,Thunder,1,218
20171225,Warriors,home,Cavaliers,-5,215.5
20171225,Cavaliers,away,Warriors,5,215.5
20171226,Bucks,home,Bulls,-6.5,213
20171226,Bulls,away,Bucks,6.5,213
20171226,Clippers,home,Kings,-6,205.5
20171226,Kings,away,Clippers,6,205.5
20171226,Heat,home,Magic,-8.5,204.5
20171226,Magic,away,Heat,8.5,204.5
20171226,Mavericks,home,Raptors,5.5,208.5
20171226,Raptors,away,Mavericks,-5.5,208.5
20171226,Nuggets,home,Jazz,-6,204.5
20171226,Jazz,away,Nuggets,6,204.5
20171226,Pistons,home,Pacers,-2,206.5
20171226,Pacers,away,Pistons,2,206.5
20171226,Spurs,home,Nets,-11.5,206.5
20171226,Nets,away,Spurs,11.5,206.5
20171226,Suns,home,Grizzlies,1,205
20171226,Grizzlies,away,Suns,-1,205
20171227,Bulls,home,Knicks,-2,207.5
20171227,Knicks,away,Bulls,2,207.5
20171227,Hawks,home,Wizards,5.5,212.5
20171227,Wizards,away,Hawks,-5.5,212.5
20171227,Hornets,home,Celtics,1,206.5
20171227,Celtics,away,Hornets,-1,206.5
20171227,Kings,home,Cavaliers,9,207.5
20171227,Cavaliers,away,Kings,-9,207.5
20171227,Lakers,home,Grizzlies,-2.5,202
20171227,Grizzlies,away,Lakers,2.5,202
20171227,Pacers,home,Mavericks,-4,203
20171227,Mavericks,away,Pacers,4,203
20171227,Pelicans,home,Nets,-10.5,221.5
20171227,Nets,away,Pelicans,10.5,221.5
20171227,Thunder,home,Raptors,-4,211
20171227,Raptors,away,Thunder,4,211
20171227,Timberwolves,home,Nuggets,-5,214.5
20171227,Nuggets,away,Timberwolves,5,214.5
20171227,Warriors,home,Jazz,-12,205.5
20171227,Jazz,away,Warriors,12,205.5
20171228,Bucks,home,Timberwolves,-4,212
20171228,Timberwolves,away,Bucks,4,212
20171228,Celtics,home,Rockets,1,215.5
20171228,Rockets,away,Celtics,-1,215.5
20171228,Magic,home,Pistons,4,202.5
20171228,Pistons,away,Magic,-4,202.5
20171228,Spurs,home,Knicks,-11.5,200.5
20171228,Knicks,away,Spurs,11.5,200.5
20171228,Trailblazers,home,Seventysixers,0,208
20171228,Seventysixers,away,Trailblazers,0,208
20171229,Bulls,home,Pacers,-3,208.5
20171229,Pacers,away,Bulls,3,208.5
20171229,Heat,home,Nets,-6,204
20171229,Nets,away,Heat,6,204
20171229,Kings,home,Suns,-2.5,211
20171229,Suns,away,Kings,2.5,211
20171229,Lakers,home,Clippers,3.5,217
20171229,Clippers,away,Lakers,-3.5,217
20171229,Pelicans,home,Mavericks,-6.5,212.5
20171229,Mavericks,away,Pelicans,6.5,212.5
20171229,Raptors,home,Hawks,-11,216.5
20171229,Hawks,away,Raptors,11,216.5
20171229,Thunder,home,Bucks,-6.5,207.5
20171229,Bucks,away,Thunder,6.5,207.5
20171229,Warriors,home,Hornets,-10.5,213
20171229,Hornets,away,Warriors,10.5,213
20171229,Wizards,home,Rockets,1,223
20171229,Rockets,away,Wizards,-1,223
20171230,Hawks,home,Trailblazers,2,204.5
20171230,Trailblazers,away,Hawks,-2,204.5
20171230,Jazz,home,Cavaliers,2.5,206.5
20171230,Cavaliers,away,Jazz,-2.5,206.5
20171230,Magic,home,Heat,1.5,205.5
20171230,Heat,away,Magic,-1.5,205.5
20171230,Nuggets,home,Seventysixers,-5.5,213.5
20171230,Seventysixers,away,Nuggets,5.5,213.5
20171230,Pelicans,home,Knicks,-5.5,215
20171230,Knicks,away,Pelicans,5.5,215
20171230,Pistons,home,Spurs,4.5,195.5
20171230,Spurs,away,Pistons,-4.5,195.5
20171230,Warriors,home,Grizzlies,-13.5,206.5
20171230,Grizzlies,away,Warriors,13.5,206.5
20171231,Celtics,home,Nets,-9.5,210
20171231,Nets,away,Celtics,9.5,210
20171231,Clippers,home,Hornets,-2.5,211.5
20171231,Hornets,away,Clippers,2.5,211.5
20171231,Kings,home,Grizzlies,-2.5,195
20171231,Grizzlies,away,Kings,2.5,195
20171231,Pacers,home,Timberwolves,2.5,208.5
20171231,Timberwolves,away,Pacers,-2.5,208.5
20171231,Rockets,home,Lakers,-15,227
20171231,Lakers,away,Rockets,15,227
20171231,Suns,home,Seventysixers,3.5,221
20171231,Seventysixers,away,Suns,-3.5,221
20171231,Thunder,home,Mavericks,-6.5,203.5
20171231,Mavericks,away,Thunder,6.5,203.5
20171231,Wizards,home,Bulls,-7,213.51
20171231,Bulls,away,Wizards,7,213.51
20180101,Bulls,home,Trailblazers,0,207.5
20180101,Trailblazers,away,Bulls,0,207.5
20180101,Nets,home,Magic,-2,217
20180101,Magic,away,Nets,2,217
20180101,Raptors,home,Bucks,-6,214.5
20180101,Bucks,away,Raptors,6,214.5
20180101,Timberwolves,home,Lakers,-10.5,214
20180101,Lakers,away,Timberwolves,10.5,214
20180102,Cavaliers,home,Trailblazers,-9,216
20180102,Trailblazers,away,Cavaliers,9,216
20180102,Clippers,home,Grizzlies,-6,206
20180102,Grizzlies,away,Clippers,6,206
20180102,Kings,home,Hornets,4,205
20180102,Hornets,away,Kings,-4,205
20180102,Knicks,home,Spurs,5,199.5
20180102,Spurs,away,Knicks,-5,199.5
20180102,Suns,home,Hawks,-1.5,217
20180102,Hawks,away,Suns,1.5,217
20180103,Bucks,home,Pacers,-7.5,209.5
20180103,Pacers,away,Bucks,7.5,209.5
20180103,Bulls,home,Raptors,5,217
20180103,Raptors,away,Bulls,-5,217
20180103,Celtics,home,Cavaliers,-3,212.5
20180103,Cavaliers,away,Celtics,3,212.5
20180103,Heat,home,Pistons,-4,198.5
20180103,Pistons,away,Heat,4,198.5
20180103,Jazz,home,Pelicans,-1,209.5
20180103,Pelicans,away,Jazz,1,209.5
20180103,Lakers,home,Thunder,6,213
20180103,Thunder,away,Lakers,-6,213
20180103,Magic,home,Rockets,8,217.5
20180103,Rockets,away,Magic,-8,217.5
20180103,Mavericks,home,Warriors,7,220
20180103,Warriors,away,Mavericks,-7,220
20180103,Nets,home,Timberwolves,6,211.5
20180103,Timberwolves,away,Nets,-6,211.5
20180103,Nuggets,home,Suns,-12,220
20180103,Suns,away,Nuggets,12,220
20180103,Seventysixers,home,Spurs,-4,207.5
20180103,Spurs,away,Seventysixers,4,207.5
20180103,Wizards,home,Knicks,-9.5,212.5
20180103,Knicks,away,Wizards,9.5,212.5
20180104,Clippers,home,Thunder,1,214
20180104,Thunder,away,Clippers,-1,214
20180104,Rockets,home,Warriors,4.5,230
20180104,Warriors,away,Rockets,-4.5,230
20180105,Bucks,home,Raptors,0,217
20180105,Raptors,away,Bucks,0,217
20180105,Celtics,home,Timberwolves,-4,206
20180105,Timberwolves,away,Celtics,4,206
20180105,Grizzlies,home,Wizards,4.5,205.5
20180105,Wizards,away,Grizzlies,-4.5,205.5
20180105,Heat,home,Knicks,-5,202.5
20180105,Knicks,away,Heat,5,202.5
20180105,Lakers,home,Hornets,2.5,216.5
20180105,Hornets,away,Lakers,-2.5,216.5
20180105,Mavericks,home,Bulls,-4,213
20180105,Bulls,away,Mavericks,4,213
20180105,Nuggets,home,Jazz,-7,206.5
20180105,Jazz,away,Nuggets,7,206.5
20180105,Seventysixers,home,Pistons,-6,209.5
20180105,Pistons,away,Seventysixers,6,209.5
20180105,Spurs,home,Suns,-12.5,209.5
20180105,Suns,away,Spurs,12.5,209.5
20180105,Trailblazers,home,Hawks,-7.5,207.5
20180105,Hawks,away,Trailblazers,7.5,207.5
20180106,Clippers,home,Warriors,9.5,226
20180106,Warriors,away,Clippers,-9.5,226
20180106,Kings,home,Nuggets,4.5,208.5
20180106,Nuggets,away,Kings,-4.5,208.5
20180106,Magic,home,Cavaliers,9,222
20180106,Cavaliers,away,Magic,-9,222
20180106,Nets,home,Celtics,3,206
20180106,Celtics,away,Nets,-3,206
20180106,Pacers,home,Bulls,-6,212
20180106,Bulls,away,Pacers,6,212
20180106,Pistons,home,Rockets,5.5,211.5
20180106,Rockets,away,Pistons,-5.5,211.5
20180106,Timberwolves,home,Pelicans,-2,217
20180106,Pelicans,away,Timberwolves,2,217
20180106,Wizards,home,Bucks,-3.5,213.5
20180106,Bucks,away,Wizards,3.5,213.5
20180107,Heat,home,Jazz,-4,197
20180107,Jazz,away,Heat,4,197
20180107,Lakers,home,Hawks,-3.5,217.5
20180107,Hawks,away,Lakers,3.5,217.5
20180107,Mavericks,home,Knicks,-5,204
20180107,Knicks,away,Mavericks,5,204
20180107,Suns,home,Thunder,8.5,221
20180107,Thunder,away,Suns,-8.5,221
20180107,Trailblazers,home,Spurs,-1.5,199
20180107,Spurs,away,Trailblazers,1.5,199
20180108,Bulls,home,Rockets,6,221
20180108,Rockets,away,Bulls,-6,221
20180108,Clippers,home,Hawks,-4,214
20180108,Hawks,away,Clippers,4,214
20180108,Kings,home,Spurs,6,199.5
20180108,Spurs,away,Kings,-6,199.5
20180108,Nets,home,Raptors,7.5,218
20180108,Raptors,away,Nets,-7.5,218
20180108,Pacers,home,Bucks,-1.5,214.5
20180108,Bucks,away,Pacers,1.5,214.5
20180108,Pelicans,home,Pistons,-6,214
20180108,Pistons,away,Pelicans,6,214
20180108,Timberwolves,home,Cavaliers,0,222.5
20180108,Cavaliers,away,Timberwolves,0,222.5
20180108,Warriors,home,Nuggets,-10.5,227.5
20180108,Nuggets,away,Warriors,10.5,227.5
20180109,Lakers,home,Kings,-8,211.5
20180109,Kings,away,Lakers,8,211.5
20180109,Mavericks,home,Magic,-7.5,213.5
20180109,Magic,away,Mavericks,7.5,213.5
20180109,Raptors,home,Heat,-4,205
20180109,Heat,away,Raptors,4,205
20180109,Thunder,home,Trailblazers,-7.5,206
20180109,Trailblazers,away,Thunder,7.5,206
20180110,Bucks,home,Magic,-10.5,217.5
20180110,Magic,away,Bucks,10.5,217.5
20180110,Grizzlies,home,Pelicans,0,210.5
20180110,Pelicans,away,Grizzlies,0,210.5
20180110,Hornets,home,Mavericks,-6.5,210
20180110,Mavericks,away,Hornets,6.5,210
20180110,Knicks,home,Bulls,-4.5,208
20180110,Bulls,away,Knicks,4.5,208
20180110,Nets,home,Pistons,2,204.5
20180110,Pistons,away,Nets,-2,204.5
20180110,Nuggets,home,Hawks,-9,215.5
20180110,Hawks,away,Nuggets,9,215.5
20180110,Pacers,home,Heat,-4,207.5
20180110,Heat,away,Pacers,4,207.5
20180110,Rockets,home,Trailblazers,-8.5,217.5
20180110,Trailblazers,away,Rockets,8.5,217.5
20180110,Timberwolves,home,Thunder,-5,211
20180110,Thunder,away,Timberwolves,5,211
20180110,Warriors,home,Clippers,-12,225
20180110,Clippers,away,Warriors,12,225
20180110,Wizards,home,Jazz,-7,207.5
20180110,Jazz,away,Wizards,7,207.5
20180111,Kings,home,Clippers,3.5,213
20180111,Clippers,away,Kings,-3.5,213
20180111,Lakers,home,Spurs,2,209.5
20180111,Spurs,away,Lakers,-2,209.5
20180111,Raptors,home,Cavaliers,2.5,222
20180111,Cavaliers,away,Raptors,-2.5,222
20180111,Seventysixers,home,Celtics,2,211.5
20180111,Celtics,away,Seventysixers,-2,211.5
20180112,Bucks,home,Warriors,6,222
20180112,Warriors,away,Bucks,-6,222
20180112,Hawks,home,Nets,-3,211
20180112,Nets,away,Hawks,3,211
20180112,Hornets,home,Jazz,-4.5,206
20180112,Jazz,away,Hornets,4.5,206
20180112,Nuggets,home,Grizzlies,-7.5,203
20180112,Grizzlies,away,Nuggets,7.5,203
20180112,Pacers,home,Cavaliers,1.5,220.5
20180112,Cavaliers,away,Pacers,-1.5,220.5
20180112,Pelicans,home,Trailblazers,-3.5,219.5
20180112,Trailblazers,away,Pelicans,3.5,219.5
20180112,Suns,home,Rockets,7,226
20180112,Rockets,away,Suns,-7,226
20180112,Timberwolves,home,Knicks,-9,209
20180112,Knicks,away,Timberwolves,9,209
20180112,Wizards,home,Magic,-10,218
20180112,Magic,away,Wizards,10,218
20180113,Bulls,home,Pistons,0,209
20180113,Pistons,away,Bulls,0,209
20180113,Clippers,home,Kings,-8,217
20180113,Kings,away,Clippers,8,217
20180113,Hornets,home,Thunder,2,211
20180113,Thunder,away,Hornets,-2,211
20180113,Mavericks,home,Lakers,-4.5,214.5
20180113,Lakers,away,Mavericks,4.5,214.5
20180113,Raptors,home,Warriors,4,226
20180113,Warriors,away,Raptors,-4,226
20180113,Spurs,home,Nuggets,-7.5,204.5
20180113,Nuggets,away,Spurs,7.5,204.5
20180113,Wizards,home,Nets,-9,215.5
20180113,Nets,away,Wizards,9,215.5
20180114,Heat,home,Bucks,-2.5,204.5
20180114,Bucks,away,Heat,2.5,204.5
20180114,Knicks,home,Pelicans,2.5,218.5
20180114,Pelicans,away,Knicks,-2.5,218.5
20180114,Suns,home,Pacers,4.5,218.5
20180114,Pacers,away,Suns,-4.5,218.5
20180114,Timberwolves,home,Trailblazers,-6,213
20180114,Trailblazers,away,Timberwolves,6,213
20180115,Bulls,home,Heat,-1.5,207
20180115,Heat,away,Bulls,1.5,207
20180115,Cavaliers,home,Warriors,5.5,231
20180115,Warriors,away,Cavaliers,-5.5,231
20180115,Clippers,home,Rockets,3.5,228.5
20180115,Rockets,away,Clippers,-3.5,228.5
20180115,Grizzlies,home,Lakers,-4,204.5
20180115,Lakers,away,Grizzlies,4,204.5
20180115,Hawks,home,Spurs,5.5,202
20180115,Spurs,away,Hawks,-5.5,202
20180115,Jazz,home,Pacers,-4,205.5
20180115,Pacers,away,Jazz,4,205.5
20180115,Nets,home,Knicks,-2,212.5
20180115,Knicks,away,Nets,2,212.5
20180115,Pistons,home,Hornets,-3,205
20180115,Hornets,away,Pistons,3,205
20180115,Seventysixers,home,Raptors,1.5,220
20180115,Raptors,away,Seventysixers,-1.5,220
20180115,Thunder,home,Kings,-11.5,208.5
20180115,Kings,away,Thunder,11.5,208.5
20180115,Wizards,home,Bucks,-5,211.5
20180115,Bucks,away,Wizards,5,211.5
20180116,Celtics,home,Pelicans,-4.5,215
20180116,Pelicans,away,Celtics,4.5,215
20180116,Magic,home,Timberwolves,8.5,217.5
20180116,Timberwolves,away,Magic,-8.5,217.5
20180116,Nuggets,home,Mavericks,-5.5,210
20180116,Mavericks,away,Nuggets,5.5,210
20180116,Trailblazers,home,Suns,-10,217.5
20180116,Suns,away,Trailblazers,10,217.5
20180117,Bucks,home,Heat,-4,203
20180117,Heat,away,Bucks,4,203
20180117,Bulls,home,Warriors,8.5,231
20180117,Warriors,away,Bulls,-8.5,231
20180117,Clippers,home,Nuggets,-4,221
20180117,Nuggets,away,Clippers,4,221
20180117,Grizzlies,home,Knicks,0,203.5
20180117,Knicks,away,Grizzlies,0,203.5
20180117,Hawks,home,Pelicans,2.5,218.5
20180117,Pelicans,away,Hawks,-2.5,218.5
20180117,Hornets,home,Wizards,-2,215.5
20180117,Wizards,away,Hornets,2,215.5
20180117,Kings,home,Jazz,4.5,203.5
20180117,Jazz,away,Kings,-4.5,203.5
20180117,Nets,home,Spurs,5.5,205
20180117,Spurs,away,Nets,-5.5,205
20180117,Raptors,home,Pistons,-7.5,211.5
20180117,Pistons,away,Raptors,7.5,211.5
20180117,Thunder,home,Lakers,-10,215.5
20180117,Lakers,away,Thunder,10,215.5
20180118,Cavaliers,home,Magic,-10.5,227
20180118,Magic,away,Cavaliers,10.5,227
20180118,Celtics,home,Seventysixers,-2.5,204.5
20180118,Seventysixers,away,Celtics,2.5,204.5
20180118,Rockets,home,Timberwolves,-5.5,222.5
20180118,Timberwolves,away,Rockets,5.5,222.5
20180118,Trailblazers,home,Pacers,-4.5,213
20180118,Pacers,away,Trailblazers,4.5,213
20180119,Grizzlies,home,Kings,-6,201.5
20180119,Kings,away,Grizzlies,6,201.5
20180119,Jazz,home,Knicks,-4.5,204
20180119,Knicks,away,Jazz,4.5,204
20180119,Lakers,home,Pacers,1,214.5
20180119,Pacers,away,Lakers,-1,214.5
20180119,Nets,home,Heat,2.5,205.5
20180119,Heat,away,Nets,-2.5,205.5
20180119,Nuggets,home,Suns,-8.5,218.5
20180119,Suns,away,Nuggets,8.5,218.5
20180119,Pistons,home,Wizards,2.5,208.5
20180119,Wizards,away,Pistons,-2.5,208.5
20180119,Raptors,home,Spurs,-6,204
20180119,Spurs,away,Raptors,6,204
20180120,Cavaliers,home,Thunder,-3,221.5
20180120,Thunder,away,Cavaliers,3,221.5
20180120,Hawks,home,Bulls,-2,215
20180120,Bulls,away,Hawks,2,215
20180120,Hornets,home,Heat,-5,205
20180120,Heat,away,Hornets,5,205
20180120,Jazz,home,Clippers,-2,212.5
20180120,Clippers,away,Jazz,2,212.5
20180120,Pelicans,home,Grizzlies,-8.5,211
20180120,Grizzlies,away,Pelicans,8.5,211
20180120,Rockets,home,Warriors,3,234.5
20180120,Warriors,away,Rockets,-3,234.5
20180120,Seventysixers,home,Bucks,-7.5,210
20180120,Bucks,away,Seventysixers,7.5,210
20180120,Timberwolves,home,Raptors,-2.5,216
20180120,Raptors,away,Timberwolves,2.5,216
20180120,Trailblazers,home,Mavericks,-5.5,210
20180120,Mavericks,away,Trailblazers,5.5,210
20180121,Celtics,home,Magic,-10.5,208.5
20180121,Magic,away,Celtics,10.5,208.5
20180121,Lakers,home,Knicks,1,215
20180121,Knicks,away,Lakers,-1,215
20180121,Pistons,home,Nets,-6,208.5
20180121,Nets,away,Pistons,6,208.5
20180121,Spurs,home,Pacers,-6,198.5
20180121,Pacers,away,Spurs,6,198.5
20180122,Bucks,home,Suns,-4.5,214
20180122,Suns,away,Bucks,4.5,214
20180122,Clippers,home,Timberwolves,0,220.5
20180122,Timberwolves,away,Clippers,0,220.5
20180122,Grizzlies,home,Seventysixers,3,206
20180122,Seventysixers,away,Grizzlies,-3,206
20180122,Hawks,home,Jazz,2.5,204.5
20180122,Jazz,away,Hawks,-2.5,204.5
20180122,Hornets,home,Kings,-10,210
20180122,Kings,away,Hornets,10,210
20180122,Mavericks,home,Wizards,2,211.5
20180122,Wizards,away,Mavericks,-2,211.5
20180122,Nuggets,home,Trailblazers,-3,210.5
20180122,Trailblazers,away,Nuggets,3,210.5
20180122,Pelicans,home,Bulls,-6.5,227.5
20180122,Bulls,away,Pelicans,6.5,227.5
20180122,Rockets,home,Heat,-10,213
20180122,Heat,away,Rockets,10,213
20180123,Lakers,home,Celtics,4,209.5
20180123,Celtics,away,Lakers,-4,209.5
20180123,Magic,home,Kings,-6.5,211.5
20180123,Kings,away,Magic,6.5,211.5
20180123,Spurs,home,Cavaliers,1,211.5
20180123,Cavaliers,away,Spurs,-1,211.5
20180123,Thunder,home,Nets,-9.5,213
20180123,Nets,away,Thunder,9.5,213
20180123,Warriors,home,Knicks,-14,227
20180123,Knicks,away,Warriors,14,227
20180124,Clippers,home,Celtics,-1.5,215
20180124,Celtics,away,Clippers,1.5,215
20180124,Grizzlies,home,Spurs,1.5,192.5
20180124,Spurs,away,Grizzlies,-1.5,192.5
20180124,Hawks,home,Raptors,6.5,214
20180124,Raptors,away,Hawks,-6.5,214
20180124,Hornets,home,Pelicans,-1.5,222
20180124,Pelicans,away,Hornets,1.5,222
20180124,Mavericks,home,Rockets,6.5,217
20180124,Rockets,away,Mavericks,-6.5,217
20180124,Pacers,home,Suns,-7.5,216.5
20180124,Suns,away,Pacers,7.5,216.5
20180124,Pistons,home,Jazz,-2,198
20180124,Jazz,away,Pistons,2,198
20180124,Seventysixers,home,Bulls,-6,217
20180124,Bulls,away,Seventysixers,6,217
20180124,Trailblazers,home,Timberwolves,-3.5,214
20180124,Timberwolves,away,Trailblazers,3.5,214
20180125,Heat,home,Kings,-9,201
20180125,Kings,away,Heat,9,201
20180125,Nuggets,home,Knicks,-5.5,212.5
20180125,Knicks,away,Nuggets,5.5,212.5
20180125,Thunder,home,Wizards,-5,214.5
20180125,Wizards,away,Thunder,5,214.5
20180125,Warriors,home,Timberwolves,-11,228
20180125,Timberwolves,away,Warriors,11,228
20180126,Bucks,home,Nets,-6.5,212
20180126,Nets,away,Bucks,6.5,212
20180126,Bulls,home,Lakers,-3.5,221
20180126,Lakers,away,Bulls,3.5,221
20180126,Cavaliers,home,Pacers,-6,223
20180126,Pacers,away,Cavaliers,6,223
20180126,Grizzlies,home,Clippers,4.5,210
20180126,Clippers,away,Grizzlies,-4.5,210
20180126,Hornets,home,Hawks,-7.5,211.5
20180126,Hawks,away,Hornets,7.5,211.5
20180126,Mavericks,home,Trailblazers,2,208.5
20180126,Trailblazers,away,Mavericks,-2,208.5
20180126,Pelicans,home,Rockets,3.5,228
20180126,Rockets,away,Pelicans,-3.5,228
20180126,Raptors,home,Jazz,-7.5,207.5
20180126,Jazz,away,Raptors,7.5,207.5
20180126,Spurs,home,Seventysixers,-3.5,199.5
20180126,Seventysixers,away,Spurs,3.5,199.5
20180126,Suns,home,Knicks,2.5,217
20180126,Knicks,away,Suns,-2.5,217
20180127,Hawks,home,Wizards,5,213
20180127,Wizards,away,Hawks,-5,213
20180127,Heat,home,Hornets,-4.5,203
20180127,Hornets,away,Heat,4.5,203
20180127,Nuggets,home,Mavericks,-7.5,208.5
20180127,Mavericks,away,Nuggets,7.5,208.5
20180127,Pacers,home,Magic,-6,214
20180127,Magic,away,Pacers,6,214
20180127,Pistons,home,Thunder,3.5,207.5
20180127,Thunder,away,Pistons,-3.5,207.5
20180127,Timberwolves,home,Nets,-11.5,214.5
20180127,Nets,away,Timberwolves,11.5,214.5
20180127,Warriors,home,Celtics,-10,219.5
20180127,Celtics,away,Warriors,10,219.5
20180128,Bulls,home,Bucks,2.5,215
20180128,Bucks,away,Bulls,-2.5,215
20180128,Cavaliers,home,Pistons,-8,219
20180128,Pistons,away,Cavaliers,8,219
20180128,Pelicans,home,Clippers,-1.5,226.5
20180128,Clippers,away,Pelicans,1.5,226.5
20180128,Raptors,home,Lakers,-10.5,218
20180128,Lakers,away,Raptors,10.5,218
20180128,Rockets,home,Suns,-13.5,225.5
20180128,Suns,away,Rockets,13.5,225.5
20180128,Spurs,home,Kings,-11,197.5
20180128,Kings,away,Spurs,11,197.5
20180128,Thunder,home,Seventysixers,-4,215
20180128,Seventysixers,away,Thunder,4,215
20180129,Bucks,home,Seventysixers,-6,208
20180129,Seventysixers,away,Bucks,6,208
20180129,Grizzlies,home,Suns,-8,206
20180129,Suns,away,Grizzlies,8,206
20180129,Hawks,home,Timberwolves,4.5,213
20180129,Timberwolves,away,Hawks,-4.5,213
20180129,Mavericks,home,Heat,2.5,195.5
20180129,Heat,away,Mavericks,-2.5,195.5
20180129,Nuggets,home,Celtics,-1,206.5
20180129,Celtics,away,Nuggets,1,206.5
20180129,Pacers,home,Hornets,-3,211.5
20180129,Hornets,away,Pacers,3,211.5
20180130,Clippers,home,Trailblazers,3,217.5
20180130,Trailblazers,away,Clippers,-3,217.5
20180130,Jazz,home,Warriors,7.5,218
20180130,Warriors,away,Jazz,-7.5,218
20180130,Knicks,home,Nets,-5.5,214.5
20180130,Nets,away,Knicks,5.5,214.5
20180130,Pelicans,home,Kings,-8,215.5
20180130,Kings,away,Pelicans,8,215.5
20180130,Pistons,home,Cavaliers,5,220
20180130,Cavaliers,away,Pistons,-5,220
20180130,Raptors,home,Timberwolves,-6,218
20180130,Timberwolves,away,Raptors,6,218
20180130,Rockets,home,Magic,-12.5,221
20180130,Magic,away,Rockets,12.5,221
20180130,Spurs,home,Nuggets,-6.5,203
20180130,Nuggets,away,Spurs,6.5,203
20180130,Wizards,home,Thunder,3,216.5
20180130,Thunder,away,Wizards,-3,216.5
20180131,Cavaliers,home,Heat,-2,212
20180131,Heat,away,Cavaliers,2,212
20180131,Celtics,home,Knicks,-8.5,202
20180131,Knicks,away,Celtics,8.5,202
20180131,Hawks,home,Hornets,3,212
20180131,Hornets,away,Hawks,-3,212
20180131,Magic,home,Lakers,2,217
20180131,Lakers,away,Magic,-2,217
20180131,Nets,home,Seventysixers,6.5,212
20180131,Seventysixers,away,Nets,-6.5,212
20180131,Pacers,home,Grizzlies,-7,204.5
20180131,Grizzlies,away,Pacers,7,204.5
20180131,Suns,home,Mavericks,2.5,209
20180131,Mavericks,away,Suns,-2.5,209
20180131,Trailblazers,home,Bulls,-8,214
20180131,Bulls,away,Trailblazers,8,214
20180201,Nuggets,home,Thunder,1.5,217.5
20180201,Thunder,away,Nuggets,-1.5,217.5
20180201,Pistons,home,Grizzlies,-8.5,203
20180201,Grizzlies,away,Pistons,8.5,203
20180201,Spurs,home,Rockets,2.5,208
20180201,Rockets,away,Spurs,-2.5,208
20180201,Timberwolves,home,Bucks,-6,208
20180201,Bucks,away,Timberwolves,6,208
20180201,Wizards,home,Raptors,3.5,214.5
20180201,Raptors,away,Wizards,-3.5,214.5
20180202,Bucks,home,Knicks,-3,206
20180202,Knicks,away,Bucks,3,206
20180202,Celtics,home,Hawks,-8.5,203
20180202,Hawks,away,Celtics,8.5,203
20180202,Hornets,home,Pacers,-3.5,211
20180202,Pacers,away,Hornets,3.5,211
20180202,Kings,home,Warriors,13.5,222.5
20180202,Warriors,away,Kings,-13.5,222.5
20180202,Nets,home,Lakers,-1,216.5
20180202,Lakers,away,Nets,1,216.5
20180202,Raptors,home,Trailblazers,-4.5,216
20180202,Trailblazers,away,Raptors,4.5,216
20180202,Seventysixers,home,Heat,-4,201.5
20180202,Heat,away,Seventysixers,4,201.5
20180202,Suns,home,Jazz,5.5,211.5
20180202,Jazz,away,Suns,-5.5,211.5
20180202,Thunder,home,Pelicans,-5.5,220
20180202,Pelicans,away,Thunder,5.5,220
20180203,Cavaliers,home,Rockets,4,229
20180203,Rockets,away,Cavaliers,-4,229
20180203,Clippers,home,Bulls,-8.5,221
20180203,Bulls,away,Clippers,8.5,221
20180203,Kings,home,Mavericks,5.5,203
20180203,Mavericks,away,Kings,-5.5,203
20180203,Magic,home,Wizards,4.5,213.5
20180203,Wizards,away,Magic,-4.5,213.5
20180203,Nuggets,home,Warriors,5,229
20180203,Warriors,away,Nuggets,-5,229
20180203,Pacers,home,Seventysixers,-2,210.5
20180203,Seventysixers,away,Pacers,2,210.5
20180203,Pistons,home,Heat,-4,201
20180203,Heat,away,Pistons,4,201
20180203,Spurs,home,Jazz,-5.5,196
20180203,Jazz,away,Spurs,5.5,196
20180203,Timberwolves,home,Pelicans,-8.5,222.5
20180203,Pelicans,away,Timberwolves,8.5,222.5
20180204,Celtics,home,Trailblazers,-1,199.5
20180204,Trailblazers,away,Celtics,1,199.5
20180204,Knicks,home,Hawks,-5.5,210.5
20180204,Hawks,away,Knicks,5.5,210.5
20180204,Nets,home,Bucks,5,207.5
20180204,Bucks,away,Nets,-5,207.5
20180204,Raptors,home,Grizzlies,-12,208
20180204,Grizzlies,away,Raptors,12,208
20180204,Suns,home,Hornets,6,220
20180204,Hornets,away,Suns,-6,220
20180204,Thunder,home,Lakers,-9.5,219
20180204,Lakers,away,Thunder,9.5,219
20180205,Clippers,home,Mavericks,-6,212
