"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2019-11-11","MIN",99,114,23,55,0.41818181818181815,16,32,0.5,0.5,20,22,24,42,6,0.4782608695652174,0.55,0.875,0.367816091954023,0.5162633720930233,0.5402298850574713,0.5876288659793815,6,6,0.10909090909090909,0,0
"2019-11-12","MIA",97,108,19,37,0.5135135135135135,15,41,0.36585365853658536,0.36585365853658536,25,24,14,45,0,0.631578947368421,0.6666666666666666,1,0.5256410256410257,0.5441205128205129,0.532051282051282,0.5806451612903226,2,1,0.02702702702702703,0,0
"2019-11-15","CHA",94,106,25,46,0.5434782608695652,15,35,0.42857142857142855,0.4411764705882353,11,26,24,36,9,0.52,0.5652173913043478,0.8,0.43209876543209874,0.51753,0.5864197530864198,0.611764705882353,4,3,0.06521739130434782,0,0
"2019-11-20","CHI",99,89,20,50,0.4,8,33,0.24242424242424243,0.24242424242424243,25,32,8,21,3,0.8,0.8888888888888888,0.875,0.39759036144578314,0.5370295180722892,0.3855421686746988,0.4583333333333333,4,7,0.14,0,0
"2019-11-22","ATL",97,128,32,48,0.6666666666666666,17,34,0.5,0.5151515151515151,13,32,32,42,9,0.5,0.5333333333333333,0.8235294117647058,0.4146341463414634,0.512311111111111,0.7012195121951219,0.6956521739130435,4,2,0.041666666666666664,0,0
"2019-11-23","MIL",101,90,27,56,0.48214285714285715,10,35,0.2857142857142857,0.2857142857142857,6,26,28,27,3,0.48148148148148145,0.5416666666666666,0.9,0.38461538461538464,0.4948785714285714,0.46153846153846156,0.47368421052631576,6,8,0.14285714285714285,0,0
"2019-11-25","ORL",94,103,20,41,0.4878048780487805,14,38,0.3684210526315789,0.3684210526315789,21,20,20,39,3,0.5,0.5555555555555556,0.9285714285714286,0.4810126582278481,0.5382626582278481,0.5189873417721519,0.5722222222222222,4,7,0.17073170731707318,0,0
"2019-11-27","CHA",89,101,31,56,0.5535714285714286,10,32,0.3125,0.3125,9,28,34,27,3,0.45161290322580644,0.5384615384615384,0.9,0.36363636363636365,0.5249829545454546,0.5227272727272727,0.543010752688172,10,7,0.125,0,0
"2019-11-29","CHA",88,107,26,48,0.5416666666666666,15,35,0.42857142857142855,0.4411764705882353,10,26,26,42,3,0.5,0.5652173913043478,0.9333333333333333,0.42168674698795183,0.5176591463414635,0.5843373493975904,0.5879120879120879,6,6,0.125,0,0
"2019-12-01","SAS",99,132,37,57,0.6491228070175439,15,31,0.4838709677419355,0.4838709677419355,13,42,32,36,9,0.5675675675675675,0.6,0.8,0.3522727272727273,0.5082693181818182,0.6761363636363636,0.6947368421052632,4,6,0.10526315789473684,0,0
"2019-12-03","CLE",95,127,33,59,0.559322033898305,18,35,0.5142857142857142,0.5142857142857142,7,38,28,42,12,0.5757575757575758,0.5757575757575758,0.7777777777777778,0.3723404255319149,0.5711882978723404,0.6382978723404256,0.6479591836734694,0,6,0.1016949152542373,0,0
