"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2019-11-14","NOP",105,127,35,60,0.5833333333333334,11,24,0.4583333333333333,0.4583333333333333,24,36,34,30,3,0.5142857142857142,0.5454545454545454,0.9090909090909091,0.2857142857142857,0.5172119047619047,0.6130952380952381,0.6614583333333334,4,5,0.08333333333333333,0,0
"2019-11-16","ATL",107,150,33,60,0.55,17,33,0.5151515151515151,0.53125,33,34,32,39,12,0.5151515151515151,0.5666666666666667,0.7647058823529411,0.3548387096774194,0.5242298913043478,0.6290322580645161,0.7009345794392523,6,10,0.16666666666666666,0,0
"2019-11-18","OKC",94,90,25,51,0.49019607843137253,10,36,0.2777777777777778,0.2857142857142857,10,26,24,30,0,0.52,0.65,1,0.41379310344827586,0.513928488372093,0.45977011494252873,0.4838709677419355,10,4,0.0784313725490196,0,0
"2019-11-20","BOS",107,107,22,48,0.4583333333333333,17,45,0.37777777777777777,0.38636363636363635,12,20,24,48,3,0.45454545454545453,0.47619047619047616,0.9411764705882353,0.4838709677419355,0.5099184782608696,0.510752688172043,0.525,2,2,0.041666666666666664,0,0
"2019-11-22","HOU",106,122,32,54,0.5925925925925926,13,33,0.3939393939393939,0.3939393939393939,19,32,32,33,6,0.5,0.5714285714285714,0.8461538461538461,0.3793103448275862,0.5298310344827586,0.5919540229885057,0.6224489795918368,8,2,0.037037037037037035,0,0
"2019-11-24","NOP",101,134,30,55,0.5454545454545454,16,43,0.37209302325581395,0.37209302325581395,26,24,36,45,3,0.4,0.42857142857142855,0.9375,0.4387755102040816,0.5364040816326531,0.5510204081632653,0.5982142857142857,4,5,0.09090909090909091,1,0.023255813953488372
"2019-11-26","DAL",106,114,30,64,0.46875,11,33,0.3333333333333333,0.34375,21,30,30,21,12,0.5,0.5769230769230769,0.6363636363636364,0.3402061855670103,0.5473895833333333,0.4793814432989691,0.5136363636363637,8,2,0.03125,0,0
"2019-11-27","MEM",106,121,30,54,0.5555555555555556,14,41,0.34146341463414637,0.34146341463414637,19,36,24,36,6,0.6,0.6666666666666666,0.8571428571428571,0.43157894736842106,0.5620647368421052,0.5368421052631579,0.5761904761904761,6,3,0.05555555555555555,0,0
"2019-11-29","SAS",101,97,24,59,0.4067796610169492,12,33,0.36363636363636365,0.36363636363636365,13,22,26,36,0,0.4583333333333333,0.5238095238095238,1,0.358695652173913,0.532358152173913,0.45652173913043476,0.49489795918367346,6,8,0.13559322033898305,0,0
"2019-12-01","WAS",114,150,38,62,0.6129032258064516,14,32,0.4375,0.45161290322580644,32,26,50,27,15,0.34210526315789475,0.3939393939393939,0.6428571428571429,0.3404255319148936,0.49511021505376346,0.6276595744680851,0.6697247706422018,10,1,0.016129032258064516,0,0
