"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2019-10-24","HOU",109,117,30,53,0.5660377358490566,16,46,0.34782608695652173,0.34782608695652173,9,34,26,42,6,0.5666666666666667,0.6296296296296297,0.875,0.46464646464646464,0.4995727272727273,0.5454545454545454,0.5518867924528302,6,5,0.09433962264150944,1,0.021739130434782608
"2019-10-26","MIA",122,126,24,40,0.6,17,54,0.3148148148148148,0.3148148148148148,27,10,38,51,0,0.20833333333333334,0.23809523809523808,1,0.574468085106383,0.5293180851063829,0.526595744680851,0.573394495412844,6,2,0.05,1,0.018518518518518517
"2019-10-28","CLE",105,129,31,54,0.5740740740740741,17,38,0.4473684210526316,0.4473684210526316,16,28,34,45,6,0.45161290322580644,0.4827586206896552,0.8823529411764706,0.41304347826086957,0.5339896739130434,0.6141304347826086,0.6323529411764706,4,3,0.05555555555555555,0,0
"2019-10-30","BOS",99,105,24,37,0.6486486486486487,14,45,0.3111111111111111,0.3111111111111111,15,16,32,39,3,0.3333333333333333,0.34782608695652173,0.9285714285714286,0.5487804878048781,0.5195103658536586,0.5487804878048781,0.5659340659340659,2,4,0.10810810810810811,0,0
"2019-11-01","ORL",103,123,30,46,0.6521739130434783,17,47,0.3617021276595745,0.3617021276595745,12,24,36,36,15,0.4,0.4444444444444444,0.7058823529411765,0.5053763440860215,0.5373075268817205,0.5967741935483871,0.6212121212121212,6,3,0.06521739130434782,0,0
"2019-11-02","TOR",99,115,28,51,0.5490196078431373,13,38,0.34210526315789475,0.34210526315789475,20,36,20,36,3,0.6428571428571429,0.6666666666666666,0.9230769230769231,0.42696629213483145,0.5295202247191011,0.5337078651685393,0.575,2,6,0.11764705882352941,0,0
"2019-11-04","MIN",111,134,36,54,0.6666666666666666,14,39,0.358974358974359,0.3684210526315789,20,28,44,30,12,0.3888888888888889,0.4375,0.7142857142857143,0.41935483870967744,0.560966847826087,0.6129032258064516,0.638095238095238,8,3,0.05555555555555555,1,0.02564102564102564
"2019-11-06","LAC",116,129,24,49,0.4897959183673469,18,49,0.3673469387755102,0.3673469387755102,27,20,28,24,30,0.4166666666666667,0.5,0.4444444444444444,0.5,0.5417071428571428,0.5204081632653061,0.5608695652173913,8,2,0.04081632653061224,1,0.02040816326530612
"2019-11-08","UTA",105,100,24,59,0.4067796610169492,10,36,0.2777777777777778,0.2777777777777778,22,12,36,24,6,0.25,0.3157894736842105,0.8,0.37894736842105264,0.4978936842105263,0.4105263157894737,0.46296296296296297,10,1,0.01694915254237288,0,0
"2019-11-10","OKC",106,121,36,55,0.6545454545454545,11,28,0.39285714285714285,0.39285714285714285,16,36,36,27,6,0.5,0.5142857142857142,0.8181818181818182,0.3373493975903614,0.5154740963855422,0.6325301204819277,0.6722222222222223,2,4,0.07272727272727272,0,0
"2019-11-14","CHI",112,124,36,55,0.6545454545454545,6,33,0.18181818181818182,0.18181818181818182,34,38,34,15,3,0.5277777777777778,0.5588235294117647,0.8333333333333334,0.375,0.5308892045454545,0.5113636363636364,0.555045871559633,4,1,0.01818181818181818,0,0
"2019-11-16","IND",101,102,32,57,0.5614035087719298,11,39,0.28205128205128205,0.28205128205128205,5,26,38,30,3,0.40625,0.41935483870967744,0.9090909090909091,0.40625,0.5214291666666667,0.5052083333333334,0.5151515151515151,2,7,0.12280701754385964,0,0
"2019-11-18","CHI",102,115,23,41,0.5609756097560976,15,41,0.36585365853658536,0.36585365853658536,24,22,24,39,6,0.4782608695652174,0.5238095238095238,0.8666666666666667,0.5,0.5627371951219512,0.5548780487804879,0.5927835051546392,4,6,0.14634146341463414,0,0
"2019-11-20","ATL",111,135,29,44,0.6590909090909091,17,43,0.3953488372093023,0.3953488372093023,26,22,36,42,9,0.3793103448275862,0.4074074074074074,0.8235294117647058,0.4942528735632184,0.5580999999999999,0.6264367816091954,0.6519607843137255,4,2,0.045454545454545456,0,0
"2019-11-21","POR",105,137,34,63,0.5396825396825397,16,43,0.37209302325581395,0.37209302325581395,21,36,32,42,6,0.5294117647058824,0.6,0.875,0.4056603773584906,0.5290382075471698,0.5471698113207547,0.5805084745762712,8,11,0.1746031746031746,0,0
"2019-11-23","DET",102,104,28,47,0.5957446808510638,13,37,0.35135135135135137,0.35135135135135137,9,28,28,33,6,0.5,0.56,0.8461538461538461,0.44047619047619047,0.5465375,0.5654761904761905,0.5597826086956522,6,3,0.06382978723404255,0,0
"2019-11-25","UTA",101,122,30,56,0.5357142857142857,13,41,0.3170731707317073,0.3170731707317073,23,20,40,33,6,0.3333333333333333,0.47619047619047616,0.8461538461538461,0.422680412371134,0.5341030927835052,0.5103092783505154,0.55,18,6,0.10714285714285714,0,0
"2019-11-27","ATL",99,111,32,54,0.5925925925925926,10,34,0.29411764705882354,0.29411764705882354,17,30,34,30,0,0.46875,0.5555555555555556,1,0.38636363636363635,0.5437897727272727,0.5340909090909091,0.5612244897959183,10,5,0.09259259259259259,0,0
"2019-11-29","CLE",100,119,33,54,0.6111111111111112,12,34,0.35294117647058826,0.35294117647058826,17,36,30,30,6,0.5454545454545454,0.6,0.8333333333333334,0.38636363636363635,0.5569267045454546,0.5795454545454546,0.6134020618556701,6,1,0.018518518518518517,0,0
