"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2019-11-13","LAC",98,102,19,44,0.4318181818181818,14,42,0.3333333333333333,0.3333333333333333,22,14,24,15,27,0.3684210526315789,0.3888888888888889,0.35714285714285715,0.4883720930232558,0.5015523255813953,0.46511627906976744,0.5051020408163265,2,3,0.06818181818181818,0,0
"2019-11-15","IND",100,111,22,43,0.5116279069767442,14,46,0.30434782608695654,0.30434782608695654,25,10,34,21,21,0.22727272727272727,0.2631578947368421,0.5,0.5168539325842697,0.5520275280898876,0.48314606741573035,0.5445544554455446,6,2,0.046511627906976744,0,0
"2019-11-16","MIN",100,125,24,45,0.5333333333333333,19,49,0.3877551020408163,0.3877551020408163,20,10,38,30,27,0.20833333333333334,0.22727272727272727,0.5263157894736842,0.5212765957446809,0.5541654255319148,0.5585106382978723,0.6067961165048543,4,3,0.06666666666666667,2,0.04081632653061224
"2019-11-18","POR",106,132,30,55,0.5454545454545454,17,45,0.37777777777777777,0.37777777777777777,21,30,30,27,24,0.5,0.5555555555555556,0.5294117647058824,0.45,0.5111815,0.555,0.6064814814814815,6,5,0.09090909090909091,0,0
"2019-11-20","DEN",96,95,20,38,0.5263157894736842,12,38,0.3157894736842105,0.3157894736842105,19,22,18,24,12,0.55,0.55,0.6666666666666666,0.5,0.5427519736842106,0.5,0.5459770114942529,0,4,0.10526315789473684,0,0
"2019-11-22","LAC",106,119,24,41,0.5853658536585366,15,43,0.3488372093023256,0.3488372093023256,26,20,28,36,9,0.4166666666666667,0.45454545454545453,0.8,0.5119047619047619,0.5525827380952381,0.5535714285714286,0.5891089108910891,4,3,0.07317073170731707,1,0.023255813953488372
"2019-11-24","DAL",107,123,35,54,0.6481481481481481,10,44,0.22727272727272727,0.22727272727272727,23,36,34,24,6,0.5142857142857142,0.5625,0.8,0.4489795918367347,0.548894387755102,0.5102040816326531,0.5491071428571429,6,5,0.09259259259259259,0,0
"2019-11-27","MIA",102,117,23,39,0.5897435897435898,15,44,0.3409090909090909,0.3409090909090909,26,18,28,30,15,0.391304347826087,0.4090909090909091,0.6666666666666666,0.5301204819277109,0.538355421686747,0.5481927710843374,0.5969387755102041,2,3,0.07692307692307693,0,0
"2019-11-30","ATL",104,158,27,38,0.7105263157894737,25,51,0.49019607843137253,0.49019607843137253,29,26,28,51,24,0.48148148148148145,0.5416666666666666,0.68,0.5730337078651685,0.5548078651685393,0.7247191011235955,0.7669902912621359,6,2,0.05263157894736842,0,0
"2019-12-03","SAS",121,133,27,60,0.45,15,51,0.29411764705882354,0.29411764705882354,34,24,30,30,15,0.4444444444444444,0.5,0.6666666666666666,0.4594594594594595,0.5246252252252253,0.44594594594594594,0.51953125,6,8,0.13333333333333333,0,0
"2019-12-05","TOR",102,119,18,43,0.4186046511627907,22,55,0.4,0.4,17,18,18,60,6,0.5,0.5294117647058824,0.9090909090909091,0.5612244897959183,0.550620918367347,0.5204081632653061,0.5619047619047619,2,4,0.09302325581395349,1,0.01818181818181818
"2019-12-07","PHX",107,115,30,51,0.5882352941176471,11,40,0.275,0.275,22,28,32,21,12,0.4666666666666667,0.5,0.6363636363636364,0.43956043956043955,0.5235637362637363,0.510989010989011,0.5528846153846154,4,3,0.058823529411764705,0,0
"2019-12-09","SAC",99,118,24,34,0.7058823529411765,17,50,0.34,0.34,19,22,26,42,9,0.4583333333333333,0.5,0.8235294117647058,0.5952380952380952,0.5381369047619048,0.5892857142857143,0.6223404255319149,4,4,0.11764705882352941,1,0.02
"2019-12-11","CLE",95,116,26,45,0.5777777777777777,17,42,0.40476190476190477,0.40476190476190477,13,20,32,24,27,0.38461538461538464,0.4166666666666667,0.47058823529411764,0.4827586206896552,0.5693045977011494,0.5919540229885057,0.6236559139784946,4,4,0.08888888888888889,0,0
"2019-12-13","ORL",91,130,26,47,0.5531914893617021,22,39,0.5641025641025641,0.5641025641025641,12,16,36,39,27,0.3076923076923077,0.4,0.5909090909090909,0.45348837209302323,0.5401941860465116,0.686046511627907,0.7087912087912088,12,4,0.0851063829787234,2,0.05128205128205128
"2019-12-14","DET",105,107,28,57,0.49122807017543857,13,45,0.28888888888888886,0.28888888888888886,12,24,32,18,21,0.42857142857142855,0.4444444444444444,0.46153846153846156,0.4411764705882353,0.5581544117647059,0.46568627450980393,0.49537037037037035,2,5,0.08771929824561403,1,0.022222222222222223
"2019-12-16","SAS",108,109,29,55,0.5272727272727272,11,43,0.2558139534883721,0.2558139534883721,18,28,30,18,15,0.4827586206896552,0.5185185185185185,0.5454545454545454,0.4387755102040816,0.5382783505154639,0.4642857142857143,0.49099099099099097,4,4,0.07272727272727272,0,0
"2019-12-19","LAC",105,122,29,49,0.5918367346938775,14,37,0.3783783783783784,0.3783783783783784,22,32,26,21,21,0.5517241379310345,0.5925925925925926,0.5,0.43023255813953487,0.5413947674418604,0.5813953488372093,0.6173469387755102,4,6,0.12244897959183673,1,0.02702702702702703
"2019-12-21","PHX",102,139,32,46,0.6956521739130435,19,41,0.4634146341463415,0.4634146341463415,18,28,36,27,30,0.4375,0.45161290322580644,0.47368421052631576,0.47126436781609193,0.5228712643678162,0.6954022988505747,0.7239583333333334,2,0,0,1,0.024390243902439025
"2019-12-23","SAC",103,113,24,48,0.5,15,39,0.38461538461538464,0.38461538461538464,20,18,30,27,18,0.375,0.391304347826087,0.6,0.4482758620689655,0.5465166666666667,0.5344827586206896,0.5824742268041238,2,4,0.08333333333333333,0,0
"2019-12-25","GSW",102,104,21,49,0.42857142857142855,16,51,0.3137254901960784,0.3137254901960784,14,18,24,30,18,0.42857142857142855,0.47368421052631576,0.625,0.51,0.5055465,0.45,0.49056603773584906,4,8,0.16326530612244897,0,0
