"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2019-12-20","TOR",105,118,26,48,0.5416666666666666,14,39,0.358974358974359,0.358974358974359,24,24,28,36,6,0.46153846153846156,0.5217391304347826,0.8571428571428571,0.4482758620689655,0.5099850574712643,0.5402298850574713,0.59,6,3,0.0625,0,0
"2019-12-21","PHI",101,108,29,57,0.5087719298245614,7,31,0.22580645161290322,0.22580645161290322,29,26,32,15,6,0.4482758620689655,0.48148148148148145,0.7142857142857143,0.3522727272727273,0.5084494318181818,0.44886363636363635,0.5192307692307693,4,3,0.05263157894736842,1,0.03225806451612903
"2019-12-23","NYK",99,121,37,70,0.5285714285714286,10,30,0.3333333333333333,0.3333333333333333,17,36,38,27,3,0.4864864864864865,0.5,0.9,0.3,0.528793,0.52,0.5263157894736842,2,9,0.12857142857142856,1,0.03333333333333333
"2019-12-26","DET",98,102,31,68,0.45588235294117646,7,24,0.2916666666666667,0.2916666666666667,19,26,36,15,6,0.41935483870967744,0.5,0.7142857142857143,0.2608695652173913,0.5202059782608696,0.45108695652173914,0.49029126213592233,10,5,0.07352941176470588,0,0
"2019-12-28","NYK",104,100,23,71,0.323943661971831,10,25,0.4,0.4166666666666667,24,20,26,18,12,0.43478260869565216,0.47619047619047616,0.6,0.2604166666666667,0.45906842105263157,0.3958333333333333,0.45454545454545453,4,4,0.056338028169014086,1,0.04
"2019-12-30","MIA",97,123,26,47,0.5531914893617021,17,37,0.4594594594594595,0.4594594594594595,20,26,26,39,12,0.5,0.5416666666666666,0.7647058823529411,0.44047619047619047,0.5235934523809525,0.6130952380952381,0.640625,4,0,0,1,0.02702702702702703
"2020-01-01","ORL",102,101,24,56,0.42857142857142855,9,31,0.2903225806451613,0.2903225806451613,26,22,26,21,6,0.4583333333333333,0.4782608695652174,0.7777777777777778,0.3563218390804598,0.4952994252873564,0.43103448275862066,0.5,2,5,0.08928571428571429,1,0.03225806451612903
"2020-01-03","POR",93,103,27,57,0.47368421052631576,11,33,0.3333333333333333,0.3333333333333333,16,22,32,24,9,0.4074074074074074,0.5,0.7272727272727273,0.36666666666666664,0.5112404494382022,0.48333333333333334,0.504950495049505,10,5,0.08771929824561403,2,0.06060606060606061
"2020-01-04","DEN",98,128,44,75,0.5866666666666667,6,16,0.375,0.375,22,30,58,15,3,0.3409090909090909,0.4166666666666667,0.8333333333333334,0.17582417582417584,0.47320944444444446,0.5824175824175825,0.616504854368932,16,2,0.02666666666666667,0,0
"2020-01-06","BOS",100,99,32,63,0.5079365079365079,7,21,0.3333333333333333,0.35,14,22,42,21,0,0.34375,0.36666666666666664,1,0.25,0.4647313253012048,0.5059523809523809,0.5210526315789473,4,8,0.12698412698412698,0,0
"2020-01-08","ORL",102,89,30,61,0.4918032786885246,6,23,0.2608695652173913,0.2727272727272727,11,36,24,18,0,0.6,0.6666666666666666,1,0.27380952380952384,0.4647114457831325,0.4642857142857143,0.483695652173913,6,3,0.04918032786885246,0,0
"2020-01-10","ATL",107,111,32,83,0.3855421686746988,10,29,0.3448275862068966,0.3448275862068966,17,32,32,30,0,0.5,0.5714285714285714,1,0.25892857142857145,0.49044553571428573,0.41964285714285715,0.4435483870967742,8,8,0.0963855421686747,1,0.034482758620689655
"2020-01-12","UTA",100,116,40,71,0.5633802816901409,7,22,0.3181818181818182,0.3181818181818182,15,44,36,18,3,0.55,0.5641025641025641,0.8571428571428571,0.23655913978494625,0.47546720430107525,0.543010752688172,0.575,2,2,0.028169014084507043,0,0
"2020-01-15","CHI",100,106,26,52,0.5,11,27,0.4074074074074074,0.4074074074074074,21,28,24,33,0,0.5384615384615384,0.5833333333333334,1,0.34177215189873417,0.508370253164557,0.5379746835443038,0.5760869565217391,4,5,0.09615384615384616,0,0
"2020-01-17","TOR",108,111,25,54,0.46296296296296297,15,35,0.42857142857142855,0.42857142857142855,16,16,34,33,12,0.32,0.38095238095238093,0.7333333333333333,0.39325842696629215,0.5204365168539326,0.5337078651685393,0.5721649484536082,8,2,0.037037037037037035,0,0
"2020-01-20","DET",101,106,33,58,0.5689655172413793,9,24,0.375,0.391304347826087,13,32,34,18,9,0.48484848484848486,0.5333333333333333,0.6666666666666666,0.2926829268292683,0.4983666666666667,0.5670731707317073,0.5955056179775281,6,5,0.08620689655172414,0,0
"2020-01-22","MIA",110,129,37,57,0.6491228070175439,13,42,0.30952380952380953,0.30952380952380953,16,38,36,33,6,0.5135135135135135,0.5428571428571428,0.8461538461538461,0.42424242424242425,0.5170813131313131,0.5707070707070707,0.5972222222222222,4,5,0.08771929824561403,1,0.023809523809523808
"2020-01-23","CLE",98,124,31,49,0.6326530612244898,16,36,0.4444444444444444,0.4444444444444444,14,30,32,39,9,0.4838709677419355,0.5,0.8125,0.4235294117647059,0.5416694117647058,0.6470588235294118,0.6666666666666666,2,1,0.02040816326530612,0,0
"2020-01-26","ATL",110,133,31,55,0.5636363636363636,11,33,0.3333333333333333,0.3125,38,20,42,30,3,0.3225806451612903,0.3448275862068966,0.9090909090909091,0.375,0.5370086206896552,0.5397727272727273,0.6214953271028038,4,3,0.05454545454545454,0,0
"2020-01-28","MIL",107,131,30,62,0.4838709677419355,14,32,0.4375,0.4375,29,30,30,39,3,0.5,0.5769230769230769,0.9285714285714286,0.3404255319148936,0.49011436170212763,0.5425531914893617,0.5871559633027523,8,3,0.04838709677419355,0,0
"2020-01-30","CHA",97,121,27,49,0.5510204081632653,14,37,0.3783783783783784,0.3783783783783784,25,28,26,30,12,0.5185185185185185,0.6086956521739131,0.7142857142857143,0.43023255813953487,0.5191151162790698,0.5581395348837209,0.6122448979591837,8,3,0.061224489795918366,1,0.02702702702702703
"2020-02-01","BKN",101,113,35,68,0.5147058823529411,9,32,0.28125,0.28125,16,28,42,21,6,0.4,0.4375,0.7777777777777778,0.32,0.492477,0.485,0.509009009009009,6,7,0.10294117647058823,0,0
"2020-02-03","GSW",103,117,33,61,0.5409836065573771,9,22,0.4090909090909091,0.4090909090909091,24,40,26,24,3,0.6060606060606061,0.625,0.8888888888888888,0.26506024096385544,0.48071445783132527,0.5602409638554217,0.609375,2,6,0.09836065573770492,0,0
"2020-02-07","DAL",98,119,26,52,0.5,19,38,0.5,0.5135135135135135,10,24,28,48,9,0.46153846153846156,0.5,0.8421052631578947,0.4222222222222222,0.5058516853932584,0.6055555555555555,0.6197916666666666,4,2,0.038461538461538464,0,0
"2020-02-09","MEM",109,99,28,67,0.417910447761194,7,33,0.21212121212121213,0.21875,22,36,20,21,0,0.6428571428571429,0.72,1,0.33,0.5060752525252525,0.385,0.4342105263157895,6,4,0.05970149253731343,0,0
"2020-02-11","CHI",106,126,37,57,0.6491228070175439,11,32,0.34375,0.34375,19,38,36,27,6,0.5135135135135135,0.6129032258064516,0.8181818181818182,0.3595505617977528,0.5220438202247191,0.601123595505618,0.6313131313131313,12,4,0.07017543859649122,0,0
"2020-02-12","NYK",106,114,30,56,0.5357142857142857,10,28,0.35714285714285715,0.35714285714285715,24,32,28,27,3,0.5333333333333333,0.5517241379310345,0.9,0.3333333333333333,0.538089880952381,0.5357142857142857,0.5714285714285714,2,3,0.05357142857142857,0,0
"2020-02-21","CLE",102,108,32,69,0.463768115942029,9,37,0.24324324324324326,0.25,17,34,30,21,6,0.53125,0.6538461538461539,0.7777777777777778,0.3490566037735849,0.5114742857142857,0.42924528301886794,0.4652173913043478,12,6,0.08695652173913043,0,0
"2020-02-23","CHI",106,117,25,43,0.5813953488372093,12,30,0.4,0.4,31,26,24,33,3,0.52,0.52,0.9166666666666666,0.410958904109589,0.5508643835616438,0.589041095890411,0.651685393258427,0,4,0.09302325581395349,0,0
"2020-02-24","MIL",117,134,32,63,0.5079365079365079,15,35,0.42857142857142855,0.45454545454545453,25,28,36,39,6,0.4375,0.45161290322580644,0.8666666666666667,0.35714285714285715,0.4887192708333334,0.5561224489795918,0.5982142857142857,2,4,0.06349206349206349,0,0
"2020-02-26","BKN",102,110,26,57,0.45614035087719296,15,39,0.38461538461538464,0.38461538461538464,13,18,34,39,6,0.34615384615384615,0.375,0.8666666666666667,0.40625,0.49129114583333333,0.5052083333333334,0.5339805825242718,4,1,0.017543859649122806,0,0
"2020-02-28","UTA",103,119,31,61,0.5081967213114754,14,37,0.3783783783783784,0.3783783783783784,15,26,36,30,12,0.41935483870967744,0.48148148148148145,0.7142857142857143,0.37755102040816324,0.5082706185567011,0.5306122448979592,0.5560747663551402,8,5,0.08196721311475409,0,0
"2020-03-01","GSW",103,124,20,52,0.38461538461538464,20,30,0.6666666666666666,0.6666666666666666,24,18,22,45,15,0.45,0.5,0.75,0.36585365853658536,0.4942969512195122,0.6097560975609756,0.6595744680851063,4,7,0.1346153846153846,0,0
"2020-03-03","SAC",106,126,25,42,0.5952380952380952,16,38,0.42105263157894735,0.42105263157894735,28,30,20,39,9,0.6,0.6,0.8125,0.475,0.5362162500000001,0.6125,0.6578947368421053,0,2,0.047619047619047616,0,0
"2020-03-04","POR",100,104,29,68,0.4264705882352941,11,35,0.3142857142857143,0.3142857142857143,13,36,22,27,6,0.6206896551724138,0.6666666666666666,0.8181818181818182,0.33980582524271846,0.5394558252427184,0.441747572815534,0.45982142857142855,4,10,0.14705882352941177,1,0.02857142857142857
"2020-03-06","ATL",100,118,21,45,0.4666666666666667,15,31,0.4838709677419355,0.4838709677419355,31,26,16,33,12,0.6190476190476191,0.65,0.7333333333333333,0.40789473684210525,0.5210736842105262,0.5723684210526315,0.6413043478260869,2,3,0.06666666666666667,1,0.03225806451612903
"2020-03-08","MIA",95,89,7,31,0.22580645161290322,19,47,0.40425531914893614,0.40425531914893614,18,8,6,45,12,0.5714285714285714,0.5714285714285714,0.7894736842105263,0.6025641025641025,0.47993376623376627,0.4551282051282051,0.5116279069767442,0,8,0.25806451612903225,0,0
"2020-03-10","NYK",102,122,21,39,0.5384615384615384,14,35,0.4,0.4,38,26,16,30,12,0.6190476190476191,0.65,0.7142857142857143,0.47297297297297297,0.5080432432432432,0.5675675675675675,0.6421052631578947,2,3,0.07692307692307693,0,0
"2020-07-31","PHX",107,112,34,69,0.4927536231884058,8,22,0.36363636363636365,0.36363636363636365,20,22,46,21,3,0.3235294117647059,0.3333333333333333,0.875,0.24175824175824176,0.5034730769230769,0.5054945054945055,0.56,2,3,0.043478260869565216,0,0
"2020-08-02","BKN",99,110,31,57,0.543859649122807,9,31,0.2903225806451613,0.2903225806451613,21,36,26,24,3,0.5806451612903226,0.6,0.8888888888888888,0.3522727272727273,0.48284431818181817,0.5056818181818182,0.5555555555555556,2,4,0.07017543859649122,0,0
"2020-08-03","IND",99,100,30,64,0.46875,11,30,0.36666666666666664,0.36666666666666664,7,38,22,33,0,0.6333333333333333,0.6785714285714286,1,0.3191489361702128,0.49755957446808513,0.4946808510638298,0.5,4,11,0.171875,0,0
"2020-08-05","PHI",99,98,29,64,0.453125,7,21,0.3333333333333333,0.35,19,20,38,21,0,0.3448275862068966,0.4166666666666667,1,0.24705882352941178,0.4892732142857143,0.4647058823529412,0.5105263157894737,10,4,0.0625,0,0
"2020-08-07","NOP",102,107,28,63,0.4444444444444444,10,27,0.37037037037037035,0.37037037037037035,21,26,30,27,3,0.4642857142857143,0.5,0.9,0.3,0.5272872222222222,0.4777777777777778,0.535,4,7,0.1111111111111111,1,0.037037037037037035
"2020-08-09","OKC",98,103,29,56,0.5178571428571429,9,36,0.25,0.2571428571428571,18,28,30,27,0,0.4827586206896552,0.56,1,0.391304347826087,0.5421829670329671,0.46195652173913043,0.504950495049505,8,3,0.05357142857142857,0,0
"2020-08-11","MIL",105,113,27,60,0.45,12,35,0.34285714285714286,0.34285714285714286,23,22,32,33,3,0.4074074074074074,0.4782608695652174,0.9166666666666666,0.3684210526315789,0.49771315789473686,0.47368421052631576,0.5137614678899083,8,0,0,0,0
"2020-08-13","BOS",98,96,24,62,0.3870967741935484,10,26,0.38461538461538464,0.38461538461538464,18,24,24,30,0,0.5,0.5217391304347826,1,0.29545454545454547,0.5127178160919541,0.4431818181818182,0.48484848484848486,2,7,0.11290322580645161,0,0
