"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2020-01-28","GSW",104,115,31,50,0.62,11,32,0.34375,0.34375,20,38,24,27,6,0.6129032258064516,0.6129032258064516,0.8181818181818182,0.3902439024390244,0.5203298780487805,0.5792682926829268,0.6117021276595744,0,3,0.06,0,0
"2020-01-30","ATL",106,117,29,51,0.5686274509803921,9,31,0.2903225806451613,0.2903225806451613,32,26,32,27,0,0.4482758620689655,0.48148148148148145,1,0.3780487804878049,0.541,0.5182926829268293,0.5679611650485437,4,4,0.0784313725490196,0,0
"2020-02-01","BOS",97,95,24,51,0.47058823529411764,7,33,0.21212121212121213,0.21212121212121213,26,18,30,18,3,0.375,0.45,0.8571428571428571,0.39285714285714285,0.48473750000000004,0.4107142857142857,0.47959183673469385,8,2,0.0392156862745098,0,0
"2020-02-03","MIA",91,106,23,45,0.5111111111111111,13,38,0.34210526315789475,0.34210526315789475,21,22,24,39,0,0.4782608695652174,0.5238095238095238,1,0.4578313253012048,0.5245,0.5120481927710844,0.5638297872340425,4,1,0.022222222222222223,0,0
"2020-02-06","MIL",104,101,18,54,0.3333333333333333,19,45,0.4222222222222222,0.4222222222222222,8,10,26,57,0,0.2777777777777778,0.3333333333333333,1,0.45454545454545453,0.4956752525252525,0.4696969696969697,0.48095238095238096,6,7,0.12962962962962962,1,0.022222222222222223
"2020-02-07","MEM",105,119,34,65,0.5230769230769231,14,25,0.56,0.56,9,42,26,39,3,0.6176470588235294,0.6176470588235294,0.9285714285714286,0.2777777777777778,0.5308988888888889,0.6111111111111112,0.6197916666666666,0,6,0.09230769230769231,0,0
"2020-02-09","CHI",99,118,31,57,0.543859649122807,11,27,0.4074074074074074,0.4074074074074074,23,40,22,27,6,0.6451612903225806,0.7142857142857143,0.8181818181818182,0.32142857142857145,0.5090619047619048,0.5654761904761905,0.6020408163265306,6,1,0.017543859649122806,2,0.07407407407407407
"2020-02-11","LAC",97,110,36,68,0.5294117647058824,8,27,0.2962962962962963,0.2962962962962963,14,36,36,21,3,0.5,0.5625,0.875,0.28421052631578947,0.5068978947368421,0.5052631578947369,0.5288461538461539,8,6,0.08823529411764706,0,0
"2020-02-20","BKN",104,112,34,64,0.53125,4,22,0.18181818181818182,0.18181818181818182,32,30,38,12,0,0.4411764705882353,0.46875,1,0.2558139534883721,0.5108377906976744,0.46511627906976744,0.5495049504950495,4,1,0.015625,0,0
"2020-02-22","MIL",104,98,22,61,0.36065573770491804,13,38,0.34210526315789475,0.34210526315789475,15,12,32,33,6,0.2727272727272727,0.3157894736842105,0.8461538461538461,0.3838383838383838,0.4944035353535354,0.41919191919191917,0.46226415094339623,6,6,0.09836065573770492,0,0
"2020-02-24","ATL",101,129,33,58,0.5689655172413793,12,30,0.4,0.4,27,32,34,33,3,0.48484848484848486,0.5714285714285714,0.9166666666666666,0.3409090909090909,0.4957625,0.5795454545454546,0.6386138613861386,10,1,0.017241379310344827,1,0.03333333333333333
