"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2019-10-23","PHI",102,93,26,64,0.40625,7,26,0.2692307692307692,0.2692307692307692,20,28,24,12,9,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.28888888888888886,0.484665,0.40555555555555556,0.44285714285714284,8,7,0.109375,0,0
"2019-10-25","TOR",103,112,29,71,0.4084507042253521,13,38,0.34210526315789475,0.34210526315789475,15,22,36,30,9,0.3793103448275862,0.4230769230769231,0.7692307692307693,0.3486238532110092,0.5207619266055046,0.44495412844036697,0.47863247863247865,6,6,0.08450704225352113,0,0
"2019-10-26","NYK",100,118,27,52,0.5192307692307693,15,41,0.36585365853658536,0.36585365853658536,19,32,22,24,21,0.5925925925925926,0.6666666666666666,0.5333333333333333,0.44086021505376344,0.5644641304347826,0.532258064516129,0.5625,6,3,0.057692307692307696,1,0.024390243902439025
"2019-10-30","MIL",100,116,24,51,0.47058823529411764,17,41,0.4146341463414634,0.425,17,26,22,36,15,0.5416666666666666,0.5416666666666666,0.7058823529411765,0.44565217391304346,0.5053901098901099,0.5380434782608695,0.5643564356435643,0,4,0.0784313725490196,0,0
"2019-11-01","NYK",97,104,22,40,0.55,11,34,0.3235294117647059,0.3235294117647059,27,26,18,24,9,0.5909090909090909,0.5909090909090909,0.7272727272727273,0.4594594594594595,0.5181094594594594,0.5202702702702703,0.5988372093023255,0,4,0.1,0,0
"2019-11-05","CLE",103,119,36,55,0.6545454545454545,12,30,0.4,0.4,11,34,38,21,15,0.4722222222222222,0.5,0.5833333333333334,0.35294117647058826,0.5521052941176471,0.6352941176470588,0.6467391304347826,4,6,0.10909090909090909,0,0
"2019-11-07","CHA",103,108,30,60,0.5,10,33,0.30303030303030304,0.30303030303030304,18,40,20,27,3,0.6666666666666666,0.6896551724137931,0.9,0.3548387096774194,0.5258010752688173,0.4838709677419355,0.5245098039215687,2,8,0.13333333333333333,1,0.030303030303030304
"2019-11-09","SAS",104,135,34,57,0.5964912280701754,14,37,0.3783783783783784,0.3783783783783784,25,34,34,33,9,0.5,0.5,0.7857142857142857,0.39361702127659576,0.562631914893617,0.5851063829787234,0.6367924528301887,0,8,0.14035087719298245,0,0
"2019-11-11","DAL",91,116,26,51,0.5098039215686274,15,35,0.42857142857142855,0.42857142857142855,19,32,20,27,18,0.6153846153846154,0.64,0.6,0.4069767441860465,0.5228133720930233,0.563953488372093,0.6041666666666666,2,5,0.09803921568627451,0,0
"2019-11-13","WAS",107,140,33,60,0.55,16,36,0.4444444444444444,0.4444444444444444,26,36,30,42,6,0.5454545454545454,0.6,0.875,0.375,0.5031005263157895,0.59375,0.6422018348623854,6,4,0.06666666666666667,0,0
"2019-11-15","GSW",102,105,24,58,0.41379310344827586,13,33,0.3939393939393939,0.40625,18,28,20,30,9,0.5833333333333334,0.5833333333333334,0.7692307692307693,0.3626373626373626,0.48976777777777775,0.47802197802197804,0.5198019801980198,0,4,0.06896551724137931,0,0
"2019-11-17","SAC",96,99,24,52,0.46153846153846156,10,30,0.3333333333333333,0.3333333333333333,21,32,16,30,0,0.6666666666666666,0.7272727272727273,1,0.36585365853658536,0.49787560975609757,0.47560975609756095,0.5380434782608695,4,7,0.1346153846153846,0,0
"2019-11-18","PHX",100,99,25,48,0.5208333333333334,12,41,0.2926829268292683,0.2926829268292683,13,22,28,33,3,0.44,0.4583333333333333,0.9166666666666666,0.4606741573033708,0.5447915730337078,0.48314606741573035,0.515625,2,6,0.125,0,0
"2019-11-20","LAC",107,104,29,59,0.4915254237288136,12,45,0.26666666666666666,0.26666666666666666,10,32,26,30,6,0.5517241379310345,0.6153846153846154,0.8333333333333334,0.4326923076923077,0.4988110576923077,0.4519230769230769,0.46846846846846846,6,8,0.13559322033898305,1,0.022222222222222223
"2019-11-22","DEN",95,92,26,54,0.48148148148148145,7,27,0.25925925925925924,0.25925925925925924,19,28,24,21,0,0.5384615384615384,0.6086956521739131,1,0.3333333333333333,0.4901734567901235,0.4506172839506173,0.5,6,5,0.09259259259259259,0,0
"2019-11-25","SAC",89,103,31,55,0.5636363636363636,7,30,0.23333333333333334,0.23333333333333334,20,30,32,15,6,0.4838709677419355,0.5,0.7142857142857143,0.35294117647058826,0.5335305882352941,0.48823529411764705,0.5421052631578948,2,8,0.14545454545454545,0,0
"2019-11-27","BKN",101,121,30,63,0.47619047619047616,13,34,0.38235294117647056,0.38235294117647056,22,32,28,21,18,0.5333333333333333,0.5925925925925926,0.5384615384615384,0.35051546391752575,0.5027994845360825,0.5103092783505154,0.5560747663551402,6,5,0.07936507936507936,1,0.029411764705882353
"2019-11-29","BKN",103,107,32,65,0.49230769230769234,9,28,0.32142857142857145,0.32142857142857145,16,20,44,18,9,0.3125,0.35714285714285715,0.6666666666666666,0.3010752688172043,0.48710591397849456,0.489247311827957,0.5297029702970297,8,6,0.09230769230769231,0,0
"2019-12-01","NYK",98,113,26,52,0.5,15,41,0.36585365853658536,0.36585365853658536,16,26,26,36,9,0.5,0.5909090909090909,0.8,0.44086021505376344,0.5209586021505377,0.521505376344086,0.5485436893203883,8,6,0.11538461538461539,0,0
