"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2019-10-23","POR",103,108,16,49,0.32653061224489793,18,32,0.5625,0.5625,22,16,16,48,6,0.5,0.5333333333333333,0.8888888888888888,0.3950617283950617,0.5130783950617284,0.5308641975308642,0.574468085106383,2,4,0.08163265306122448,0,0
"2019-10-25","PHX",106,108,29,65,0.4461538461538462,7,27,0.25925925925925924,0.2692307692307692,29,30,28,18,3,0.5172413793103449,0.5555555555555556,0.8571428571428571,0.29347826086956524,0.4830478021978022,0.42934782608695654,0.5046728971962616,4,1,0.015384615384615385,0,0
"2019-10-28","SAC",92,101,26,62,0.41935483870967744,10,36,0.2777777777777778,0.2857142857142857,19,20,32,27,3,0.38461538461538464,0.45454545454545453,0.9,0.3673469387755102,0.501809793814433,0.41836734693877553,0.4672897196261682,8,7,0.11290322580645161,1,0.027777777777777776
"2019-10-29","DAL",91,106,32,59,0.5423728813559322,11,32,0.34375,0.34375,9,30,34,27,6,0.46875,0.5357142857142857,0.8181818181818182,0.3516483516483517,0.5191305555555555,0.532967032967033,0.5463917525773195,8,5,0.0847457627118644,0,0
"2019-10-31","NOP",102,107,36,63,0.5714285714285714,7,26,0.2692307692307692,0.2692307692307692,14,38,34,15,6,0.5277777777777778,0.5588235294117647,0.7142857142857143,0.29213483146067415,0.5185691011235956,0.5224719101123596,0.5520833333333334,4,4,0.06349206349206349,0,0
"2019-11-02","ORL",93,91,18,45,0.4,9,28,0.32142857142857145,0.32142857142857145,28,14,22,24,3,0.3888888888888889,0.4117647058823529,0.8888888888888888,0.3835616438356164,0.4833184931506849,0.4315068493150685,0.4945652173913043,2,7,0.15555555555555556,0,0
"2019-11-05","MIA",97,109,36,63,0.5714285714285714,9,23,0.391304347826087,0.391304347826087,10,54,18,24,3,0.75,0.8181818181818182,0.8888888888888888,0.26744186046511625,0.4801796511627907,0.5755813953488372,0.6123595505617978,6,5,0.07936507936507936,0,0
"2019-11-08","PHI",95,100,30,65,0.46153846153846156,9,22,0.4090909090909091,0.4090909090909091,13,38,22,27,0,0.6333333333333333,0.6333333333333333,1,0.25287356321839083,0.5012971264367816,0.5,0.526595744680851,0,8,0.12307692307692308,0,0
"2019-11-10","MIN",107,100,28,73,0.3835616438356164,11,28,0.39285714285714285,0.37037037037037035,11,30,26,33,0,0.5357142857142857,0.5769230769230769,1,0.27722772277227725,0.4893425,0.4405940594059406,0.46296296296296297,4,10,0.136986301369863,0,0
"2019-11-12","ATL",99,121,35,63,0.5555555555555556,11,41,0.2682926829268293,0.2682926829268293,18,42,28,30,3,0.6,0.65625,0.9090909090909091,0.3942307692307692,0.5093240384615385,0.4951923076923077,0.5307017543859649,6,5,0.07936507936507936,0,0
"2019-11-14","BKN",99,101,33,68,0.4852941176470588,10,33,0.30303030303030304,0.30303030303030304,5,34,32,27,3,0.5151515151515151,0.5483870967741935,0.9,0.32673267326732675,0.5071589108910891,0.4752475247524752,0.47619047619047616,4,2,0.029411764705882353,0,0
"2019-11-17","MEM",103,131,31,57,0.543859649122807,18,32,0.5625,0.5625,15,42,20,45,9,0.6774193548387096,0.7241379310344828,0.8333333333333334,0.3595505617977528,0.5409938202247191,0.651685393258427,0.6565656565656566,4,3,0.05263157894736842,0,0
"2019-11-20","HOU",96,105,35,67,0.5223880597014925,9,27,0.3333333333333333,0.3333333333333333,8,44,26,21,6,0.6285714285714286,0.7096774193548387,0.7777777777777778,0.2872340425531915,0.5079069148936171,0.5159574468085106,0.525,8,2,0.029850746268656716,0,0
"2019-11-22","BOS",96,96,32,60,0.5333333333333333,7,28,0.25,0.25,11,38,26,15,6,0.59375,0.6333333333333333,0.7142857142857143,0.3181818181818182,0.47182045454545457,0.48295454545454547,0.5106382978723404,4,6,0.1,0,0
"2019-11-24","PHX",92,116,29,60,0.48333333333333334,14,31,0.45161290322580644,0.45161290322580644,16,28,30,30,12,0.4827586206896552,0.6086956521739131,0.7142857142857143,0.34065934065934067,0.512871978021978,0.5494505494505495,0.5742574257425742,12,2,0.03333333333333333,0,0
"2019-11-26","WAS",108,117,41,66,0.6212121212121212,6,24,0.25,0.25,17,52,30,15,3,0.6341463414634146,0.6341463414634146,0.8333333333333334,0.26666666666666666,0.5390761111111111,0.5555555555555556,0.5909090909090909,0,3,0.045454545454545456,0,0
"2019-11-30","SAC",102,97,25,55,0.45454545454545453,11,32,0.34375,0.34375,14,28,22,27,6,0.56,0.5833333333333334,0.8181818181818182,0.367816091954023,0.4925597701149425,0.47701149425287354,0.5052083333333334,2,4,0.07272727272727272,0,0
"2019-12-03","LAL",100,96,31,62,0.5,6,29,0.20689655172413793,0.20689655172413793,16,40,22,18,0,0.6451612903225806,0.7407407407407407,1,0.31868131868131866,0.5055582417582417,0.43956043956043955,0.4846938775510204,8,5,0.08064516129032258,0,0
"2019-12-05","NYK",99,129,28,48,0.5833333333333334,21,39,0.5384615384615384,0.5384615384615384,10,36,20,60,3,0.6428571428571429,0.6923076923076923,0.9523809523809523,0.4482758620689655,0.5234885057471265,0.6839080459770115,0.6789473684210526,4,6,0.125,1,0.02564102564102564
